Round Number,Date,Location,Home Team,Away Team,Result
35,21/07/2020 19:30,Gewiss Stadium,Atalanta,Bologna,1 - 0
35,21/07/2020 21:45,Mapei Stadium,Sassuolo,Milan,1 - 2
35,22/07/2020 19:30,Stadio Ennio Tardini,Parma,Napoli,2 - 1
35,22/07/2020 21:45,San Siro,Inter,Fiorentina,0 - 0
35,22/07/2020 21:45,Stadio Via del Mare,Lecce,Brescia,3 - 1
35,22/07/2020 21:45,Stadio Luigi Ferraris,Sampdoria,Genoa,1 - 2
35,22/07/2020 21:45,Stadio Paolo Mazza,Spal,Roma,1 - 6
35,22/07/2020 21:45,Stadio Olimpico Grande Torino,Torino,Hellas Verona,1 - 1
35,23/07/2020 19:30,Stadio Friuli,Udinese,Juventus,2 - 1
35,23/07/2020 21:45,Stadio Olimpico,Lazio,Cagliari,2 - 1
36,24/07/2020 21:45,San Siro,Milan,Atalanta,1 - 1
36,25/07/2020 17:15,Stadio Mario Rigamonti,Brescia,Parma,1 - 2
36,25/07/2020 19:30,Stadio Luigi Ferraris,Genoa,Inter,0 - 3
36,25/07/2020 21:45,Stadio San Paolo,Napoli,Sassuolo,2 - 0
36,26/07/2020 17:15,Stadio Renato Dall'Ara,Bologna,Lecce,3 - 2
36,26/07/2020 19:30,Sardegna Arena,Cagliari,Udinese,0 - 1
36,26/07/2020 19:30,Stadio Marc'Antonio Bentegodi,Hellas Verona,Lazio,1 - 5
36,26/07/2020 19:30,Stadio Olimpico,Roma,Fiorentina,2 - 1
36,26/07/2020 19:30,Stadio Paolo Mazza,Spal,Torino,1 - 1
36,26/07/2020 21:45,Allianz Stadium,Juventus,Sampdoria,2 - 0
37,28/07/2020 19:30,Stadio Ennio Tardini,Parma,Atalanta,1 - 2
37,28/07/2020 21:45,San Siro,Inter,Napoli,2 - 0
37,29/07/2020 19:30,Stadio Marc'Antonio Bentegodi,Hellas Verona,Spal,3 - 0
37,29/07/2020 19:30,Stadio Olimpico,Lazio,Brescia,2 - 0
37,29/07/2020 19:30,Stadio Luigi Ferraris,Sampdoria,Milan,1 - 4
37,29/07/2020 19:30,Mapei Stadium,Sassuolo,Genoa,5 - 0
37,29/07/2020 19:30,Stadio Friuli,Udinese,Lecce,1 - 2
37,29/07/2020 21:45,Sardegna Arena,Cagliari,Juventus,2 - 0
37,29/07/2020 21:45,Stadio Artemio Franchi,Fiorentina,Bologna,4 - 0
37,29/07/2020 21:45,Stadio Olimpico Grande Torino,Torino,Roma,2 - 3
38,01/08/2020 18:00,Stadio Mario Rigamonti,Brescia,Sampdoria,1 - 1
38,01/08/2020 20:45,Gewiss Stadium,Atalanta,Inter,0 - 2
38,01/08/2020 20:45,San Siro,Milan,Cagliari,3 - 0
38,01/08/2020 20:45,Stadio San Paolo,Napoli,Lazio,3 - 1
38,01/08/2020 20:45,Allianz Stadium,Juventus,Roma,1 - 3
38,02/08/2020 18:00,Stadio Paolo Mazza,Spal,Fiorentina,1 - 3
38,02/08/2020 20:45,Stadio Renato Dall'Ara,Bologna,Torino,1 - 1
38,02/08/2020 20:45,Stadio Luigi Ferraris,Genoa,Hellas Verona,3 - 0
38,02/08/2020 20:45,Stadio Via del Mare,Lecce,Parma,3 - 4
38,02/08/2020 20:45,Mapei Stadium,Sassuolo,Udinese,0 - 1
