rk,team,str,ofs,dfs,sos
56,Guinea,1.14,0.74,-0.40,0.85
57,Congo DR,1.13,0.58,-0.55,0.59
58,Albania,1.12,0.32,-0.81,1.04
59,Mali,1.07,0.77,-0.31,0.77
60,Uganda,1.03,0.41,-0.62,0.32
61,Belarus,1.03,0.42,-0.61,1.04
62,Greece,1.01,0.21,-0.80,1.16
63,Bolivia,1.00,0.72,-0.27,1.81
64,Tunisia,0.99,0.53,-0.46,0.75
65,Northern Ireland,0.97,0.33,-0.65,1.07
66,Israel,0.97,0.80,-0.16,1.05
67,Zambia,0.96,0.14,-0.82,0.53
68,Uzbekistan,0.93,0.52,-0.41,0.44
69,Armenia,0.92,0.71,-0.22,1.04
70,Honduras,0.92,0.47,-0.45,1.06
71,Bulgaria,0.90,0.52,-0.38,1.15
72,Finland,0.88,0.54,-0.34,1.06
73,Montenegro,0.84,0.43,-0.41,1.03
74,Burkina Faso,0.83,0.38,-0.45,0.64
75,Cape Verde Islands,0.78,0.22,-0.56,0.61
76,Zimbabwe,0.74,0.27,-0.47,0.40
77,Trinidad and Tobago,0.73,0.33,-0.39,0.10
78,Gabon,0.72,0.16,-0.57,0.77
79,Congo,0.71,0.49,-0.22,0.61
80,United Arab Emirates,0.69,0.43,-0.26,0.37
81,Jamaica,0.69,0.24,-0.44,0.73
82,Libya,0.65,0.16,-0.48,0.72
83,China PR,0.62,0.27,-0.36,0.38
84,Liberia,0.61,0.25,-0.37,0.49
85,Jordan,0.60,0.28,-0.32,0.32
86,Canada,0.53,-0.01,-0.54,0.81
87,Latvia,0.48,0.23,-0.26,0.81
88,Saudi Arabia,0.48,0.11,-0.36,0.34
89,Georgia,0.47,0.19,-0.29,1.08
90,Iraq,0.47,0.16,-0.31,0.45
91,Cyprus,0.47,0.19,-0.28,1.19
92,Guatemala,0.47,0.24,-0.23,0.59
93,Qatar,0.46,0.16,-0.30,0.36
94,Benin,0.46,0.46,-0.01,0.64
95,Mauritania,0.46,0.16,-0.30,0.54
96,Togo,0.46,0.31,-0.14,0.71
97,Kuwait,0.44,0.35,-0.09,0.23
98,Equatorial Guinea,0.41,0.18,-0.24,0.74
99,New Zealand,0.41,0.12,-0.28,0.45
100,Kazakhstan,0.39,0.16,-0.23,0.98
101,Angola,0.36,-0.01,-0.37,0.75
102,Estonia,0.35,0.09,-0.26,0.91
103,FYR Macedonia,0.32,-0.01,-0.33,1.12
104,Oman,0.32,-0.09,-0.41,0.41
105,Syria,0.32,0.38,0.06,0.04
106,El Salvador,0.30,0.14,-0.16,0.60
107,Ethiopia,0.29,0.26,-0.03,0.37
108,Burundi,0.28,0.05,-0.24,0.01
109,Korea DPR,0.28,-0.08,-0.37,0.05
110,Namibia,0.25,-0.11,-0.36,0.36
111,Sierra Leone,0.25,-0.04,-0.29,0.67
112,Mozambique,0.24,0.06,-0.17,0.43
113,"",0.23,0.44,0.22,0.72
114,Kenya,0.22,-0.06,-0.28,0.30
115,Moldova,0.21,0.04,-0.17,0.64
116,Azerbaijan,0.21,-0.11,-0.31,0.81
117,Guinea-Bissau,0.19,0.04,-0.15,0.58
118,Tanzania,0.15,0.14,-0.01,0.35
119,Central African Republic,0.13,0.20,0.06,0.64
120,Madagascar,0.13,0.14,0.01,0.45
121,Malawi,0.13,-0.15,-0.28,0.48
122,Rwanda,0.11,-0.04,-0.15,0.45
123,Botswana,0.09,-0.17,-0.26,0.43
124,Bahrain,0.08,-0.02,-0.11,0.33
125,Gambia,0.03,-0.07,-0.10,0.89
126,Lithuania,0.02,-0.10,-0.13,0.83
127,Haiti,0.00,-0.14,-0.14,0.31
128,Sudan,-0.05,-0.06,-0.01,0.55
129,Swaziland,-0.07,-0.01,0.06,0.24
130,Niger,-0.09,-0.09,0.01,0.71
131,Thailand,-0.15,-0.02,0.13,-0.40
132,St. Kitts and Nevis,-0.16,-0.34,-0.18,-0.95
133,Nicaragua,-0.18,0.03,0.21,-0.22
134,Lesotho,-0.21,-0.23,-0.03,0.26
135,Luxembourg,-0.22,-0.08,0.13,1.13
136,Lebanon,-0.25,-0.17,0.08,0.12
137,Chad,-0.26,0.00,0.26,0.50
138,Faroe Islands,-0.31,-0.08,0.23,1.21
139,Palestine,-0.32,-0.31,0.01,-0.43
140,Malta,-0.55,-0.40,0.15,0.96
141,New Caledonia,-0.62,-0.08,0.55,-1.32
142,Cuba,-0.64,-0.33,0.31,0.17
143,Turkmenistan,-0.64,-0.07,0.58,-0.74
144,Philippines,-0.66,-0.62,0.05,-1.53
145,Sao Tome e Principe,-0.68,-0.19,0.48,0.48
146,Belize,-0.70,-0.49,0.21,0.11
147,Comoros,-0.72,-0.78,-0.07,0.14
148,Antigua and Barbuda,-0.73,-0.26,0.46,-0.74
149,Tajikistan,-0.77,-0.26,0.51,-0.89
150,Kyrgyzstan,-0.80,-0.49,0.31,-0.61
151,Mauritius,-0.86,-0.30,0.56,0.29
152,Dominican Republic,-0.93,-0.28,0.65,-1.25
153,Guyana,-0.93,-0.38,0.55,-0.65
154,St. Vincent / Grenadines,-0.94,-0.41,0.53,-1.03
155,Vietnam,-0.97,-0.36,0.61,-0.74
156,Indonesia,-1.00,-0.48,0.53,-0.65
157,Liechtenstein,-1.01,-0.70,0.31,0.96
158,Curacao,-1.03,-0.33,0.70,-1.15
159,Barbados,-1.05,-0.34,0.72,-0.98
160,Tahiti,-1.07,-0.32,0.75,-0.98
161,South Sudan,-1.08,-0.59,0.49,0.49
162,Afghanistan,-1.11,-0.70,0.40,-1.77
163,Netherlands Antilles,-1.13,-0.50,0.63,-0.77
164,Yemen,-1.14,-0.70,0.43,-0.02
165,Puerto Rico,-1.17,-0.51,0.65,-0.71
166,Hong Kong,-1.19,-0.74,0.45,-0.84
167,Suriname,-1.20,-0.36,0.84,-0.87
168,Fiji,-1.28,-0.66,0.62,-1.81
169,St. Lucia,-1.30,-0.32,0.98,-0.87
170,Papua New Guinea,-1.30,-0.63,0.68,-1.47
171,Bermuda,-1.35,-0.71,0.64,-0.70
172,Singapore,-1.39,-0.58,0.81,-0.67
173,Eritrea,-1.42,-0.40,1.02,-0.10
174,Solomon Islands,-1.42,-0.83,0.59,-1.09
175,Grenada,-1.44,-0.53,0.91,-0.54
176,India,-1.45,-0.54,0.91,-1.17
177,Vanuatu,-1.48,-0.62,0.85,-1.41
178,Malaysia,-1.51,-0.83,0.67,-0.95
179,Seychelles,-1.61,-0.79,0.82,-0.17
180,Andorra,-1.63,-1.18,0.45,1.03
181,Myanmar,-1.72,-0.83,0.88,-1.46
182,Aruba,-1.79,-0.73,1.06,-1.21
183,Montserrat,-1.81,-0.31,1.50,-1.48
184,Cayman Islands,-1.97,-1.08,0.89,-0.98
185,Guam,-2.12,-1.01,1.11,-1.67
186,Dominica,-2.13,-1.31,0.81,-1.27
187,Djibouti,-2.13,-0.92,1.22,0.14
188,Pakistan,-2.14,-1.08,1.06,-2.05
189,Chinese Taipei,-2.32,-0.90,1.42,-1.57
190,Maldives,-2.34,-0.98,1.37,-1.44
191,Bangladesh,-2.46,-1.33,1.13,-1.59
192,San Marino,-2.51,-1.59,0.92,1.16
193,Nepal,-2.61,-1.63,0.98,-1.73
194,Laos,-2.66,-1.05,1.62,-1.55
195,Cambodia,-2.71,-1.15,1.55,-1.99
196,Sri Lanka,-3.08,-1.28,1.80,-1.92
197,Timor-Leste,-3.20,-1.38,1.81,-1.86
198,Somalia,-3.25,-2.20,1.05,-0.07
199,Brunei Darussalam,-3.36,-1.38,1.98,-2.26
200,Bhutan,-3.41,-1.37,2.05,-1.70
201,US Virgin Islands,-3.61,-1.78,1.83,-2.02
202,Macau,-3.62,-1.65,1.97,-2.10
203,Mongolia,-4.10,-2.24,1.86,-2.45
204,British Virgin Islands,-4.63,-2.39,2.25,-2.36
205,American Samoa,-4.83,-2.43,2.40,-2.93
206,Samoa,-4.87,-2.42,2.45,-2.41
207,Cook Islands,-5.25,-2.63,2.62,-3.29
208,Anguilla,-5.62,-3.57,2.04,-1.19
