rk,team,str,ofs,dfs,sos
545,Luton Town,0.602,0.772,1.281,0.797
546,Esbjerg,0.595,0.786,1.321,0.938
547,Gefle IF,0.593,0.777,1.310,0.880
548,Latina,0.587,0.699,1.191,0.823
549,Exeter City,0.586,0.792,1.351,0.819
550,Falkenbergs FF,0.585,0.809,1.383,0.872
551,Salernitana,0.584,0.762,1.304,0.830
552,Mansfield Town,0.582,0.720,1.237,0.790
553,Hamilton Academical,0.580,0.751,1.295,0.883
554,GIF Sundsvall,0.579,0.757,1.307,0.873
555,Dundee United,0.579,0.803,1.386,0.881
556,US Avellino,0.575,0.775,1.350,0.830
557,Kilmarnock,0.574,0.749,1.306,0.886
558,Pro Vercelli,0.571,0.679,1.190,0.824
559,Barnet,0.570,0.784,1.375,0.789
560,Vicenza,0.569,0.646,1.136,0.839
561,Wycombe Wanderers,0.566,0.598,1.057,0.805
562,Brescia,0.560,0.788,1.408,0.825
563,Leyton Orient,0.544,0.715,1.314,0.794
564,Lanciano,0.538,0.677,1.257,0.823
565,Livorno,0.537,0.715,1.331,0.832
566,Modena,0.535,0.635,1.186,0.835
567,Blackpool,0.534,0.645,1.208,0.886
568,Ascoli,0.528,0.702,1.331,0.825
569,Cork,0.517,0.664,1.284,0.614
570,Colchester United,0.513,0.835,1.627,0.901
571,Halmstad,0.504,0.606,1.202,0.880
572,Crewe Alexandra,0.502,0.730,1.455,0.892
573,Shamrock Rovers,0.493,0.656,1.331,0.615
574,Stevenage,0.489,0.671,1.372,0.790
575,Atvidabergs FF,0.481,0.665,1.382,0.883
576,Yeovil Town,0.477,0.594,1.247,0.800
577,Morecambe,0.473,0.788,1.666,0.792
578,Como,0.461,0.634,1.375,0.828
579,Newport County,0.454,0.597,1.317,0.797
580,Hartlepool United,0.445,0.641,1.440,0.806
581,Notts County,0.443,0.744,1.679,0.796
582,St Patricks,0.430,0.627,1.459,0.618
583,Dagenham & Redbridge,0.410,0.633,1.545,0.800
584,York City,0.410,0.683,1.668,0.806
585,Crawley Town,0.373,0.594,1.594,0.793
586,Bohemians,0.366,0.599,1.636,0.622
587,Derry City,0.293,0.472,1.614,0.628
588,Longford Town,0.292,0.546,1.869,0.628
589,Sligo,0.278,0.528,1.901,0.629
590,Buriram United,0.276,0.597,2.167,0.440
591,T.N.S.,0.272,0.559,2.060,0.441
592,Galway Utd,0.256,0.528,2.064,0.631
593,Limerick FC,0.249,0.594,2.390,0.632
594,Bray,0.239,0.435,1.816,0.633
595,Drogheda Utd,0.230,0.477,2.072,0.634
596,Crusaders,0.209,0.455,2.184,0.421
597,Linfield,0.208,0.511,2.461,0.421
598,Chonburi,0.207,0.455,2.198,0.468
599,Connah's Quay,0.197,0.451,2.292,0.450
600,Bangkok United,0.184,0.457,2.490,0.450
601,Bangkok Glass,0.183,0.441,2.413,0.457
602,Glenavon,0.180,0.453,2.516,0.427
603,Suphanburi,0.178,0.430,2.420,0.450
604,Aberystwyth,0.165,0.432,2.622,0.432
605,Airbus UK,0.161,0.432,2.681,0.458
606,Osotspa M150,0.157,0.413,2.633,0.454
607,Cliftonville,0.155,0.396,2.555,0.428
608,Newtown,0.155,0.417,2.689,0.490
609,Bangor City,0.155,0.434,2.811,0.434
610,Carmarthen,0.139,0.392,2.826,0.439
611,Coleraine,0.137,0.339,2.474,0.431
612,Army United,0.135,0.356,2.645,0.456
613,Glentoran,0.134,0.363,2.710,0.431
614,Navy Football Club,0.133,0.379,2.849,0.456
615,BEC-Tero Sasana,0.131,0.375,2.873,0.455
616,Port Talbot,0.130,0.370,2.849,0.439
617,Rhyl,0.130,0.364,2.808,0.439
618,Portadown,0.108,0.357,3.308,0.436
619,Dungannon Swifts,0.106,0.344,3.250,0.437
620,Haverfordwest,0.102,0.305,2.999,0.445
621,Ballymena,0.099,0.381,3.852,0.437
622,TOT SC,0.091,0.311,3.420,0.464
