year,team,opponent,w,d,l,n
2012,Primera División de Argentina,Fútbol Profesional Colombiano,0,2,0,2
2012,Primera División de Argentina,Futebol Brasileiro,4,3,5,12
2012,Primera División de Argentina,Liga Profesional Boliviana,1,0,1,2
2012,Primera División de Argentina,Mexican Liga MX,0,0,2,2
2012,Primera División de Argentina,Nacional B de Argentina,2,2,0,4
2012,Primera División de Argentina,Primera A de Ecuador,1,1,2,4
2012,Primera División de Argentina,Primera Division B de Argentina,3,2,1,6
2012,Primera División de Argentina,Primera Division C de Argentina,3,0,0,3
2012,Primera División de Argentina,Primera División de Argentina,264,270,264,798
2012,Primera División de Argentina,Primera División de Chile,3,1,2,6
2012,Primera División de Argentina,Primera División de Paraguay,4,0,6,10
2012,Primera División de Argentina,Primera División de Uruguay,5,0,1,6
2012,Primera División de Argentina,Primera División de Venezuela,2,0,0,2
2012,Primera División de Argentina,Primera Profesional de Perú,1,0,1,2
2012,Primera División de Chile,Fútbol Profesional Colombiano,1,0,1,2
2012,Primera División de Chile,Futebol Brasileiro,2,4,4,10
2012,Primera División de Chile,Liga Profesional Boliviana,1,1,0,2
2012,Primera División de Chile,Mexican Liga MX,0,1,0,1
2012,Primera División de Chile,Primera A de Ecuador,2,1,1,4
2012,Primera División de Chile,Primera División de Argentina,2,1,3,6
2012,Primera División de Chile,Primera División de Chile,247,174,247,668
2012,Primera División de Chile,Primera División de Paraguay,1,2,3,6
2012,Primera División de Chile,Primera División de Uruguay,1,0,3,4
2012,Primera División de Chile,Primera División de Venezuela,1,0,1,2
2012,Primera División de El Salvador,Major League Soccer,0,0,4,4
2012,Primera División de El Salvador,Mexican Liga MX,0,0,2,2
2012,Primera División de El Salvador,Primera División de El Salvador,51,48,51,162
2012,Primera División de Paraguay,Fútbol Profesional Colombiano,0,2,2,4
2012,Primera División de Paraguay,Futebol Brasileiro,3,1,2,6
2012,Primera División de Paraguay,Liga Profesional Boliviana,1,0,1,2
2012,Primera División de Paraguay,Primera A de Ecuador,0,1,1,2
2012,Primera División de Paraguay,Primera División de Argentina,6,0,4,10
2012,Primera División de Paraguay,Primera División de Chile,3,2,1,6
2012,Primera División de Paraguay,Primera División de Paraguay,137,86,137,360
2012,Primera División de Paraguay,Primera División de Uruguay,2,2,0,4
2012,Primera División de Paraguay,Primera División de Venezuela,1,1,0,2
2012,Primera División de Paraguay,Primera Profesional de Perú,0,2,0,2
2012,Primera División de Uruguay,Liga Profesional Boliviana,2,1,1,4
2012,Primera División de Uruguay,Mexican Liga MX,2,0,0,2
2012,Primera División de Uruguay,Primera A de Ecuador,2,0,2,4
2012,Primera División de Uruguay,Primera División de Argentina,1,0,5,6
2012,Primera División de Uruguay,Primera División de Chile,3,0,1,4
2012,Primera División de Uruguay,Primera División de Paraguay,0,2,2,4
2012,Primera División de Uruguay,Primera División de Uruguay,172,122,172,466
2012,Primera División de Venezuela,Fútbol Profesional Colombiano,2,0,0,2
2012,Primera División de Venezuela,Futebol Brasileiro,1,0,3,4
2012,Primera División de Venezuela,Primera A de Ecuador,0,0,2,2
2012,Primera División de Venezuela,Primera División de Argentina,0,0,2,2
2012,Primera División de Venezuela,Primera División de Chile,1,0,1,2
2012,Primera División de Venezuela,Primera División de Paraguay,0,1,1,2
2012,Primera División de Venezuela,Primera División de Venezuela,157,110,157,424
2012,Primera Profesional de Perú,Fútbol Profesional Colombiano,0,2,2,4
2012,Primera Profesional de Perú,Futebol Brasileiro,1,0,1,2
2012,Primera Profesional de Perú,Primera A de Ecuador,0,1,1,2
2012,Primera Profesional de Perú,Primera División de Argentina,1,0,1,2
2012,Primera Profesional de Perú,Primera División de Paraguay,0,2,0,2
2012,Primera Profesional de Perú,Primera Profesional de Perú,173,118,173,464
2012,Russian Premier League,Belgian Jupiler League,1,0,1,2
2012,Russian Premier League,Dutch Eredivisie,4,0,0,4
2012,Russian Premier League,English Premier League,3,1,4,8
2012,Russian Premier League,German Bundesliga,1,2,1,4
2012,Russian Premier League,Italian Serie A,3,2,1,6
2012,Russian Premier League,Portuguese Liga,1,0,1,2
2012,Russian Premier League,Russian Premier League,161,98,161,578
2012,Russian Premier League,Scottish Premiership,1,1,2,4
2012,Russian Premier League,Spanish Primera División,2,2,4,8
2012,Russian Premier League,Swedish Allsvenskanliga,1,0,1,2
2012,Russian Premier League,Swiss Super League,2,0,2,4
2012,Russian Premier League,Turkish Super Lig,1,1,0,2
2012,Scottish Championship,Scottish Championship,136,86,136,402
2012,Scottish Championship,Scottish League One,8,3,3,14
2012,Scottish Championship,Scottish League Two,11,0,6,17
2012,Scottish Championship,Scottish Premiership,1,0,10,15
2012,Scottish League One,Scottish Championship,3,3,8,14
2012,Scottish League One,Scottish League One,155,64,155,428
2012,Scottish League One,Scottish League Two,8,6,5,19
2012,Scottish League One,Scottish Premiership,2,2,7,11
2012,Scottish League Two,Scottish Championship,6,0,11,17
2012,Scottish League Two,Scottish League One,5,6,8,19
2012,Scottish League Two,Scottish League Two,144,80,144,416
2012,Scottish League Two,Scottish Premiership,2,1,3,6
2012,Scottish Premiership,English Premier League,0,1,1,2
2012,Scottish Premiership,Italian Serie A,0,0,2,2
2012,Scottish Premiership,Portuguese Liga,0,1,1,2
2012,Scottish Premiership,Russian Premier League,2,1,1,4
2012,Scottish Premiership,Scottish Championship,10,0,1,15
2012,Scottish Premiership,Scottish League One,7,2,2,11
2012,Scottish Premiership,Scottish League Two,3,1,2,6
2012,Scottish Premiership,Scottish Premiership,169,158,169,504
2012,Scottish Premiership,Spanish Primera División,1,0,4,5
2012,Scottish Premiership,Swedish Allsvenskanliga,2,0,0,2
2012,Scottish Premiership,Turkish Super Lig,0,1,1,2
2012,South African Premiership,South African Premiership,132,144,132,428
2012,Spanish Primera División,Belgian Jupiler League,1,1,0,2
2012,Spanish Primera División,Dutch Eredivisie,3,1,0,4
2012,Spanish Primera División,English Premier League,3,2,0,5
2012,Spanish Primera División,French Ligue 1,2,3,3,8
2012,Spanish Primera División,German Bundesliga,1,4,7,12
2012,Spanish Primera División,Italian Serie A,3,1,1,5
2012,Spanish Primera División,Major League Soccer,1,0,0,1
2012,Spanish Primera División,Mexican Liga MX,1,0,0,1
2012,Spanish Primera División,Portuguese Liga,3,1,2,6
2012,Spanish Primera División,Russian Premier League,4,2,2,8
2012,Spanish Primera División,Scottish Premiership,4,0,1,5
2012,Spanish Primera División,Spanish Primera División,320,186,320,826
2012,Spanish Primera División,Spanish Segunda Division,6,4,4,14
2012,Spanish Primera División,Swedish Allsvenskanliga,2,0,0,2
2012,Spanish Primera División,Turkish Super Lig,1,0,1,2
2012,Spanish Segunda Division,Spanish Primera División,4,4,6,14
2012,Spanish Segunda Division,Spanish Segunda Division,315,210,315,850
2012,Swedish Allsvenskanliga,Danish SAS-Ligaen,0,1,1,2
2012,Swedish Allsvenskanliga,Dutch Eredivisie,2,2,0,4
2012,Swedish Allsvenskanliga,German Bundesliga,0,0,2,2
2012,Swedish Allsvenskanliga,Italian Serie A,0,0,2,2
2012,Swedish Allsvenskanliga,Northern Irish Premiership,1,1,0,2
2012,Swedish Allsvenskanliga,Russian Premier League,1,0,1,2
2012,Swedish Allsvenskanliga,Scottish Premiership,0,0,2,2
2012,Swedish Allsvenskanliga,Spanish Primera División,0,0,2,2
2012,Swedish Allsvenskanliga,Swedish Allsvenskanliga,145,130,145,474
2012,Swedish Allsvenskanliga,Swiss Super League,1,0,1,2
2012,Swedish Allsvenskanliga,Welsh Premier League,1,1,0,2
2012,Swiss Super League,Belgian Jupiler League,1,2,1,4
2012,Swiss Super League,Danish SAS-Ligaen,1,0,1,2
2012,Swiss Super League,English Premier League,0,3,3,6
2012,Swiss Super League,Italian Serie A,2,0,0,2
2012,Swiss Super League,Norwegian Tippeligaen,1,3,0,4
2012,Swiss Super League,Portuguese Liga,1,1,0,2
2012,Swiss Super League,Russian Premier League,2,0,2,4
2012,Swiss Super League,Swedish Allsvenskanliga,1,0,1,2
2012,Swiss Super League,Swiss Super League,135,90,135,374
2012,Turkish Super Lig,Dutch Eredivisie,1,0,1,2
2012,Turkish Super Lig,English Premier League,1,0,1,2
2012,Turkish Super Lig,French Ligue 1,1,2,1,4
2012,Turkish Super Lig,German Bundesliga,2,1,1,4
2012,Turkish Super Lig,Italian Serie A,1,1,0,2
2012,Turkish Super Lig,Portuguese Liga,2,0,2,4
2012,Turkish Super Lig,Russian Premier League,0,1,1,2
2012,Turkish Super Lig,Scottish Premiership,1,1,0,2
2012,Turkish Super Lig,Spanish Primera División,1,0,1,2
2012,Turkish Super Lig,Turkish Super Lig,113,86,113,312
2012,Welsh Premier League,Swedish Allsvenskanliga,0,1,1,2
2012,Welsh Premier League,Welsh Premier League,95,46,95,260
2013,Ascenso MX,Ascenso MX,37,26,37,100
2013,Ascenso MX,Mexican Liga MX,7,16,23,46
2013,Australian A-League,Australian A-League,107,66,107,280
2013,Austrian Bundesliga,Austrian Bundesliga,56,42,56,158
2013,Austrian Bundesliga,Belgian Jupiler League,2,2,0,4
2013,Austrian Bundesliga,Danish SAS-Ligaen,2,0,0,2
2013,Austrian Bundesliga,Dutch Eredivisie,2,0,0,2
2013,Austrian Bundesliga,Greek Super League,1,1,0,2
2013,Austrian Bundesliga,Portuguese Liga,0,1,1,2
2013,Austrian Bundesliga,Russian Premier League,1,1,0,2
2013,Austrian Bundesliga,Spanish Primera División,0,0,2,2
2013,Austrian Bundesliga,Swedish Allsvenskanliga,2,0,0,2
2013,Austrian Bundesliga,Swiss Super League,1,1,2,4
2013,Austrian Bundesliga,Turkish Super Lig,0,1,1,2
2013,Belgian Jupiler League,Austrian Bundesliga,0,2,2,4
2013,Belgian Jupiler League,Belgian Jupiler League,47,24,47,118
2013,Belgian Jupiler League,Danish SAS-Ligaen,0,0,2,2
2013,Belgian Jupiler League,Dutch Eredivisie,0,0,2,2
2013,Belgian Jupiler League,English League Championship,1,1,0,2
2013,Belgian Jupiler League,French Ligue 1,0,1,1,2
2013,Belgian Jupiler League,Portuguese Liga,0,0,2,2
2013,Belgian Jupiler League,Russian Premier League,0,1,3,4
2013,Belgian Jupiler League,Swedish Allsvenskanliga,0,1,1,2
2013,Belgian Jupiler League,Swiss Super League,2,0,0,2
2013,Brasileirao B,Brasileirao B,250,132,250,632
2013,Brasileirao B,Futebol Brasileiro,5,11,19,35
2013,Brasileirao B,Primera División de Paraguay,0,0,2,2
2013,Danish SAS-Ligaen,Austrian Bundesliga,0,0,2,2
2013,Danish SAS-Ligaen,Belgian Jupiler League,2,0,0,2
2013,Danish SAS-Ligaen,Danish SAS-Ligaen,109,82,109,300
2013,Danish SAS-Ligaen,French Ligue 1,2,0,0,2
2013,Danish SAS-Ligaen,Italian Serie A,0,2,2,4
2013,Danish SAS-Ligaen,Russian Premier League,0,0,4,4
2013,Danish SAS-Ligaen,Spanish Primera División,0,0,2,2
2013,Danish SAS-Ligaen,Swedish Allsvenskanliga,2,1,1,4
2013,Danish SAS-Ligaen,Turkish Super Lig,1,0,1,2
2013,Dutch Eeerste Divisie,Dutch Eeerste Divisie,247,142,247,636
2013,Dutch Eeerste Divisie,Dutch Eredivisie,5,2,10,17
2013,Dutch Eredivisie,Austrian Bundesliga,0,0,2,2
2013,Dutch Eredivisie,Belgian Jupiler League,2,0,0,2
2013,Dutch Eredivisie,Dutch Eeerste Divisie,10,2,5,17
2013,Dutch Eredivisie,Dutch Eredivisie,239,176,239,654
2013,Dutch Eredivisie,Greek Super League,1,2,1,4
2013,Dutch Eredivisie,Italian Serie A,0,3,1,4
2013,Dutch Eredivisie,Portuguese Liga,0,0,2,2
2013,Dutch Eredivisie,Russian Premier League,1,1,2,4
2013,Dutch Eredivisie,Scottish Premiership,1,0,1,2
2013,Dutch Eredivisie,Spanish Primera División,1,0,1,2
2013,English League Championship,Belgian Jupiler League,0,1,1,2
2013,English League Championship,English League Championship,414,312,414,1146
2013,English League Championship,English League One,11,6,10,27
2013,English League Championship,English League Two,16,2,4,24
2013,English League Championship,English National League,2,1,0,3
2013,English League Championship,English Premier League,6,4,20,30
2013,English League Championship,Russian Premier League,0,1,1,2
2013,English League One,English League Championship,10,6,11,27
2013,English League One,English League One,431,302,431,1202
2013,English League One,English League Two,28,8,18,55
2013,English League One,English National League,6,1,2,9
2013,English League One,English Premier League,3,1,15,19
2013,English League Two,English League Championship,4,2,16,24
2013,English League Two,English League One,18,8,28,55
2013,English League Two,English League Two,392,368,392,1198
2013,English League Two,English National League,6,4,4,16
2013,English League Two,English Premier League,0,1,6,7
2013,English National League,English League Championship,0,1,2,3
2013,English National League,English League One,2,1,6,9
2013,English National League,English League Two,4,4,6,16
2013,English National League,English National League,429,264,429,1208
2013,English National League,English Premier League,0,0,1,1
2013,English Premier League,English League Championship,20,4,6,30
2013,English Premier League,English League One,15,1,3,19
2013,English Premier League,English League Two,6,1,0,7
2013,English Premier League,English National League,1,0,0,1
2013,English Premier League,English Premier League,331,162,331,824
2013,English Premier League,French Ligue 1,3,0,1,4
2013,English Premier League,German Bundesliga,6,3,4,13
2013,English Premier League,Italian Serie A,3,2,2,7
2013,English Premier League,Norwegian Tippeligaen,2,0,0,2
2013,English Premier League,Portuguese Liga,0,1,1,2
2013,English Premier League,Russian Premier League,4,2,0,6
2013,English Premier League,Spanish Primera División,2,2,7,11
2013,English Premier League,Swedish Allsvenskanliga,1,1,0,2
2013,English Premier League,Swiss Super League,1,0,3,4
2013,English Premier League,Turkish Super Lig,3,1,0,4
2013,French Ligue 1,Belgian Jupiler League,1,1,0,2
2013,French Ligue 1,Danish SAS-Ligaen,0,0,2,2
2013,French Ligue 1,English Premier League,1,0,3,4
2013,French Ligue 1,French Ligue 1,296,220,296,812
2013,French Ligue 1,French Ligue 2,7,1,7,16
2013,French Ligue 1,German Bundesliga,2,0,4,6
2013,French Ligue 1,Italian Serie A,0,0,4,4
2013,French Ligue 1,Portuguese Liga,2,1,1,4
2013,French Ligue 1,Spanish Primera División,1,1,2,4
2013,French Ligue 1,Swiss Super League,2,0,0,2
2013,French Ligue 2,French Ligue 1,7,1,7,16
2013,French Ligue 2,French Ligue 2,222,196,222,640
2013,Fútbol Profesional Colombiano,Fútbol Profesional Colombiano,60,34,60,212
2013,Fútbol Profesional Colombiano,Futebol Brasileiro,5,3,6,14
2013,Fútbol Profesional Colombiano,Mexican Liga MX,1,0,1,2
2013,Fútbol Profesional Colombiano,Primera División de Argentina,3,0,1,4
2013,Fútbol Profesional Colombiano,Primera División de Chile,2,1,1,4
2013,Fútbol Profesional Colombiano,Primera División de Paraguay,4,1,3,8
2013,Fútbol Profesional Colombiano,Primera División de Uruguay,2,2,2,6
2013,Fútbol Profesional Colombiano,Primera División de Venezuela,0,1,1,2
2013,Fútbol Profesional Colombiano,Primera Profesional de Perú,5,0,1,6
2013,Futebol Brasileiro,Brasileirao B,19,11,5,35
2013,Futebol Brasileiro,Fútbol Profesional Colombiano,6,3,5,14
2013,Futebol Brasileiro,Futebol Brasileiro,307,250,307,864
2013,Futebol Brasileiro,Liga Profesional Boliviana,1,1,2,4
2013,Futebol Brasileiro,Mexican Liga MX,0,0,2,2
2013,Futebol Brasileiro,Primera A de Ecuador,3,0,1,4
2013,Futebol Brasileiro,Primera División de Argentina,3,5,6,14
2013,Futebol Brasileiro,Primera División de Chile,3,2,1,6
2013,Futebol Brasileiro,Primera División de Paraguay,1,3,0,4
2013,Futebol Brasileiro,Primera División de Uruguay,2,1,1,4
2013,Futebol Brasileiro,Primera División de Venezuela,2,0,0,2
2013,Futebol Brasileiro,Primera Profesional de Perú,3,0,1,4
2013,German 2. Bundesliga,German 2. Bundesliga,220,176,220,616
2013,German 2. Bundesliga,German Bundesliga,4,3,11,18
2013,German Bundesliga,English Premier League,4,3,6,13
2013,German Bundesliga,French Ligue 1,4,0,2,6
2013,German Bundesliga,German 2. Bundesliga,11,3,4,18
2013,German Bundesliga,German Bundesliga,253,128,253,634
2013,German Bundesliga,Greek Super League,1,1,0,2
2013,German Bundesliga,Italian Serie A,1,0,1,2
2013,German Bundesliga,Portuguese Liga,0,4,0,4
2013,German Bundesliga,Russian Premier League,3,0,1,4
2013,German Bundesliga,Spanish Primera División,3,0,7,10
2013,German Bundesliga,Swiss Super League,2,0,0,2
2013,Greek Super League,Austrian Bundesliga,0,1,1,2
2013,Greek Super League,Dutch Eredivisie,1,2,1,4
2013,Greek Super League,German Bundesliga,0,1,1,2
2013,Greek Super League,Greek Super League,17,14,17,50
2013,Greek Super League,Portuguese Liga,0,0,2,2
2013,Italian Serie A,Danish SAS-Ligaen,2,2,0,4
2013,Italian Serie A,Dutch Eredivisie,1,3,0,4
2013,Italian Serie A,English Premier League,2,2,3,7
2013,Italian Serie A,French Ligue 1,4,0,0,4
2013,Italian Serie A,German Bundesliga,1,0,1,2
2013,Italian Serie A,Italian Serie A,307,184,307,802
2013,Italian Serie A,Italian Serie B,11,1,4,19
2013,Italian Serie A,Major League Soccer,1,0,1,2
2013,Italian Serie A,Portuguese Liga,1,3,2,6
2013,Italian Serie A,Scottish Premiership,2,0,0,2
2013,Italian Serie A,Spanish Primera División,1,2,5,8
2013,Italian Serie A,Swiss Super League,1,0,1,2
2013,Italian Serie A,Turkish Super Lig,2,3,1,6
2013,Italian Serie B,Italian Serie A,4,1,11,19
2013,Italian Serie B,Italian Serie B,300,270,300,870
2013,Japanese J League,Japanese J League,238,136,238,618
2013,League of Ireland Premier Division,League of Ireland Premier Division,149,98,149,400
2013,League of Ireland Premier Division,Norwegian Tippeligaen,0,0,2,2
2013,League of Ireland Premier Division,Swedish Allsvenskanliga,0,1,0,1
2013,League of Ireland Premier Division,Turkish Super Lig,0,0,2,2
2013,Liga Nacional de Guatemala,Liga Nacional de Guatemala,170,124,170,466
2013,Liga Nacional de Guatemala,Major League Soccer,2,0,2,4
2013,Liga Nacional de Guatemala,Mexican Liga MX,0,0,2,2
2013,Liga Profesional Boliviana,Futebol Brasileiro,2,1,1,4
2013,Liga Profesional Boliviana,Liga Profesional Boliviana,176,88,176,440
2013,Liga Profesional Boliviana,Mexican Liga MX,1,3,0,4
2013,Liga Profesional Boliviana,Primera A de Ecuador,1,0,1,2
2013,Liga Profesional Boliviana,Primera División de Argentina,3,1,2,6
2013,Liga Profesional Boliviana,Primera División de Chile,1,0,1,2
2013,Liga Profesional Boliviana,Primera División de Paraguay,0,3,1,4
2013,Liga Profesional Boliviana,Primera División de Uruguay,2,0,4,6
2013,Liga Profesional Boliviana,Primera Profesional de Perú,1,1,0,2
2013,Major League Soccer,Italian Serie A,1,0,1,2
2013,Major League Soccer,Liga Nacional de Guatemala,2,0,2,4
2013,Major League Soccer,Major League Soccer,255,170,255,680
2013,Major League Soccer,Mexican Liga MX,2,2,2,6
2013,Major League Soccer,Spanish Primera División,0,0,1,1
2013,Mexican Liga MX,Ascenso MX,23,16,7,46
2013,Mexican Liga MX,Fútbol Profesional Colombiano,1,0,1,2
2013,Mexican Liga MX,Futebol Brasileiro,2,0,0,2
2013,Mexican Liga MX,Liga Nacional de Guatemala,2,0,0,2
2013,Mexican Liga MX,Liga Profesional Boliviana,0,3,1,4
2013,Mexican Liga MX,Major League Soccer,2,2,2,6
2013,Mexican Liga MX,Mexican Liga MX,239,236,239,714
2013,Mexican Liga MX,Primera A de Ecuador,1,0,1,2
2013,Mexican Liga MX,Primera División de Argentina,1,0,3,4
2013,Mexican Liga MX,Primera División de El Salvador,1,1,0,2
2013,Mexican Liga MX,Primera División de Uruguay,2,0,0,2
2013,Mexican Liga MX,Primera División de Venezuela,1,1,0,2
2013,Nacional B de Argentina,Nacional B de Argentina,209,208,209,626
2013,Nacional B de Argentina,Primera División de Argentina,7,4,5,16
2013,Northern Irish Premiership,Northern Irish Premiership,94,64,94,256
2013,Northern Irish Premiership,Norwegian Tippeligaen,0,0,1,1
2013,Northern Irish Premiership,Scottish Premiership,0,0,2,2
2013,Norwegian Tippeligaen,English Premier League,0,0,2,2
2013,Norwegian Tippeligaen,League of Ireland Premier Division,2,0,0,2
2013,Norwegian Tippeligaen,Northern Irish Premiership,1,0,0,1
2013,Norwegian Tippeligaen,Norwegian Tippeligaen,179,122,179,496
2013,Norwegian Tippeligaen,Russian Premier League,0,0,4,4
2013,Norwegian Tippeligaen,Scottish Premiership,0,1,1,2
2013,Norwegian Tippeligaen,Turkish Super Lig,1,0,1,2
2013,Portuguese Liga,Austrian Bundesliga,1,1,0,2
2013,Portuguese Liga,Belgian Jupiler League,2,0,0,2
2013,Portuguese Liga,Dutch Eredivisie,2,0,0,2
2013,Portuguese Liga,English Premier League,1,1,0,2
2013,Portuguese Liga,French Ligue 1,1,1,2,4
2013,Portuguese Liga,German Bundesliga,0,4,0,4
2013,Portuguese Liga,Greek Super League,2,0,0,2
2013,Portuguese Liga,Italian Serie A,2,3,1,6
2013,Portuguese Liga,Portuguese Liga,157,106,157,420
2013,Portuguese Liga,Russian Premier League,0,1,3,4
2013,Portuguese Liga,Spanish Primera División,1,2,6,9
2013,Primera A de Ecuador,Futebol Brasileiro,1,0,3,4
2013,Primera A de Ecuador,Liga Profesional Boliviana,1,0,1,2
2013,Primera A de Ecuador,Mexican Liga MX,1,0,1,2
2013,Primera A de Ecuador,Primera A de Ecuador,125,110,125,360
2013,Primera A de Ecuador,Primera División de Argentina,1,0,1,2
2013,Primera A de Ecuador,Primera División de Chile,0,1,3,4
2013,Primera A de Ecuador,Primera División de Paraguay,1,1,0,2
2013,Primera A de Ecuador,Primera División de Venezuela,1,1,0,2
2013,Primera A de Ecuador,Primera Profesional de Perú,2,0,0,2
2013,Primera Division B de Argentina,Primera Division B de Argentina,175,192,175,544
2013,Primera Division C de Argentina,Primera Division C de Argentina,170,212,170,552
2013,Primera División de Argentina,Fútbol Profesional Colombiano,1,0,3,4
2013,Primera División de Argentina,Futebol Brasileiro,6,5,3,14
2013,Primera División de Argentina,Liga Profesional Boliviana,2,1,3,6
2013,Primera División de Argentina,Mexican Liga MX,3,0,1,4
2013,Primera División de Argentina,Nacional B de Argentina,5,4,7,16
2013,Primera División de Argentina,Primera A de Ecuador,1,0,1,2
2013,Primera División de Argentina,Primera División de Argentina,273,248,273,796
2013,Primera División de Argentina,Primera División de Chile,2,4,2,8
2013,Primera División de Argentina,Primera División de Paraguay,4,3,3,10
2013,Primera División de Argentina,Primera División de Uruguay,3,0,1,4
2013,Primera División de Argentina,Primera División de Venezuela,4,0,0,4
2013,Primera División de Argentina,Primera Profesional de Perú,2,0,0,2
2013,Primera División de Chile,Fútbol Profesional Colombiano,1,1,2,4
2013,Primera División de Chile,Futebol Brasileiro,1,2,3,6
2013,Primera División de Chile,Liga Profesional Boliviana,1,0,1,2
2013,Primera División de Chile,Primera A de Ecuador,3,1,0,4
2013,Primera División de Chile,Primera División de Argentina,2,4,2,8
2013,Primera División de Chile,Primera División de Chile,347,202,347,898
2013,Primera División de Chile,Primera División de Paraguay,3,2,1,6
2013,Primera División de Chile,Primera División de Uruguay,4,2,0,6
2013,Primera División de El Salvador,Mexican Liga MX,0,1,1,2
2013,Primera División de El Salvador,Primera División de El Salvador,38,30,38,126
2013,Primera División de Paraguay,Brasileirao B,2,0,0,2
2013,Primera División de Paraguay,Fútbol Profesional Colombiano,3,1,4,8
2013,Primera División de Paraguay,Futebol Brasileiro,0,3,1,4
2013,Primera División de Paraguay,Liga Profesional Boliviana,1,3,0,4
2013,Primera División de Paraguay,Primera A de Ecuador,0,1,1,2
2013,Primera División de Paraguay,Primera División de Argentina,3,3,4,10
2013,Primera División de Paraguay,Primera División de Chile,1,2,3,6
2013,Primera División de Paraguay,Primera División de Paraguay,102,84,102,288
2013,Primera División de Paraguay,Primera División de Uruguay,2,1,1,4
2013,Primera División de Paraguay,Primera División de Venezuela,1,0,1,2
2013,Primera División de Uruguay,Fútbol Profesional Colombiano,2,2,2,6
2013,Primera División de Uruguay,Futebol Brasileiro,1,1,2,4
2013,Primera División de Uruguay,Liga Profesional Boliviana,4,0,2,6
2013,Primera División de Uruguay,Mexican Liga MX,0,0,2,2
2013,Primera División de Uruguay,Primera División de Argentina,1,0,3,4
2013,Primera División de Uruguay,Primera División de Chile,0,2,4,6
2013,Primera División de Uruguay,Primera División de Paraguay,1,1,2,4
2013,Primera División de Uruguay,Primera División de Uruguay,192,116,192,500
2013,Primera División de Uruguay,Primera División de Venezuela,0,2,0,2
2013,Primera División de Venezuela,Fútbol Profesional Colombiano,1,1,0,2
2013,Primera División de Venezuela,Futebol Brasileiro,0,0,2,2
2013,Primera División de Venezuela,Mexican Liga MX,0,1,1,2
2013,Primera División de Venezuela,Primera A de Ecuador,0,1,1,2
2013,Primera División de Venezuela,Primera División de Argentina,0,0,4,4
2013,Primera División de Venezuela,Primera División de Paraguay,1,0,1,2
2013,Primera División de Venezuela,Primera División de Uruguay,0,2,0,2
2013,Primera División de Venezuela,Primera División de Venezuela,106,72,106,286
2013,Primera Profesional de Perú,Fútbol Profesional Colombiano,1,0,5,6
2013,Primera Profesional de Perú,Futebol Brasileiro,1,0,3,4
2013,Primera Profesional de Perú,Liga Profesional Boliviana,0,1,1,2
2013,Primera Profesional de Perú,Primera A de Ecuador,0,0,2,2
2013,Primera Profesional de Perú,Primera División de Argentina,0,0,2,2
2013,Primera Profesional de Perú,Primera Profesional de Perú,139,110,139,388
2013,Russian Premier League,Austrian Bundesliga,0,1,1,2
2013,Russian Premier League,Belgian Jupiler League,3,1,0,4
2013,Russian Premier League,Danish SAS-Ligaen,4,0,0,4
2013,Russian Premier League,Dutch Eredivisie,2,1,1,4
2013,Russian Premier League,English League Championship,1,1,0,2
2013,Russian Premier League,English Premier League,0,2,4,6
2013,Russian Premier League,German Bundesliga,1,0,3,4
2013,Russian Premier League,Norwegian Tippeligaen,4,0,0,4
2013,Russian Premier League,Portuguese Liga,3,1,0,4
2013,Russian Premier League,Russian Premier League,156,108,156,484
2013,Russian Premier League,Scottish Premiership,2,0,0,2
2013,Russian Premier League,Spanish Primera División,0,3,3,6
2013,Russian Premier League,Swiss Super League,1,1,2,4
2013,Scottish Championship,Scottish Championship,151,82,151,416
2013,Scottish Championship,Scottish League One,12,2,5,19
2013,Scottish Championship,Scottish League Two,15,0,2,17
2013,Scottish Championship,Scottish Premiership,5,4,13,22
2013,Scottish League One,Scottish Championship,5,2,12,19
2013,Scottish League One,Scottish League One,158,76,158,434
2013,Scottish League One,Scottish League Two,12,3,6,21
2013,Scottish League One,Scottish Premiership,1,1,5,8
2013,Scottish League Two,Scottish Championship,2,0,15,17
2013,Scottish League Two,Scottish League One,6,3,12,21
2013,Scottish League Two,Scottish League Two,144,82,144,404
2013,Scottish League Two,Scottish Premiership,1,0,0,1
2013,Scottish Premiership,Dutch Eredivisie,1,0,1,2
2013,Scottish Premiership,Italian Serie A,0,0,2,2
2013,Scottish Premiership,Northern Irish Premiership,2,0,0,2
2013,Scottish Premiership,Norwegian Tippeligaen,1,1,0,2
2013,Scottish Premiership,Russian Premier League,0,0,2,2
2013,Scottish Premiership,Scottish Championship,13,4,5,22
2013,Scottish Premiership,Scottish League One,5,1,1,8
2013,Scottish Premiership,Scottish League Two,0,0,1,1
2013,Scottish Premiership,Scottish Premiership,194,106,194,498
2013,Scottish Premiership,Spanish Primera División,0,0,2,2
2013,Scottish Premiership,Swedish Allsvenskanliga,1,1,2,4
2013,South African Premiership,South African Premiership,181,118,181,634
2013,Spanish Primera División,Austrian Bundesliga,2,0,0,2
2013,Spanish Primera División,Danish SAS-Ligaen,2,0,0,2
2013,Spanish Primera División,Dutch Eredivisie,1,0,1,2
2013,Spanish Primera División,English Premier League,7,2,2,11
2013,Spanish Primera División,French Ligue 1,2,1,1,4
2013,Spanish Primera División,German Bundesliga,7,0,3,10
2013,Spanish Primera División,Italian Serie A,5,2,1,8
