Rider,576,"Cranberry, White, Gray"
Ripon,577,Red & White
Rivier,18422,"Navy Blue, Silver and White"
Roanoke,578,Maroon & Gray
Robert Morris,579,Blue & White with Red
Roberts Wesleyan,30150,Red & White
Rochester (NY),581,Yellow & Blue
Rochester Inst.,580,Brown and Orange
Rockford,582,"Purple, White, Black"
Rockhurst,1328,Blue & White
Roger Williams,583,Blue & Gold
Rollins,584,Blue & Gold
Rose-Hulman,585,Old Rose & White
Rosemont,15882,Maroon & Grey
Rowan,259,Brown & Gold
Rust,586,Blue & White
Rutgers,587,Scarlet
Rutgers-Camden,588,Scarlet & Silver
Rutgers-Newark,589,Scarlet & Black
S.C. Aiken,11276,"Cardinal, Navy, and White"
S.C. Upstate,10411,"Green (349), White & Black"
Sacramento St.,102,Green & Gold
Sacred Heart,590,Red & White
Sage Colleges,11036,Sage Green & White
Saginaw Valley,591,"Red, White & Blue"
Salem,30041,"Gold, white & royal"
Salem Intl,19117,Forest Green & White or Black
Salem St.,621,Orange & Blue
Salisbury,622,Maroon and Gold
Salve Regina,623,Blue & White
Sam Houston St.,624,Orange & White
Samford,625,Red & Blue
San Diego,627,"Columbia Blue, Navy & White"
San Diego St.,626,Scarlet & Black
San Fran. St.,628,Purple & Gold
San Francisco,629,Green & Gold
San Jose St.,630,"Gold, White & Blue"
Santa Clara,631,Red (PMS 202) & White
Savannah St.,632,Burnt Orange & Reflex Blue
SCAD,16006,Black & Gold
Schreiner,1355,Maroon & White
Scranton,633,Purple & White
Seattle,1356,Scarlet & White
Seattle Pacific,634,Maroon & White
Seton Hall,635,Blue & White
Seton Hill,504752,""
Seton Hill,30063,Crimson & vegas gold
Sewanee,652,"Purple, Gold & White"
Shaw,636,Garnet & White
Shenandoah,637,"Red, White & Midnight Blue"
Shepherd,10870,Blue & Gold
Shippensburg,638,Red and Blue
Shorter,30151,Royal & White
Siena,639,Green & Gold
Simmons,640,Navy & Gold
Simpson,641,Red & Gold
SIU Edwardsville,660,Red & White
Skidmore,642,"Green, White & Yellow"
Slippery Rock,643,Green & White
Smith,644,"Yellow, White & Navy"
SMU,663,Red & Blue
Sonoma St.,645,"Navy, Columbia Blue & White"
South Ala.,646,"Red, Blue and White"
South Carolina,648,Garnet & Black
South Carolina St.,647,Garnet & Blue
South Dakota,650,Red & White
South Dakota St.,649,Yellow & Blue
South Fla.,651,Green & Gold
Southampton,2753,Blue & Gold
Southeast Mo. St.,654,"Red, Black & White"
Southeastern La.,655,Green & Gold
Southeastern Okla.,1371,Blue & Gold
Southern Ark.,1376,Royal Blue & Old Gold
Southern California,657,Cardinal & Gold
Southern Conn. St.,658,Blue & White
Southern Ill.,659,Maroon & White
Southern Ind.,661,"Red, White & Blue"
Southern Me.,662,"Blue, Gold & White"
Southern Miss.,664,Black & Gold
Southern N.H.,468,Blue & Gold
Southern U.,665,Columbia Blue & Gold
Southern Utah,667,Scarlet & White
Southern Vt.,1379,"Green, White & Gold"
Southwest Baptist,2755,Purple & White
Southwest Minn. St.,8736,Brown & Gold
Southwestern (TX),8746,Black & Gold
Southwestern Okla.,8744,Navy Blue & White
Spalding,505038,""
Spalding,23260,Blue & Gold
Spelman,26973,Columbia Blue & White
Springfield,673,Maroon & White
St. Andrews,592,Royal Blue & White
St. Anselm,593,Blue & White
St. Augustines,594,Blue & White
St. Benedict,595,Red & White
St. Bonaventure,596,Brown & White
St. Catherine,597,Purple & Gold
St. Cloud St.,598,Cardinal Red & Black
St. Edwards,1334,Navy & Metallic Gold
St. Elizabeth,9684,Royal Blue & Gold
St. Francis (IL),1335,Brown & Gold
St. Francis (NY),599,Red & Blue
St. Francis (PA),600,Red & White
St. John Fisher,601,Cardinal & Gold
St. Johns (MN),602,Cardinal & Blue
St. Johns (NY),603,Red & White
St. Joseph (CT),8687,"Blue, Gold and White"
St. Josephs,606,Crimson & Gray
St. Josephs (Brkln),30072,Navy Blue / White / Gray
St. Josephs (IN),604,Cardinal & Purple
St. Josephs (L.I.),1340,"Nay Blue, Old Gold & White"
St. Josephs (ME),605,Royal Blue & White
St. Lawrence,607,Scarlet & Brown
St. Leo,608,Forest Green & Gold
St. Louis,609,Royal Blue & White
St. Martins,1343,Red & White
St. Marys (CA),610,Navy Blue & Red
St. Marys (IN),8688,Navy & White
St. Marys (MD),611,Navy Blue & Athletic Gold
St. Marys (MN),612,Red & White
St. Marys (TX),1346,Blue & Gold
St. Michaels,613,Purple & Gold
St. Norbert,614,Dartmouth Green & Old Gold
St. Olaf,615,Black & Old Gold
St. Pauls,616,Black & Orange
St. Peters,617,Blue & White
St. Rose,1347,"Gold, White & Black"
St. Scholastica,618,Royal Blue & Gold
St. Thomas (MN),620,Purple & Grey
St. Thomas Aquinas,1348,Maroon & Gold
St. Vincent,30064,Green & gold
Stanford,674,Cardinal & White
Staten Island,675,Blue & Gray
Stephen F. Austin,676,Purple & White
Stephens,2756,Maroon & Gold
Stetson,678,Hunter Green & White
Stevens Institute,679,Cardinal & Gray
Stevenson,21852,Forest Green and Black
Stillman,680,Navy Blue & Vegas Gold
Stonehill,682,Purple & White
Stony Brook,683,"Red, Blue & Gray"
Suffolk,684,Blue & Gold
Sul Ross St.,1390,Scarlet & Gray
SUNY Cortland,168,Red & White
SUNY Geneseo,247,Navy Blue & White
SUNY Maritime,478,"Cardinal, Navy & White"
SUNY Potsdam,552,Maroon & Gray
SUNYIT,9500,Royal Blue & Gray
Susquehanna,685,Orange & Maroon
Swarthmore,686,"Garnet, Gray & White"
Sweet Briar,687,Pink and Green
Syracuse,688,Orange
Tampa,689,"Red, Black & Gold"
Tarleton St.,1395,Purple & White
TCNJ,712,Blue & Gold
TCU,698,Purple & White
Temple,690,Cherry & White
Tennessee,694,Orange & White
Tennessee St.,691,Reflex Blue & White
Tennessee Tech,692,Purple & Gold
Tex. A&M Intl,30090,Maroon & metallic silver
Tex. A&M-Commerce,199,Blue & Gold
Tex. A&M-Kingsville,696,Blue & Gold
Tex. Permian Basin,30088,"Orange, white & black"
Tex.-Pan American,536,"Green, White & Orange"
Texas,703,Burnt Orange & White
Texas A&M,697,Maroon & White
Texas Lutheran,1400,Black & Gold
Texas Southern,699,Maroon & Gray
Texas St.,670,Maroon & Gold
Texas Tech,700,Scarlet & Black
Texas Wesleyan,1401,Blue & Gold
Texas Womans,701,Maroon & White (PMS 1817)
Texas-Arlington,702,"Royal Blue, White and Orange"
Texas-Dallas,23121,Forest Green & Orange
Texas-Tyler,506226,""
Texas-Tyler,30028,Orange & Navy
Thiel,707,Navy Blue & Old Gold
Thomas (ME),2758,Black & Red
Thomas More,1402,Royal Blue and White
Tiffin,1403,Green & Gold
Toledo,709,Midnight Blue & Gold
Towson,711,"Gold, White & Black"
Transylvania,28749,Crimson & White
Trine,505355,""
Trine,30037,"Navy, White with Vegas Gold accent"
Trinity (CT),713,Blue & Gold
Trinity (DC),23413,Purple & Yellow
Trinity (TX),715,Maroon & White
Troy,716,"Cardinal, Silver & Black"
Truman,499,Purple & White
Tufts,717,Brown & Blue
Tulane,718,Olive Green & Sky Blue
Tulsa,719,"Old Gold, Royal Blue & Crimson"
Tusculum,12830,Black & Orange
Tuskegee,720,Crimson & Old Gold
U New England,1255,Royal Blue & White
UAB,9,Forest Green & Old Gold
UALR,32,"Maroon, Silver, Black"
UC Davis,108,Yale Blue & Gold
UC Irvine,109,Blue & Gold
UC Riverside,111,Blue & Gold
UC San Diego,112,Blue & Gold
UC Santa Barbara,104,Blue & Gold
UC Santa Cruz,113,Navy Blue & Gold
UC-Colo. Springs,9754,Black & Gold
UCF,128,Black & Gold
UCLA,110,Blue & Gold
UMBC,391,Black & Gold
UMKC,2707,Blue & Gold
UNC Asheville,456,Royal Blue & White
UNC Greensboro,459,Gold & Navy
UNC Pembroke,537,Black & Gold
UNC Wilmington,460,"Teal, Navy & Gold"
UNI,504,Purple & Old Gold
Union (NY),727,Garnet
UNLV,465,Scarlet & Gray
Upper Iowa,728,Peacock Blue & White
Ursinus,730,"Red, Old Gold & Black"
USP,28594,Cardinal & Silver
UT Martin,695,Navy Blue and Orange
Utah,732,Red & White
Utah St.,731,"Navy Blue, White & Pewter"
Utah Valley,30024,Green & White
UTEP,704,"Dark Blue, Orange & Silver"
Utica,733,Blue & Orange
UTSA,706,"Orange, Navy Blue & White"
Va. Wesleyan,745,Navy Blue & Silver
Valdosta St.,734,Red & Black
Valparaiso,735,Brown & Gold
Vanderbilt,736,Black & Gold
Vassar,737,Burgundy & Gray
VCU,740,Black & Gold
Vermont,738,Green & Gold
Villanova,739,Blue and White
Virginia,746,Orange & Blue
Virginia St.,743,Orange & Navy Blue
Virginia Tech,742,Burnt Orange & Chicago Maroon
Virginia Union,744,Steel & Maroon
VMI,741,"Red, White, Yellow"
Wabash,747,Scarlet
Wagner,748,Green & White
Wake Forest,749,Old Gold & Black
Walsh,30141,Maroon & Gold
Wartburg,750,Orange & Black
Wash. & Jeff.,751,Red & Black
Wash. & Lee,752,Royal Blue & White
Washburn,2814,Yale Blue & White
Washington,756,Purple & Gold
Washington Adventist,1029,Navy Blue and White
Washington Col.,753,Maroon & Black
Washington St.,754,Crimson & Gray
Washington-St. Louis,755,Red & Green
Wayne St. (MI),757,Green & Gold
Wayne St. (NE),1433,Black & Gold
Waynesburg,1434,Orange & Black
Weber St.,758,Purple & White
Webster,759,"Gold, Midnight Blue & White"
Wellesley,760,Blue & White
Wells,761,"Red, White, Black (Alt)"
Wentworth Inst.,762,Black & Gold
Wesley,763,Navy and White
Wesleyan (CT),764,Red & Black
Wesleyan (GA),14718,Purple & White
West Ala.,358,Red and White
West Chester,765,Purple & Gold
West Fla.,11740,Blue & Green
West Ga.,766,Blue & Red
West Liberty,1438,Black & Gold
West Tex. A&M,767,Maroon & White
West Va. Tech,14901,Blue & Gold
West Va. Wesleyan,9630,Orange & Black
West Virginia,768,Old Gold & Blue
West Virginia St.,1439,Old Gold & Black
Western Caro.,769,Purple & Gold
Western Conn. St.,770,"Dark Blue, Rust Red & White"
Western Ill.,771,Purple & Gold
Western Ky.,772,Red & White
Western Mich.,774,Brown & Gold
Western N.M.,1445,Purple & Gold
Western New Eng.,775,Royal Blue & Gold
Western Ore.,1446,Red & White
Western St.,2759,Crimson & Slate
Western Wash.,1448,"Blue, Silver & White"
Westfield St.,777,Blue & White
Westminster (MO),1450,Blue & White
Westminster (PA),1451,Blue & White
Wheaton (IL),778,Orange & Blue
Wheaton (MA),779,Royal & White
Wheeling Jesuit,12799,Red & Gold
Wheelock,8896,New Navy & Athletic Gold
Whitman,780,Blue & Gold
Whittier,781,Purple & Gold
Whitworth,1454,Crimson & Black
Wichita St.,782,Yellow & Black
Widener,783,Blue & Gold
Wilkes,784,Navy & Gold
Willamette,785,Cardinal & Old Gold
William & Mary,786,"Green, Gold, and Silver"
William Penn,788,Navy Blue & Gold
William Smith,30073,Forest Green and White
Williams,789,Purple/Gold
Wilmington (DE),1460,Forest Green & White
Wilmington (OH),1461,Green & White
Wilson,12973,"Blue, Grey & White"
Wingate,1462,Navy Blue & Vegas Gold
Winona St.,790,Purple & White
Winston-Salem,791,Red & White
Winthrop,792,Garnet & Gold
Wis. Lutheran,8911,Forest Green & White
Wis.-Eau Claire,793,Navy Blue & Old Gold
Wis.-La Crosse,795,Maroon & Gray
Wis.-Oshkosh,798,"Black, Gold & White"
Wis.-Parkside,799,"Forest Green, White & Black"
Wis.-Platteville,800,Orange & Blue
Wis.-River Falls,801,Red & White
Wis.-Stevens Point,802,Purple & Gold
Wis.-Stout,803,Navy & White
Wis.-Superior,804,"Gold, Black, & White"
Wis.-Whitewater,805,Purple & White
Wisconsin,796,Cardinal & White
Wittenberg,806,Red & White
Wm. Paterson,787,Orange & Black
Wofford,2915,Old Gold & Black
Wooster,807,Black & Old Gold
Worcester St.,809,Royal Blue & Gold
WPI,808,Crimson & Gray
Wright St.,810,Green & Gold
Wyoming,811,Brown & Gold
Xavier,812,"Navy Blue, Gray & White"
Yale,813,Yale Blue & White
Yeshiva,814,Royal Blue & White
York (NY),2730,Red & White
York (PA),815,Kelly Green & White
Youngstown St.,817,Red & White
