140,"Cincinnati"
30087,"Cincinnati-Clermont"
141,"Citadel"
8580,"City Tech"
500990,"Claflin"
30058,"Claflin"
142,"Claremont-M-S"
143,"Clarion"
145,"Clark (MA)"
144,"Clark Atlanta"
1020,"Clarke"
146,"Clarkson"
20576,"Clayton St."
147,"Clemson"
148,"Cleveland St."
722,"Coast Guard"
149,"Coastal Caro."
30083,"Cobleskill St."
150,"Coe"
1023,"Coker"
1014,"Col. of Charleston"
151,"Colby"
152,"Colby-Sawyer"
153,"Colgate"
11403,"Colo. Christian"
157,"Colorado"
154,"Colorado Col."
155,"Colorado Mines"
156,"Colorado St."
2720,"Colorado St.-Pueblo"
158,"Columbia"
159,"Columbus St."
1028,"Concord"
162,"Concordia (NY)"
24400,"Concordia (TX)"
1036,"Concordia (WI)"
160,"Concordia Chicago"
161,"Concordia-Mhead"
9081,"Concordia-St. Paul"
164,"Connecticut"
163,"Connecticut Col."
8935,"Converse"
165,"Coppin St."
167,"Cornell"
166,"Cornell College"
169,"Creighton"
30035,"Crown (MN)"
170,"Curry"
1059,"DYouville"
1044,"Dallas"
1045,"Dallas Baptist"
2691,"Daniel Webster"
172,"Dartmouth"
173,"Davidson"
174,"Davis & Elkins"
175,"Dayton"
1050,"Defiance"
180,"Delaware"
178,"Delaware St."
179,"Delaware Valley"
181,"Delta St."
182,"Denison"
183,"Denver"
176,"DePaul"
177,"DePauw"
20,"DeSales"
184,"Detroit"
185,"Dickinson"
186,"Dist. Columbia"
30095,"Dixie St."
30118,"Dominican (CA)"
1332,"Dominican (IL)"
8956,"Dominican (NY)"
2692,"Dowling"
189,"Drake"
190,"Drew"
191,"Drexel"
1057,"Drury"
192,"Dubuque"
193,"Duke"
194,"Duquesne"
195,"Earlham"
196,"East Carolina"
8965,"East Central"
197,"East Stroudsburg"
198,"East Tenn. St."
1062,"East Tex. Baptist"
203,"East. Mennonite"
8968,"Eastern"
200,"Eastern Conn. St."
201,"Eastern Ill."
202,"Eastern Ky."
204,"Eastern Mich."
206,"Eastern N.M."
1064,"Eastern Nazarene"
1065,"Eastern Ore."
207,"Eastern Wash."
208,"Eckerd"
1066,"Edgewood"
209,"Edinboro"
210,"Elizabeth City St."
211,"Elizabethtown"
212,"Elmhurst"
213,"Elmira"
532,"Elms"
1068,"Elon"
214,"Emerson"
215,"Emmanuel (MA)"
217,"Emory"
216,"Emory & Henry"
1071,"Emporia St."
8981,"Endicott"
1072,"Erskine"
218,"Eureka"
219,"Evansville"
220,"Fairfield"
222,"Fairleigh Dickinson"
1076,"Fairmont St."
27892,"Farmingdale St."
223,"Fayetteville St."
221,"FDU-Florham"
23157,"Felician"
224,"Ferris St."
225,"Ferrum"
1079,"Findlay"
30032,"Finlandia"
226,"Fisk"
227,"Fitchburg St."
231,"FIU"
229,"Fla. Atlantic"
506221,"Fla. Gulf Coast"
28755,"Fla. Gulf Coast"
233,"Fla. Southern"
30092,"Flagler"
235,"Florida"
228,"Florida A&M"
234,"Florida St."
230,"Florida Tech"
11538,"Fontbonne"
236,"Fordham"
9011,"Fort Hays St."
1083,"Fort Lewis"
237,"Fort Valley St."
238,"Framingham St."
1085,"Francis Marion"
30069,"Franciscan"
239,"Frank. & Marsh."
2694,"Franklin"
241,"Franklin Pierce"
242,"Fredonia St."
96,"Fresno St."
243,"Frostburg St."
244,"Furman"
253,"Ga. Southern"
1097,"Ga. Southwestern"
245,"Gallaudet"
246,"Gannon"
1092,"Gardner-Webb"
30084,"Geneva"
1094,"George Fox"
248,"George Mason"
249,"George Washington"
251,"Georgetown"
257,"Georgia"
1096,"Georgia College"
254,"Georgia St."
255,"Georgia Tech"
9004,"Georgian Court"
258,"Gettysburg"
1098,"Glenville St."
8366,"Goldey-Beacom"
260,"Gonzaga"
1099,"Gordon"
1467,"Goucher"
261,"Grambling"
1104,"Grand Canyon"
262,"Grand Valley St."
794,"Green Bay"
11062,"Green Mountain"
263,"Greensboro"
1111,"Greenville"
264,"Grinnell"
265,"Grove City"
1112,"Guilford"
266,"Gust. Adolphus"
12399,"Gwynedd-Mercy"
267,"Hamilton"
268,"Hamline"
269,"Hampden-Sydney"
270,"Hampton"
1115,"Hanover"
271,"Hardin-Simmons"
1116,"Harding"
272,"Hartford"
273,"Hartwick"
275,"Harvard"
276,"Haverford"
277,"Hawaii"
2697,"Hawaii Hilo"
2696,"Hawaii Pacific"
278,"Heidelberg"
1123,"Henderson St."
1124,"Hendrix"
19651,"High Point"
8398,"Hilbert"
280,"Hillsdale"
281,"Hiram"
282,"Hobart"
283,"Hofstra"
284,"Hollins"
285,"Holy Cross"
1126,"Holy Family"
8404,"Hood"
286,"Hope"
288,"Houston"
287,"Houston Baptist"
290,"Howard"
2741,"Howard Payne"
291,"Humboldt St."
292,"Hunter"
1130,"Huntingdon"
1133,"Husson"
295,"Idaho"
294,"Idaho St."
300,"Ill. Wesleyan"
302,"Ill.-Chicago"
30050,"Ill.-Springfield"
506079,"Ill.-Springfield"
301,"Illinois"
297,"Illinois Col."
299,"Illinois St."
303,"Immaculata"
2743,"Incarnate Word"
306,"Indiana"
307,"Indiana (PA)"
305,"Indiana St."
309,"Indianapolis"
310,"Iona"
312,"Iowa"
311,"Iowa St."
308,"IPFW"
313,"Ithaca"
2699,"IUPUI"
314,"Jackson St."
316,"Jacksonville"
315,"Jacksonville St."
317,"James Madison"
320,"John Carroll"
321,"John Jay"
322,"Johns Hopkins"
22626,"Johnson & Wales (RI)"
323,"Johnson C. Smith"
324,"Johnson St."
325,"Juniata"
326,"Kalamazoo"
328,"Kansas"
327,"Kansas St."
329,"Kean"
330,"Keene St."
1157,"Kennesaw St."
331,"Kent St."
334,"Kentucky"
332,"Kentucky St."
335,"Kenyon"
1159,"Keuka"
30047,"Keystone"
30051,"King (TN)"
336,"Kings (PA)"
337,"Knox"
339,"Kutztown"
333,"Ky. Wesleyan"
1163,"La Roche"
340,"La Salle"
30043,"La Sierra"
341,"La Verne"
671,"La.-Lafayette"
498,"La.-Monroe"
342,"Lafayette"
1162,"LaGrange"
2746,"Lake Erie"
344,"Lake Forest"
345,"Lake Superior St."
1164,"Lakeland"
346,"Lamar"
30085,"Lancaster Bible"
1167,"Lander"
347,"Lane"
8486,"Lasell"
348,"Lawrence"
349,"Le Moyne"
351,"Lebanon Valley"
13302,"Lees-McRae"
352,"Lehigh"
279,"Lehman"
350,"LeMoyne-Owen"
1170,"Lenoir-Rhyne"
24317,"Lesley "
8490,"LeTourneau"
354,"Lewis"
22235,"Lewis & Clark"
355,"Liberty"
1174,"Limestone"
356,"Lincoln (MO)"
357,"Lincoln (PA)"
30066,"Lincoln Christian"
1176,"Lincoln Memorial"
1179,"Linfield"
28600,"Lipscomb"
359,"Livingstone"
360,"Lock Haven"
99,"Long Beach St."
361,"Long Island"
363,"Longwood"
364,"Loras"
1182,"Louisiana Col."
366,"Louisiana Tech"
367,"Louisville"
371,"Loyola (IL)"
369,"Loyola Maryland"
370,"Loyola Marymount"
365,"LSU"
372,"Luther"
373,"Lycoming"
374,"Lynchburg"
30065,"Lyndon St."
20794,"Lynn"
376,"Macalester"
377,"MacMurray"
380,"Maine"
378,"Maine Maritime"
1192,"Manchester"
381,"Manhattan"
382,"Manhattanville"
384,"Mansfield"
1194,"Maranatha Baptist"
1196,"Marian (WI)"
385,"Marietta"
386,"Marist"
387,"Marquette"
1199,"Mars Hill"
388,"Marshall"
8597,"Martin Luther"
30075,"Mary"
389,"Mary Baldwin"
1203,"Mary Hardin-Baylor"
390,"Mary Washington"
392,"Maryland"
394,"Marymount (VA)"
395,"Maryville (MO)"
396,"Maryville (TN)"
397,"Marywood"
486,"Mass. Liberal Arts"
399,"Mass. Maritime"
401,"Mass.-Boston"
656,"Mass.-Dartmouth"
368,"Mass.-Lowell"
400,"Massachusetts"
773,"McDaniel"
8530,"McMurry"
402,"McNeese St."
393,"Md.-East. Shore"
379,"Me.-Farmington"
30040,"Me.-Presque Isle"
23725,"Medaille"
403,"Medgar Evers"
404,"Memphis"
405,"Menlo"
406,"Mercer"
724,"Merchant Marine"
407,"Mercy"
408,"Mercyhurst"
409,"Meredith"
410,"Merrimack"
11416,"Mesa St."
411,"Messiah"
412,"Methodist"
413,"Metro St."
415,"Miami (FL)"
414,"Miami (OH)"
418,"Michigan"
416,"Michigan St."
417,"Michigan Tech"
419,"Middle Tenn."
420,"Middlebury"
1222,"Midwestern St."
422,"Miles"
423,"Millersville"
424,"Millikin"
425,"Mills"
426,"Millsaps"
797,"Milwaukee"
20220,"Milwaukee Engr."
427,"Minn. Duluth"
383,"Minn. St. Mankato"
1240,"Minn. St. Moorhead"
27854,"Minn.-Crookston"
1226,"Minn.-Morris"
428,"Minnesota"
16142,"Misericordia"
433,"Mississippi"
429,"Mississippi Col."
430,"Mississippi St."
432,"Mississippi Val."
434,"Missouri"
435,"Missouri S&T"
669,"Missouri St."
398,"MIT"
30042,"Mitchell"
9012,"Mo. Southern St."
9013,"Mo. Western St."
436,"Mo.-St. Louis"
437,"Molloy"
439,"Monmouth"
438,"Monmouth (IL)"
205,"Mont. St. Billings"
441,"Montana"
440,"Montana St."
442,"Montclair St."
1238,"Montevallo"
443,"Moravian"
444,"Morehead St."
445,"Morehouse"
446,"Morgan St."
447,"Morningside"
448,"Morris Brown"
30067,"Morrisville St."
449,"Mount Holyoke"
27901,"Mount Ida"
1245,"Mount Olive"
452,"Mount Union"
30036,"Mt. Aloysius"
506043,"Mt. Aloysius"
30033,"Mt. Mary"
8567,"Mt. St. Joseph"
1468,"Mt. St. Mary (NY)"
450,"Mt. St. Marys"
451,"Mt. St. Vincent"
453,"Muhlenberg"
454,"Murray St."
455,"Muskingum"
488,"N.C. A&T"
489,"N.C. Central"
491,"N.C. Wesleyan"
8577,"N.M. Highlands"
726,"Navy"
461,"Nazareth"
462,"Neb. Wesleyan"
1156,"Neb.-Kearney"
464,"Neb.-Omaha"
463,"Nebraska"
1254,"Neumann"
466,"Nevada"
467,"New England Col."
469,"New Hampshire"
470,"New Haven"
319,"New Jersey City"
473,"New Mexico"
472,"New Mexico St."
474,"New Orleans"
475,"New Paltz St."
476,"New Rochelle"
479,"New York U."
1257,"Newberry"
21772,"Newbury"
30054,"Newman"
482,"Niagara"
483,"Nicholls St."
484,"Nichols"
471,"NJIT"
485,"Norfolk St."
487,"North Ala."
457,"North Carolina"
490,"North Carolina St."
492,"North Central (IL)"
30039,"North Central (MN)"
494,"North Dakota"
493,"North Dakota St."
2711,"North Florida"
503660,"North Ga."
30052,"North Ga."
9223,"North Greenville"
496,"North Park"
497,"North Texas"
500,"Northeastern"
1263,"Northeastern Ill."
12810,"Northeastern St."
501,"Northern Ariz."
502,"Northern Colo."
503,"Northern Ill."
505,"Northern Ky."
506,"Northern Mich."
1266,"Northern St."
1267,"Northland"
507,"Northwest Mo. St."
1274,"Northwest Nazarene"
509,"Northwestern"
30031,"Northwestern (MN)"
508,"Northwestern St."
510,"Northwood (MI)"
511,"Norwich"
513,"Notre Dame"
8600,"Notre Dame (MD)"
30056,"Notre Dame de Namur"
24639,"Nova Southeastern"
1277,"Nyack"
477,"NYIT"
514,"Oakland"
1278,"Oakland City"
515,"Oberlin"
516,"Occidental"
2713,"Oglethorpe"
519,"Ohio"
517,"Ohio Northern"
518,"Ohio St."
15207,"Ohio Valley"
520,"Ohio Wesleyan"
24342,"Okla. Panhandle"
522,"Oklahoma"
521,"Oklahoma St."
523,"Old Dominion"
524,"Old Westbury"
525,"Olivet"
526,"Oneonta St."
527,"Oral Roberts"
529,"Oregon"
528,"Oregon St."
530,"Oswego St."
531,"Otterbein"
1289,"Ouachita Baptist"
23008,"Ozarks (AR)"
2682,"P.R.-Bayamon"
1321,"P.R.-Cayey"
27859,"P.R.-Humacao"
24361,"P.R.-Mayaguez"
2716,"P.R.-Rio Piedras"
533,"Pace"
534,"Pacific"
2751,"Pacific (OR)"
1297,"Pacific Lutheran"
535,"Paine"
30045,"Palm Beach Atl."
504035,"Palm Beach Atl."
17094,"Peace"
540,"Penn"
539,"Penn St."
30114,"Penn St.-Abington"
25719,"Penn St.-Altoona"
538,"Penn St.-Behrend"
30044,"Penn St.-Berks"
30081,"Penn St.-Harrisburg"
541,"Pepperdine"
542,"Pfeiffer"
1305,"Phila. Biblical"
543,"Philadelphia U."
21830,"Piedmont"
544,"Pine Manor"
1315,"Pitt.-Bradford"
11839,"Pitt.-Greensburg"
546,"Pitt.-Johnstown"
1314,"Pittsburg St."
545,"Pittsburgh"
547,"Plattsburgh St."
548,"Plymouth St."
481,"Polytechnic (NY)"
549,"Pomona-Pitzer"
551,"Portland"
550,"Portland St."
1318,"Post"
553,"Prairie View"
1320,"Presbyterian"
30034,"Presentation"
554,"Princeton"
555,"Principia"
556,"Providence"
557,"Puget Sound"
30029,"Purchase St."
559,"Purdue"
11504,"Queens (NC)"
560,"Queens (NY)"
561,"Quincy"
562,"Quinnipiac"
563,"Radford"
564,"Ramapo"
566,"Randolph"
565,"Randolph-Macon"
567,"Redlands"
568,"Regis (CO)"
569,"Regis (MA)"
431,"Reneau"
570,"Rensselaer"
572,"Rhode Island"
571,"Rhode Island Col."
573,"Rhodes"
574,"Rice"
681,"Richard Stockton"
575,"Richmond"
576,"Rider"
577,"Ripon"
18422,"Rivier"
578,"Roanoke"
579,"Robert Morris"
581,"Rochester (NY)"
580,"Rochester Inst."
582,"Rockford"
1328,"Rockhurst"
583,"Roger Williams"
584,"Rollins"
585,"Rose-Hulman"
15882,"Rosemont"
259,"Rowan"
586,"Rust"
587,"Rutgers"
588,"Rutgers-Camden"
589,"Rutgers-Newark"
11276,"S.C. Aiken"
10411,"S.C. Upstate"
102,"Sacramento St."
590,"Sacred Heart"
11036,"Sage Colleges"
591,"Saginaw Valley"
30041,"Salem"
19117,"Salem Intl"
621,"Salem St."
622,"Salisbury"
623,"Salve Regina"
624,"Sam Houston St."
625,"Samford"
627,"San Diego"
626,"San Diego St."
628,"San Fran. St."
629,"San Francisco"
630,"San Jose St."
631,"Santa Clara"
632,"Savannah St."
16006,"SCAD"
1355,"Schreiner"
633,"Scranton"
1356,"Seattle"
634,"Seattle Pacific"
635,"Seton Hall"
504752,"Seton Hill"
30063,"Seton Hill"
652,"Sewanee"
636,"Shaw"
637,"Shenandoah"
10870,"Shepherd"
638,"Shippensburg"
639,"Siena"
640,"Simmons"
641,"Simpson"
660,"SIU Edwardsville"
642,"Skidmore"
643,"Slippery Rock"
644,"Smith"
663,"SMU"
645,"Sonoma St."
646,"South Ala."
648,"South Carolina"
647,"South Carolina St."
650,"South Dakota"
649,"South Dakota St."
651,"South Fla."
2753,"Southampton"
654,"Southeast Mo. St."
655,"Southeastern La."
1371,"Southeastern Okla."
1376,"Southern Ark."
657,"Southern California"
658,"Southern Conn. St."
659,"Southern Ill."
661,"Southern Ind."
662,"Southern Me."
664,"Southern Miss."
468,"Southern N.H."
665,"Southern U."
667,"Southern Utah"
1379,"Southern Vt."
2755,"Southwest Baptist"
8736,"Southwest Minn. St."
8746,"Southwestern (TX)"
8744,"Southwestern Okla."
505038,"Spalding"
23260,"Spalding"
26973,"Spelman"
673,"Springfield"
592,"St. Andrews"
593,"St. Anselm"
594,"St. Augustines"
595,"St. Benedict"
596,"St. Bonaventure"
597,"St. Catherine"
598,"St. Cloud St."
1334,"St. Edwards"
9684,"St. Elizabeth"
1335,"St. Francis (IL)"
599,"St. Francis (NY)"
600,"St. Francis (PA)"
601,"St. John Fisher"
602,"St. Johns (MN)"
603,"St. Johns (NY)"
8687,"St. Joseph (CT)"
606,"St. Josephs"
30072,"St. Josephs (Brkln)"
604,"St. Josephs (IN)"
1340,"St. Josephs (L.I.)"
605,"St. Josephs (ME)"
607,"St. Lawrence"
608,"St. Leo"
609,"St. Louis"
1343,"St. Martins"
610,"St. Marys (CA)"
8688,"St. Marys (IN)"
611,"St. Marys (MD)"
612,"St. Marys (MN)"
1346,"St. Marys (TX)"
613,"St. Michaels"
614,"St. Norbert"
615,"St. Olaf"
616,"St. Pauls"
617,"St. Peters"
1347,"St. Rose"
618,"St. Scholastica"
620,"St. Thomas (MN)"
1348,"St. Thomas Aquinas"
30064,"St. Vincent"
674,"Stanford"
675,"Staten Island"
676,"Stephen F. Austin"
2756,"Stephens"
678,"Stetson"
679,"Stevens Institute"
21852,"Stevenson"
680,"Stillman"
682,"Stonehill"
683,"Stony Brook"
684,"Suffolk"
1390,"Sul Ross St."
168,"SUNY Cortland"
247,"SUNY Geneseo"
478,"SUNY Maritime"
552,"SUNY Potsdam"
9500,"SUNYIT"
685,"Susquehanna"
686,"Swarthmore"
687,"Sweet Briar"
688,"Syracuse"
689,"Tampa"
1395,"Tarleton St."
712,"TCNJ"
698,"TCU"
690,"Temple"
694,"Tennessee"
691,"Tennessee St."
692,"Tennessee Tech"
30090,"Tex. A&M Intl"
199,"Tex. A&M-Commerce"
696,"Tex. A&M-Kingsville"
30088,"Tex. Permian Basin"
536,"Tex.-Pan American"
703,"Texas"
697,"Texas A&M"
1400,"Texas Lutheran"
699,"Texas Southern"
670,"Texas St."
700,"Texas Tech"
1401,"Texas Wesleyan"
701,"Texas Womans"
702,"Texas-Arlington"
23121,"Texas-Dallas"
506226,"Texas-Tyler"
30028,"Texas-Tyler"
707,"Thiel"
2758,"Thomas (ME)"
1402,"Thomas More"
1403,"Tiffin"
709,"Toledo"
711,"Towson"
28749,"Transylvania"
505355,"Trine"
30037,"Trine"
713,"Trinity (CT)"
23413,"Trinity (DC)"
715,"Trinity (TX)"
716,"Troy"
499,"Truman"
717,"Tufts"
718,"Tulane"
719,"Tulsa"
12830,"Tusculum"
720,"Tuskegee"
1255,"U New England"
9,"UAB"
32,"UALR"
108,"UC Davis"
109,"UC Irvine"
111,"UC Riverside"
112,"UC San Diego"
104,"UC Santa Barbara"
113,"UC Santa Cruz"
9754,"UC-Colo. Springs"
128,"UCF"
110,"UCLA"
391,"UMBC"
2707,"UMKC"
456,"UNC Asheville"
459,"UNC Greensboro"
537,"UNC Pembroke"
460,"UNC Wilmington"
504,"UNI"
727,"Union (NY)"
465,"UNLV"
728,"Upper Iowa"
730,"Ursinus"
28594,"USP"
695,"UT Martin"
732,"Utah"
731,"Utah St."
30024,"Utah Valley"
704,"UTEP"
733,"Utica"
706,"UTSA"
745,"Va. Wesleyan"
734,"Valdosta St."
735,"Valparaiso"
736,"Vanderbilt"
737,"Vassar"
740,"VCU"
738,"Vermont"
739,"Villanova"
746,"Virginia"
743,"Virginia St."
742,"Virginia Tech"
744,"Virginia Union"
741,"VMI"
747,"Wabash"
748,"Wagner"
749,"Wake Forest"
750,"Wartburg"
751,"Wash. & Jeff."
752,"Wash. & Lee"
2814,"Washburn"
756,"Washington"
1029,"Washington Adventist"
753,"Washington Col."
754,"Washington St."
755,"Washington-St. Louis"
757,"Wayne St. (MI)"
1433,"Wayne St. (NE)"
1434,"Waynesburg"
758,"Weber St."
759,"Webster"
760,"Wellesley"
761,"Wells"
762,"Wentworth Inst."
763,"Wesley"
764,"Wesleyan (CT)"
14718,"Wesleyan (GA)"
358,"West Ala."
765,"West Chester"
11740,"West Fla."
766,"West Ga."
1438,"West Liberty"
767,"West Tex. A&M"
14901,"West Va. Tech"
9630,"West Va. Wesleyan"
768,"West Virginia"
1439,"West Virginia St."
769,"Western Caro."
770,"Western Conn. St."
771,"Western Ill."
772,"Western Ky."
774,"Western Mich."
1445,"Western N.M."
775,"Western New Eng."
1446,"Western Ore."
2759,"Western St."
1448,"Western Wash."
777,"Westfield St."
1450,"Westminster (MO)"
1451,"Westminster (PA)"
778,"Wheaton (IL)"
779,"Wheaton (MA)"
12799,"Wheeling Jesuit"
8896,"Wheelock"
780,"Whitman"
781,"Whittier"
1454,"Whitworth"
782,"Wichita St."
783,"Widener"
784,"Wilkes"
785,"Willamette"
786,"William & Mary"
788,"William Penn"
30073,"William Smith"
789,"Williams"
1460,"Wilmington (DE)"
1461,"Wilmington (OH)"
12973,"Wilson"
1462,"Wingate"
790,"Winona St."
791,"Winston-Salem"
792,"Winthrop"
8911,"Wis. Lutheran"
793,"Wis.-Eau Claire"
795,"Wis.-La Crosse"
798,"Wis.-Oshkosh"
799,"Wis.-Parkside"
800,"Wis.-Platteville"
801,"Wis.-River Falls"
802,"Wis.-Stevens Point"
803,"Wis.-Stout"
804,"Wis.-Superior"
805,"Wis.-Whitewater"
796,"Wisconsin"
806,"Wittenberg"
787,"Wm. Paterson"
2915,"Wofford"
807,"Wooster"
809,"Worcester St."
808,"WPI"
810,"Wright St."
811,"Wyoming"
812,"Xavier"
813,"Yale"
814,"Yeshiva"
2730,"York (NY)"
815,"York (PA)"
817,"Youngstown St."
