Coker,1023,2013,"Nankervis, Mark",1139692,Jr.,2012-13,4,-,-,-,-,-,-,137:00,4,0.04,4,-
Coker,1023,2013,"Padien, Jonathan",1357875,Fr.,2012-13,3,-,-,-,-,-,-,-,-,-,-,-
Coker,1023,2013,"Pent, David",1034854,Sr.,2012-13,1,-,-,-,-,-,-,-,-,-,-,-
Coker,1023,2013,"Perez, Gustavo",1243922,Sr.,2012-13,10,-,-,-,-,-,-,-,-,-,-,-
Coker,1023,2013,"Prendes, Akeem",1139678,Jr.,2012-13,14,2,0.14,-,-,-,0.29,-,-,-,-,-
Coker,1023,2013,"Quiroz, Tony",1223796,So.,2012-13,17,-,-,3,0.18,-,0.18,-,-,-,-,-
Coker,1023,2013,"Recinos, Carlos",1223793,Sr.,2012-13,16,4,0.25,7,0.44,15,0.94,-,-,-,-,-
Coker,1023,2013,"Russell, Chase",1223797,So.,2012-13,5,-,-,-,-,-,-,-,-,-,-,-
Coker,1023,2013,"Scrivens, Stephen",1139684,Jr.,2012-13,17,-,-,3,0.18,-,0.18,-,-,-,-,-
Coker,1023,2013,"Staub, Tyler",1139680,Jr.,2012-13,9,-,-,1,0.11,-,0.11,-,-,-,-,-
Coker,1023,2013,"Stiefield, Eric",1034855,Sr.,2012-13,10,2,0.20,-,-,-,0.40,-,-,-,-,-
Coker,1023,2013,"Sweeney, James",1034834,Sr.,2012-13,17,-,-,-,-,-,-,1443:49,13,0.01,54,5
Coker,1023,2013,"Taylor, Matt",1223795,So.,2012-13,16,3,0.19,1,0.06,7,0.44,-,-,-,-,-
Coker,1023,2013,"Tirkkonen, Niko",1223799,Sr.,2012-13,17,9,0.53,2,0.12,20,1.18,-,-,-,-,-
Col. of Charleston,1014,2013,"Abramson, Seth",1138095,So.,2012-13,13,-,-,-,-,-,-,-,-,-,-,-
Col. of Charleston,1014,2013,"Benson, Robbie",1007838,Sr.,2012-13,17,-,-,1,0.06,-,0.06,-,-,-,-,-
Col. of Charleston,1014,2013,"Brinkman, Daan",1231654,So.,2012-13,19,1,0.05,1,0.05,3,0.16,-,-,-,-,-
Col. of Charleston,1014,2013,"Clay, Tanner",1231667,So.,2012-13,9,-,-,-,-,-,-,-,-,-,-,-
Col. of Charleston,1014,2013,"Coons, Tucker",1389638,---,2012-13,1,-,-,-,-,-,-,-,-,-,-,-
Col. of Charleston,1014,2013,"Coons, Connor",1138094,Jr.,2012-13,18,2,0.11,1,0.06,5,0.28,-,-,-,-,-
Col. of Charleston,1014,2013,"De Mare, Joey",1138082,Jr.,2012-13,4,-,-,-,-,-,-,-,-,-,-,-
Col. of Charleston,1014,2013,"De Silva, Sean",1138087,Sr.,2012-13,18,7,0.39,5,0.28,19,1.06,-,-,-,-,-
Col. of Charleston,1014,2013,"Epstein, Zach",1344480,So.,2012-13,1,-,-,-,-,-,-,-,-,-,-,-
Col. of Charleston,1014,2013,"Ferguson, Shawn",1007842,Sr.,2012-13,12,1,0.08,-,-,-,0.17,-,-,-,-,-
Col. of Charleston,1014,2013,"Fornell, Eric",1138085,So.,2012-13,10,-,-,-,-,-,-,-,-,-,-,-
Col. of Charleston,1014,2013,"Gavric, Branko",1344478,Sr.,2012-13,-,-,-,-,-,-,-,-,-,-,-,-
Col. of Charleston,1014,2013,"Gross, Wes",1256581,So.,2012-13,3,-,-,-,-,-,-,-,-,-,-,-
Col. of Charleston,1014,2013,"Heemskerk, Kees",1138079,Jr.,2012-13,19,-,-,-,-,-,-,1746:57,25,0.02,74,5
Col. of Charleston,1014,2013,"Huggett, Luke",1344479,Jr.,2012-13,16,5,0.31,1,0.06,11,0.69,-,-,-,-,-
Col. of Charleston,1014,2013,"Kattreh, Tony",1138084,Jr.,2012-13,13,1,0.08,1,0.08,3,0.23,-,-,-,-,-
Col. of Charleston,1014,2013,"Khoury, George",1007845,Sr.,2012-13,18,-,-,2,0.11,-,0.11,-,-,-,-,-
Col. of Charleston,1014,2013,"Lundy, Ralphie",1007846,Sr.,2012-13,19,3,0.16,1,0.05,7,0.37,-,-,-,-,-
Col. of Charleston,1014,2013,"Massey, Porter",1138091,Sr.,2012-13,-,-,-,-,-,-,-,-,-,-,-,-
Col. of Charleston,1014,2013,"McGowan, Tam",1344477,Jr.,2012-13,19,-,-,1,0.05,-,0.05,-,-,-,-,-
Col. of Charleston,1014,2013,"McLaughlin, Ryan",1344481,Fr.,2012-13,-,-,-,-,-,-,-,-,-,-,-,-
Col. of Charleston,1014,2013,"Peterson, Troy",1231670,So.,2012-13,19,2,0.11,1,0.05,5,0.26,-,-,-,-,-
Col. of Charleston,1014,2013,"Purvis, Adam",1231671,Fr.,2012-13,6,-,-,-,-,-,-,-,-,-,-,-
Col. of Charleston,1014,2013,"Redmond, Sam",1364781,---,2012-13,19,1,0.05,4,0.21,6,0.32,-,-,-,-,-
Col. of Charleston,1014,2013,"Trintignac, Mickael",1395589,---,2012-13,1,-,-,-,-,-,-,-,-,-,-,-
Col. of Charleston,1014,2013,"Twohig, Francis",1007854,Sr.,2012-13,18,2,0.11,1,0.06,5,0.28,-,-,-,-,-
Col. of Charleston,1014,2013,"Vukoder, Tyler",1007855,Sr.,2012-13,18,-,-,-,-,-,-,-,-,-,-,-
Col. of Charleston,1014,2013,"Winstead, Thomas",1007856,Sr.,2012-13,1,-,-,-,-,-,-,-,-,-,-,-
Col. of Charleston,1014,2013,"Young, Alex",1231674,Fr.,2012-13,2,-,-,-,-,-,-,2:02,0,0.00,-,-
Colby,151,2013,"Aubin, Nick",1055127,Sr.,2012-13,14,3,0.21,1,0.07,7,0.50,-,-,-,-,-
Colby,151,2013,"Ayers, Matt",1389261,So.,2012-13,7,2,0.29,-,-,-,0.57,-,-,-,-,-
Colby,151,2013,"Bengtson, John",1273236,So.,2012-13,7,1,0.14,-,-,-,0.29,-,-,-,-,-
Colby,151,2013,"Benjamin, Grey",1165021,Jr.,2012-13,14,-,-,1,0.07,-,0.07,-,-,-,-,-
Colby,151,2013,"Chernin, Keith",1273228,So.,2012-13,10,1,0.10,1,0.10,3,0.30,-,-,-,-,-
Colby,151,2013,"Dupee, Charlie",1273229,So.,2012-13,13,3,0.23,-,-,-,0.46,-,-,-,-,-
Colby,151,2013,"Fornell, Oliver",1389270,Fr.,2012-13,1,-,-,-,-,-,-,18:52,0,0.00,1,-
Colby,151,2013,"Funkhouser, Cody",1273238,So.,2012-13,14,-,-,-,-,-,-,1187:32,18,0.02,32,2
Colby,151,2013,"Giron, Matt",1389263,Fr.,2012-13,14,2,0.14,-,-,-,0.29,-,-,-,-,-
Colby,151,2013,"Louis, Gray",1389262,Fr.,2012-13,3,1,0.33,1,0.33,3,1.00,-,-,-,-,-
Colby,151,2013,"Lukach, Jake",1273234,So.,2012-13,4,-,-,-,-,-,-,-,-,-,-,-
Colby,151,2013,"MacMaster, Donny",1055120,Sr.,2012-13,7,-,-,-,-,-,-,-,-,-,-,-
Colby,151,2013,"Maurer, Dan",1389264,Fr.,2012-13,1,-,-,-,-,-,-,-,-,-,-,-
Colby,151,2013,"Meisel, Andrew",1055126,Sr.,2012-13,14,2,0.14,3,0.21,7,0.50,-,-,-,-,-
Colby,151,2013,"Nesto, Eric",1389269,Fr.,2012-13,12,1,0.08,1,0.08,3,0.25,-,-,-,-,-
Colby,151,2013,"Nowak, Nick",1055121,Sr.,2012-13,14,-,-,-,-,-,-,-,-,-,-,-
Colby,151,2013,"Onayemi, Yinka",1389267,Fr.,2012-13,8,-,-,-,-,-,-,-,-,-,-,-
Colby,151,2013,"Pratt, Chris",1165019,Jr.,2012-13,14,1,0.07,1,0.07,3,0.21,-,-,-,-,-
Colby,151,2013,"Quayle, Peter",1273237,So.,2012-13,2,-,-,-,-,-,-,26:30,0,0.00,1,-
Colby,151,2013,"Richards, Josh",1165025,Jr.,2012-13,2,-,-,-,-,-,-,82:00,1,0.02,5,-
Colby,151,2013,"Roccotagliata, Chris",1389265,Jr.,2012-13,6,-,-,2,0.33,-,0.33,-,-,-,-,-
Colby,151,2013,"Sommer, Jonathan",1165024,Jr.,2012-13,14,3,0.21,-,-,-,0.43,-,-,-,-,-
Colby,151,2013,"Stanton, Tim",1389268,Fr.,2012-13,5,-,-,-,-,-,-,-,-,-,-,-
Colby,151,2013,"Stronach, Jon",1273231,So.,2012-13,14,-,-,-,-,-,-,-,-,-,-,-
Colby,151,2013,"Tolman, Nate",1165017,Jr.,2012-13,14,-,-,1,0.07,-,0.07,-,-,-,-,-
Colby,151,2013,"Vogel, Dan",1389266,Fr.,2012-13,3,-,-,-,-,-,-,-,-,-,-,-
Colby,151,2013,"Woonton, Andrew",1273230,So.,2012-13,14,-,-,1,0.07,-,0.07,-,-,-,-,-
Colby-Sawyer,152,2013,"Anderson, Zach",1372782,Fr.,2012-13,16,-,-,-,-,-,-,-,-,-,-,-
Colby-Sawyer,152,2013,"Austin, Nick",1265494,So.,2012-13,13,-,-,-,-,-,-,1236:31,21,0.03,84,1
Colby-Sawyer,152,2013,"Barlow, Greg",1265495,So.,2012-13,12,-,-,-,-,-,-,-,-,-,-,-
Colby-Sawyer,152,2013,"Beahm, Jimmy",1394120,---,2012-13,1,-,-,-,-,-,-,-,-,-,-,-
Colby-Sawyer,152,2013,"Carvalho, Kurt",1036805,Sr.,2012-13,17,-,-,2,0.12,-,0.12,-,-,-,-,-
Colby-Sawyer,152,2013,"DiCecca, Chris",1265498,So.,2012-13,15,4,0.27,-,-,-,0.53,-,-,-,-,-
Colby-Sawyer,152,2013,"Dunn, Jeff",1393312,Fr.,2012-13,1,-,-,-,-,-,-,5:06,0,0.00,-,-
Colby-Sawyer,152,2013,"Finch, Tim",1372778,Fr.,2012-13,8,-,-,-,-,-,-,-,-,-,-,-
Colby-Sawyer,152,2013,"Flaherty, Kevin",1139057,Jr.,2012-13,13,-,-,2,0.15,-,0.15,-,-,-,-,-
Colby-Sawyer,152,2013,"Hall, Austin",1265499,So.,2012-13,16,1,0.06,2,0.13,4,0.25,-,-,-,-,-
Colby-Sawyer,152,2013,"Hickey, Cam",1372773,Fr.,2012-13,2,-,-,-,-,-,-,-,-,-,-,-
Colby-Sawyer,152,2013,"Kenney, Pete",1372779,Jr.,2012-13,16,-,-,-,-,-,-,-,-,-,-,-
Colby-Sawyer,152,2013,"Khalsa, Ram",1265500,So.,2012-13,18,3,0.17,-,-,-,0.33,-,-,-,-,-
Colby-Sawyer,152,2013,"Laskowski, Mike",1139064,Jr.,2012-13,18,1,0.06,2,0.11,4,0.22,-,-,-,-,-
Colby-Sawyer,152,2013,"Mack, Jon",1265503,Sr.,2012-13,12,1,0.08,-,-,-,0.17,-,-,-,-,-
Colby-Sawyer,152,2013,"March, Garrett",1139065,Jr.,2012-13,17,-,-,-,-,-,-,-,-,-,-,-
Colby-Sawyer,152,2013,"McNealus, Cooper",1372771,Jr.,2012-13,9,1,0.11,-,-,-,0.22,-,-,-,-,-
Colby-Sawyer,152,2013,"Nichols, Isaac",1372781,Fr.,2012-13,15,1,0.07,1,0.07,3,0.20,-,-,-,-,-
Colby-Sawyer,152,2013,"Nickerson, Allen",1393313,Fr.,2012-13,6,-,-,-,-,-,-,-,-,-,-,-
Colby-Sawyer,152,2013,"Oot, Matt",1372777,Jr.,2012-13,14,-,-,-,-,-,-,-,-,-,-,-
Colby-Sawyer,152,2013,"Ortega, Alex",1265505,So.,2012-13,18,-,-,1,0.06,-,0.06,-,-,-,-,-
Colby-Sawyer,152,2013,"Parent, Marc-Andre",1372783,Fr.,2012-13,10,-,-,-,-,-,-,450:00,21,0.07,27,-
Colby-Sawyer,152,2013,"Pehoviak, Drew",1139067,Jr.,2012-13,18,1,0.06,3,0.17,5,0.28,-,-,-,-,-
Colby-Sawyer,152,2013,"Robinson, Cullen",1372775,Fr.,2012-13,12,-,-,-,-,-,-,-,-,-,-,-
Colby-Sawyer,152,2013,"Rooney, Michael",1372772,Fr.,2012-13,17,3,0.18,-,-,-,0.35,-,-,-,-,-
Colby-Sawyer,152,2013,"Weatherby, Luke",1372774,Fr.,2012-13,15,-,-,-,-,-,-,-,-,-,-,-
Colby-Sawyer,152,2013,"Welch, Lukas",1372776,Fr.,2012-13,18,2,0.11,-,-,-,0.22,-,-,-,-,-
Colby-Sawyer,152,2013,"Wheeler-Omiunu, Carlton",1265507,So.,2012-13,18,1,0.06,1,0.06,3,0.17,-,-,-,-,-
Colby-Sawyer,152,2013,"Yee, Max",1265508,So.,2012-13,18,2,0.11,1,0.06,5,0.28,-,-,-,-,-
Colgate,153,2013,"Arpey, Nick",1121122,Jr.,2012-13,19,-,-,2,0.11,-,0.11,-,-,-,-,-
Colgate,153,2013,"Bergonzi, Frankie",1226209,So.,2012-13,10,-,-,-,-,-,-,-,-,-,-,-
Colgate,153,2013,"Brown, Scott",1121121,Jr.,2012-13,-,-,-,-,-,-,-,-,-,-,-,-
Colgate,153,2013,"Byer, James",1121143,Jr.,2012-13,14,-,-,-,-,-,-,-,-,-,-,-
Colgate,153,2013,"Campbell, Chris",1226206,So.,2012-13,7,-,-,-,-,-,-,-,-,-,-,-
Colgate,153,2013,"Conlin, Shane",901757,Sr.,2012-13,14,2,0.14,3,0.21,7,0.50,-,-,-,-,-
Colgate,153,2013,"Forbes, Tyler",1336678,Fr.,2012-13,19,3,0.16,-,-,-,0.32,-,-,-,-,-
Colgate,153,2013,"Garzi, Mike",1022175,Sr.,2012-13,18,3,0.17,2,0.11,8,0.44,-,-,-,-,-
Colgate,153,2013,"Groffie, Ryan",1336677,Fr.,2012-13,8,1,0.13,-,-,-,0.25,-,-,-,-,-
Colgate,153,2013,"Heroux, Evan",1226211,So.,2012-13,18,2,0.11,-,-,-,0.22,-,-,-,-,-
Colgate,153,2013,"Kerley, Ben",1226210,So.,2012-13,-,-,-,-,-,-,-,-,-,-,-,-
Colgate,153,2013,"Letourneau, Patrick",1022176,Sr.,2012-13,19,2,0.11,1,0.05,5,0.26,-,-,-,-,-
Colgate,153,2013,"Martin, Wade",1022178,Sr.,2012-13,18,-,-,1,0.06,-,0.06,-,-,-,-,-
Colgate,153,2013,"Matthews, Dan",1336675,Fr.,2012-13,16,-,-,-,-,-,-,-,-,-,-,-
Colgate,153,2013,"McCaslin, Cameron",1336682,Fr.,2012-13,10,-,-,-,-,-,-,-,-,-,-,-
Colgate,153,2013,"Mentos, Aaron",1235173,So.,2012-13,2,-,-,-,-,-,-,-,-,-,-,-
Colgate,153,2013,"Messing, Rex",1336680,Fr.,2012-13,12,-,-,-,-,-,-,-,-,-,-,-
Colgate,153,2013,"Metzger, Barrett",1121120,Jr.,2012-13,19,-,-,2,0.11,-,0.11,-,-,-,-,-
Colgate,153,2013,"Panayides, Tony",1226208,So.,2012-13,2,-,-,-,-,-,-,-,-,-,-,-
Colgate,153,2013,"Quinttus, Christian",1121119,Jr.,2012-13,3,-,-,-,-,-,-,29:10,0,0.00,-,-
Colgate,153,2013,"Randazzo, Jack",1121142,Jr.,2012-13,3,-,-,-,-,-,-,-,-,-,-,-
Colgate,153,2013,"Reed, Grant",1022174,Sr.,2012-13,10,-,-,-,-,-,-,688:43,15,0.03,20,1
Colgate,153,2013,"Reidy, Mike",1022173,Sr.,2012-13,19,7,0.37,2,0.11,16,0.84,-,-,-,-,-
Colgate,153,2013,"Reilly, Kyle",1336681,Fr.,2012-13,-,-,-,-,-,-,-,-,-,-,-,-
Colgate,153,2013,"Rizzo, Nick",1336679,Fr.,2012-13,15,-,-,-,-,-,-,-,-,-,-,-
Colgate,153,2013,"Schilling, Tanner",1226207,So.,2012-13,19,1,0.05,-,-,-,0.11,-,-,-,-,-
Colgate,153,2013,"Stapleton, Liam",1226213,So.,2012-13,15,-,-,1,0.07,-,0.07,1133:07,15,0.02,38,1
Colgate,153,2013,"Thompson, Andrew",1336676,Fr.,2012-13,2,-,-,-,-,-,-,-,-,-,-,-
Colgate,153,2013,"Walter, Taylor",1336683,Fr.,2012-13,2,-,-,-,-,-,-,-,-,-,-,-
Colo. Christian,11403,2013,"Bailey, David",1261480,So.,2012-13,-,-,-,-,-,-,-,-,-,-,-,-
Colo. Christian,11403,2013,"Beck, Calvin",1336837,Fr.,2012-13,16,2,0.13,-,-,-,0.25,-,-,-,-,-
Colo. Christian,11403,2013,"Bruxvoort, Josh",1336843,Fr.,2012-13,2,-,-,-,-,-,-,-,-,-,-,-
Colo. Christian,11403,2013,"Burgard, Luke",1261477,So.,2012-13,18,4,0.22,1,0.06,9,0.50,-,-,-,-,-
Colo. Christian,11403,2013,"Delano, Graham",1261482,So.,2012-13,18,1,0.06,-,-,-,0.11,-,-,-,-,-
Colo. Christian,11403,2013,"Erikson, Kory",1336840,Fr.,2012-13,-,-,-,-,-,-,-,-,-,-,-,-
Colo. Christian,11403,2013,"Fosdick, Bryce",1131734,Jr.,2012-13,15,-,-,-,-,-,-,-,-,-,-,-
Colo. Christian,11403,2013,"Giralt, David",1008232,Sr.,2012-13,15,-,-,-,-,-,-,-,-,-,-,-
Colo. Christian,11403,2013,"Hamm, Josh",1131731,Jr.,2012-13,18,-,-,-,-,-,-,-,-,-,-,-
Colo. Christian,11403,2013,"Hudson, Suku",1261601,Jr.,2012-13,-,-,-,-,-,-,-,-,-,-,-,-
Colo. Christian,11403,2013,"Ilgenfritz, David",1131725,Jr.,2012-13,18,-,-,-,-,-,-,1604:30,72,0.07,111,1
Colo. Christian,11403,2013,"Johnson, Christopher",1261478,So.,2012-13,17,-,-,-,-,-,-,-,-,-,-,-
Colo. Christian,11403,2013,"Kubowicz, Andrew",1131735,Jr.,2012-13,-,-,-,-,-,-,-,-,-,-,-,-
Colo. Christian,11403,2013,"Leake, Weston",1261475,So.,2012-13,16,-,-,-,-,-,-,-,-,-,-,-
Colo. Christian,11403,2013,"Lindgren, Ben",1261483,So.,2012-13,17,-,-,1,0.06,-,0.06,15:30,1,0.10,2,-
Colo. Christian,11403,2013,"Manahan, Aaron",1261484,Sr.,2012-13,-,-,-,-,-,-,-,-,-,-,-,-
Colo. Christian,11403,2013,"Mohgaddam, Masih",1131732,Jr.,2012-13,-,-,-,-,-,-,-,-,-,-,-,-
Colo. Christian,11403,2013,"Neely, Matt",1336841,Jr.,2012-13,12,-,-,-,-,-,-,-,-,-,-,-
Colo. Christian,11403,2013,"Sands, Nick",1261481,So.,2012-13,14,-,-,-,-,-,-,-,-,-,-,-
Colo. Christian,11403,2013,"Seifert, Nick",1261479,So.,2012-13,16,-,-,-,-,-,-,-,-,-,-,-
Colo. Christian,11403,2013,"Smith, David",1131730,Jr.,2012-13,-,-,-,-,-,-,-,-,-,-,-,-
Colo. Christian,11403,2013,"Spelman, Sheldon",1336839,So.,2012-13,16,-,-,1,0.06,-,0.06,-,-,-,-,-
Colo. Christian,11403,2013,"Sullivan, Andrew",1008226,Sr.,2012-13,-,-,-,-,-,-,-,-,-,-,-,-
Colo. Christian,11403,2013,"Uyeda, Jake",1336844,Fr.,2012-13,3,-,-,-,-,-,-,-,-,-,-,-
Colo. Christian,11403,2013,"Walberer, Matt",1261476,Jr.,2012-13,18,1,0.06,-,-,-,0.11,-,-,-,-,-
Colo. Christian,11403,2013,"Walker, Cameron",1336842,Fr.,2012-13,1,-,-,-,-,-,-,-,-,-,-,-
Colo. Christian,11403,2013,"Westlake, Sam",1131728,Jr.,2012-13,17,-,-,-,-,-,-,-,-,-,-,-
Colo. Christian,11403,2013,"Wildermuth, Riley",1336838,Jr.,2012-13,11,-,-,-,-,-,-,-,-,-,-,-
Colorado,157,2013,-,0,-,2012-13,-,-,-,-,-,-,-,-,-,-,-,-
Colorado Col.,154,2013,"Beezly, Stuart",1251334,So.,2012-13,13,-,-,-,-,-,-,-,-,-,-,-
Colorado Col.,154,2013,"Buchwalder, Kyle",1141455,Sr.,2012-13,22,-,-,1,0.05,-,0.05,-,-,-,-,-
Colorado Col.,154,2013,"Crosby, Tom",1364692,Fr.,2012-13,-,-,-,-,-,-,-,-,-,-,-,-
Colorado Col.,154,2013,"Drury, Keith",1032261,Sr.,2012-13,10,1,0.10,-,-,-,0.20,-,-,-,-,-
Colorado Col.,154,2013,"Edmonds, Chris",1251329,Jr.,2012-13,11,-,-,1,0.09,-,0.09,-,-,-,-,-
Colorado Col.,154,2013,"Fechter, Matt",1032258,Sr.,2012-13,22,16,0.73,15,0.68,47,2.14,-,-,-,-,-
Colorado Col.,154,2013,"Feldman, Josh",1141459,Jr.,2012-13,6,-,-,-,-,-,-,-,-,-,-,-
Colorado Col.,154,2013,"Glass, Ben",1141458,Jr.,2012-13,22,-,-,-,-,-,-,-,-,-,-,-
Colorado Col.,154,2013,"Graf, Brian",1032242,Sr.,2012-13,10,-,-,-,-,-,-,360:00,3,0.01,14,2
Colorado Col.,154,2013,"Grossenbacher, Max",1364697,Fr.,2012-13,1,-,-,-,-,-,-,-,-,-,-,-
Colorado Col.,154,2013,"Harris, Willy",1364694,Fr.,2012-13,7,-,-,-,-,-,-,-,-,-,-,-
Colorado Col.,154,2013,"Horne, Ian",1364693,Fr.,2012-13,3,-,-,-,-,-,-,37:21,1,0.04,1,-
Colorado Col.,154,2013,"Huettel, Ryan",1364695,Fr.,2012-13,15,2,0.13,-,-,-,0.27,-,-,-,-,-
Colorado Col.,154,2013,"Lammers, Nick",1032244,Sr.,2012-13,22,2,0.09,-,-,-,0.18,-,-,-,-,-
Colorado Col.,154,2013,"Lee, Alec",1251331,So.,2012-13,22,-,-,-,-,-,-,-,-,-,-,-
Colorado Col.,154,2013,"Levett, Elliott",1141463,Jr.,2012-13,15,-,-,-,-,-,-,-,-,-,-,-
Colorado Col.,154,2013,"Marowitz, Forrest",1032264,Sr.,2012-13,19,-,-,-,-,-,-,1562:54,9,0.01,64,6
Colorado Col.,154,2013,"Martinez, Hunter",1251330,So.,2012-13,10,2,0.20,-,-,-,0.40,-,-,-,-,-
Colorado Col.,154,2013,"Martinez, Alec",1251328,So.,2012-13,22,3,0.14,1,0.05,7,0.32,-,-,-,-,-
Colorado Col.,154,2013,"Newby, Seth",1364696,Fr.,2012-13,3,-,-,-,-,-,-,-,-,-,-,-
Colorado Col.,154,2013,"Ogilvie, Brandon",1141464,Jr.,2012-13,8,-,-,-,-,-,-,-,-,-,-,-
Colorado Col.,154,2013,"Parham, Sean",1141462,Jr.,2012-13,17,5,0.29,6,0.35,16,0.94,-,-,-,-,-
Colorado Col.,154,2013,"Pozzolini, Lorenzo",1141467,Jr.,2012-13,21,1,0.05,3,0.14,5,0.24,-,-,-,-,-
Colorado Col.,154,2013,"Robinson, Patrick",1168678,Jr.,2012-13,22,1,0.05,-,-,-,0.09,-,-,-,-,-
Colorado Col.,154,2013,"Salazar, Andrew",1141457,Jr.,2012-13,19,1,0.05,1,0.05,3,0.16,-,-,-,-,-
Colorado Col.,154,2013,"Sandlow, Ben",1251332,Sr.,2012-13,22,-,-,-,-,-,-,-,-,-,-,-
Colorado Col.,154,2013,"Sides, Mccall",1364698,Fr.,2012-13,4,-,-,-,-,-,-,-,-,-,-,-
Colorado Col.,154,2013,"Sowers, Alec",1251333,So.,2012-13,22,1,0.05,1,0.05,3,0.14,-,-,-,-,-
Colorado Col.,154,2013,"Wack, Morgan",1251327,So.,2012-13,16,-,-,3,0.19,-,0.19,-,-,-,-,-
Colorado Col.,154,2013,"Worthington, Andrew",1251335,So.,2012-13,22,-,-,-,-,-,-,-,-,-,-,-
Colorado Col.,154,2013,"Wright, Daniel",1032260,Sr.,2012-13,22,10,0.45,4,0.18,24,1.09,-,-,-,-,-
Colorado Mines,155,2013,"Akindele, Tesho",1127096,Jr.,2012-13,21,22,1.05,6,0.29,50,2.38,-,-,-,-,-
Colorado Mines,155,2013,"Baker, Baski",1127095,Jr.,2012-13,20,5,0.25,5,0.25,15,0.75,-,-,-,-,-
Colorado Mines,155,2013,"Dinkel, Jace",1237078,So.,2012-13,19,1,0.05,1,0.05,3,0.16,-,-,-,-,-
Colorado Mines,155,2013,"Garvey, Richard",1389984,---,2012-13,21,1,0.05,1,0.05,3,0.14,-,-,-,-,-
Colorado Mines,155,2013,"Guidi, Sean",1389988,---,2012-13,11,-,-,-,-,-,-,-,-,-,-,-
Colorado Mines,155,2013,"Gunberg, Alex",1024299,Sr.,2012-13,1,-,-,-,-,-,-,-,-,-,-,-
Colorado Mines,155,2013,"Haines, Joe",1389986,---,2012-13,18,2,0.11,5,0.28,9,0.50,-,-,-,-,-
Colorado Mines,155,2013,"Helster, Sean",1024308,Sr.,2012-13,20,-,-,1,0.05,-,0.05,-,-,-,-,-
Colorado Mines,155,2013,"Herselman, Jared",1237081,So.,2012-13,11,-,-,1,0.09,-,0.09,-,-,-,-,-
Colorado Mines,155,2013,"Hoose, Marcus",1237089,Fr.,2012-13,3,-,-,-,-,-,-,46:59,0,0.00,4,-
Colorado Mines,155,2013,"Leach, Ryan",1390044,---,2012-13,8,-,-,-,-,-,-,-,-,-,-,-
Colorado Mines,155,2013,"McManus, Tanner",1237082,So.,2012-13,21,2,0.10,1,0.05,5,0.24,-,-,-,-,-
Colorado Mines,155,2013,"Moniz, Chayce",1389987,---,2012-13,14,2,0.14,3,0.21,7,0.50,-,-,-,-,-
Colorado Mines,155,2013,"Nass, Alex",1024298,Sr.,2012-13,20,1,0.05,11,0.55,13,0.65,-,-,-,-,-
Colorado Mines,155,2013,"Ogunmodede, Seun",1127110,Jr.,2012-13,21,5,0.24,3,0.14,13,0.62,-,-,-,-,-
Colorado Mines,155,2013,"Page-Belknap, Zach",1024304,Sr.,2012-13,21,5,0.24,3,0.14,13,0.62,-,-,-,-,-
Colorado Mines,155,2013,"Pasqualino, Giuseppe",1024306,Jr.,2012-13,21,-,-,-,-,-,-,-,-,-,-,-
Colorado Mines,155,2013,"Ramirez, Andres",1237086,So.,2012-13,21,-,-,-,-,-,-,-,-,-,-,-
Colorado Mines,155,2013,"Randle, Tannor",1127089,So.,2012-13,21,2,0.10,-,-,-,0.19,-,-,-,-,-
Colorado Mines,155,2013,"Sawada, Brandon",1127094,Jr.,2012-13,13,-,-,2,0.15,-,0.15,-,-,-,-,-
Colorado Mines,155,2013,"Shaw, Darren",1389983,---,2012-13,8,-,-,-,-,-,-,-,-,-,-,-
Colorado Mines,155,2013,"Strand, Manville",1024277,Sr.,2012-13,21,-,-,-,-,-,-,1883:01,23,0.02,83,7
Colorado Mines,155,2013,"Thomson, Ben",1024274,Jr.,2012-13,3,-,-,-,-,-,-,-,-,-,-,-
Colorado St.,156,2013,-,0,-,2012-13,-,-,-,-,-,-,-,-,-,-,-,-
Colorado St.-Pueblo,2720,2013,"Alarcon, Alex",1384007,Fr.,2012-13,-,-,-,-,-,-,-,-,-,-,-,-
Colorado St.-Pueblo,2720,2013,"Albrecht, Caine",1384008,Fr.,2012-13,-,-,-,-,-,-,-,-,-,-,-,-
Colorado St.-Pueblo,2720,2013,"Aragon, Israel",1384009,Fr.,2012-13,-,-,-,-,-,-,-,-,-,-,-,-
Colorado St.-Pueblo,2720,2013,"Bloemen, Nick",1383906,So.,2012-13,7,-,-,-,-,-,-,-,-,-,-,-
Colorado St.-Pueblo,2720,2013,"Bruno, Johnny",1384010,Fr.,2012-13,-,-,-,-,-,-,-,-,-,-,-,-
Colorado St.-Pueblo,2720,2013,"Chacon, Rene",1233412,So.,2012-13,16,1,0.06,2,0.13,4,0.25,-,-,-,-,-
Colorado St.-Pueblo,2720,2013,"Corral, Abel",1383917,Jr.,2012-13,4,-,-,-,-,-,-,-,-,-,-,-
Colorado St.-Pueblo,2720,2013,"Deppe, Ryne",1233432,Fr.,2012-13,14,-,-,-,-,-,-,-,-,-,-,-
Colorado St.-Pueblo,2720,2013,"Douglas, Denim",1138944,Jr.,2012-13,18,1,0.06,-,-,-,0.11,-,-,-,-,-
