Texas,703,Longhorns
Texas A&M,697,Aggies
Texas Lutheran,1400,Bulldogs
Texas Southern,699,Tigers
Texas St.,670,Bobcats
Texas Tech,700,Red Raiders
Texas Wesleyan,1401,Rams
Texas Womans,701,null
Texas-Arlington,702,Mavericks
Texas-Dallas,23121,Comets
Texas-Tyler,506226,null
Texas-Tyler,30028,Patriots
Thiel,707,Tomcats
Thomas (ME),2758,Terriers
Thomas More,1402,Saints
Tiffin,1403,Dragons
Toledo,709,Rockets
Towson,711,Tigers
Transylvania,28749,Pioneers
Trine,505355,null
Trine,30037,Thunder
Trinity (CT),713,Bantams
Trinity (DC),23413,null
Trinity (TX),715,Tigers
Troy,716,Trojans
Truman,499,Bulldogs
Tufts,717,Jumbos
Tulane,718,Green Wave
Tulsa,719,Golden Hurricane
Tusculum,12830,Pioneers
Tuskegee,720,Golden Tigers
U New England,1255,Nor'easters
UAB,9,Blazers
UALR,32,Trojans
UC Davis,108,Aggies
UC Irvine,109,Anteaters
UC Riverside,111,Highlanders
UC San Diego,112,Tritons
UC Santa Barbara,104,Gauchos
UC Santa Cruz,113,Banana Slugs
UC-Colo. Springs,9754,Mountain Lions
UCF,128,Knights
UCLA,110,Bruins
UMBC,391,Retrievers
UMKC,2707,Kangaroos
UNC Asheville,456,Bulldogs
UNC Greensboro,459,Spartans
UNC Pembroke,537,Braves
UNC Wilmington,460,Seahawks
UNI,504,Panthers
Union (NY),727,Dutchmen
UNLV,465,Rebels
Upper Iowa,728,Peacocks
Ursinus,730,Bears
USP,28594,Devils
UT Martin,695,Skyhawks
Utah,732,Utes
Utah St.,731,Aggies
Utah Valley,30024,Wolverines
UTEP,704,Miners
Utica,733,Pioneers
UTSA,706,Roadrunners
Va. Wesleyan,745,Marlins
Valdosta St.,734,Blazers
Valparaiso,735,Crusaders
Vanderbilt,736,Commodores
Vassar,737,Brewers
VCU,740,Rams
Vermont,738,Catamounts
Villanova,739,Wildcats
Virginia,746,Cavaliers
Virginia St.,743,Trojans
Virginia Tech,742,Hokies
Virginia Union,744,Panthers
VMI,741,Keydets
Wabash,747,Little Giants
Wagner,748,Seahawks
Wake Forest,749,Demon Deacons
Wartburg,750,Knights
Wash. & Jeff.,751,Presidents
Wash. & Lee,752,Generals
Washburn,2814,Ichabods
Washington,756,Huskies
Washington Adventist,1029,Shock
Washington Col.,753,Shoremen
Washington St.,754,Cougars
Washington-St. Louis,755,Bears
Wayne St. (MI),757,Warriors
Wayne St. (NE),1433,Wildcats
Waynesburg,1434,Yellow Jackets
Weber St.,758,Wildcats
Webster,759,Gorloks
Wellesley,760,null
Wells,761,Express
Wentworth Inst.,762,Leopards
Wesley,763,Wolverines
Wesleyan (CT),764,Cardinals
Wesleyan (GA),14718,null
West Ala.,358,Tigers
West Chester,765,Golden Rams
West Fla.,11740,Argonauts
West Ga.,766,Wolves
West Liberty,1438,Hilltoppers
West Tex. A&M,767,Buffaloes
West Va. Tech,14901,Golden Bears
West Va. Wesleyan,9630,Bobcats
West Virginia,768,Mountaineers
West Virginia St.,1439,Yellow Jackets
Western Caro.,769,Catamounts
Western Conn. St.,770,Colonials
Western Ill.,771,Leathernecks
Western Ky.,772,Hilltoppers
Western Mich.,774,Broncos
Western N.M.,1445,Mustangs
Western New Eng.,775,Golden Bears
Western Ore.,1446,Wolves
Western St.,2759,Mountaineers
Western Wash.,1448,Vikings
Westfield St.,777,Owls
Westminster (MO),1450,Blue Jays
Westminster (PA),1451,Titans
Wheaton (IL),778,Thunder
Wheaton (MA),779,Lyons
Wheeling Jesuit,12799,Cardinals
Wheelock,8896,Wildcats
Whitman,780,Missionaries
Whittier,781,Poets
Whitworth,1454,Pirates
Wichita St.,782,Shockers
Widener,783,Pride
Wilkes,784,Colonels
Willamette,785,Bearcats
William & Mary,786,Tribe
William Penn,788,The Statesmen
William Smith,30073,Herons
Williams,789,Ephs
Wilmington (DE),1460,Wildcats
Wilmington (OH),1461,Quakers
Wilson,12973,null
Wingate,1462,Bulldogs
Winona St.,790,Warriors
Winston-Salem,791,Rams
Winthrop,792,Eagles
Wis. Lutheran,8911,Warriors
Wis.-Eau Claire,793,Blugolds
Wis.-La Crosse,795,Eagles
Wis.-Oshkosh,798,Titans
Wis.-Parkside,799,Rangers
Wis.-Platteville,800,Pioneers
Wis.-River Falls,801,Falcons
Wis.-Stevens Point,802,Pointers
Wis.-Stout,803,Blue Devils
Wis.-Superior,804,Yellowjackets
Wis.-Whitewater,805,Warhawks
Wisconsin,796,Badgers
Wittenberg,806,Tigers
Wm. Paterson,787,Pioneers
Wofford,2915,Terriers
Wooster,807,Fighting Scots
Worcester St.,809,Lancers
WPI,808,Engineers
Wright St.,810,Raiders
Wyoming,811,Cowboys
Xavier,812,Musketeers
Yale,813,"Elis, Bulldogs"
Yeshiva,814,Maccabees
York (NY),2730,Cardinals
York (PA),815,Spartans
Youngstown St.,817,Penguins
