Season,Wk,Day,Date,Time,Home,xG,Score,xG,Away,Attendance,Venue,Referee,Match Report,Notes
2021,19,Sat,2021-01-09,21:00 (15:00),Dijon,0.5,0–0,1.5,Marseille,,Stade Gaston Gérard,Jérôme Miguelgorry,Match Report,
2021,19,Sat,2021-01-09,21:00 (15:00),Montpellier,1.2,1–1,1.0,Nantes,,Stade de la Mosson,François Letexier,Match Report,
2021,19,Sat,2021-01-09,21:00 (15:00),Nîmes,0.3,0–1,1.0,Lille,,Stade des Costières,Jérôme Brisard,Match Report,
2021,19,Sat,2021-01-09,21:00 (15:00),Lens,0.6,0–1,1.3,Strasbourg,,Stade Bollaert-Delelis,Clément Turpin,Match Report,
2021,19,Sat,2021-01-09,21:00 (15:00),Paris S-G,2.9,3–0,0.8,Brest,,Parc des Princes,Hakim Ben El Hadj Salem,Match Report,
2021,20,Fri,2021-01-15,21:00 (15:00),Montpellier,0.6,2–3,2.7,Monaco,,Stade de la Mosson,Aurélien Petit,Match Report,
2021,20,Sat,2021-01-16,17:00 (11:00),Marseille,2.2,1–2,1.5,Nîmes,,Orange Vélodrome,Jeremy Stinat,Match Report,
2021,20,Sat,2021-01-16,21:00 (15:00),Angers,0.9,0–1,1.5,Paris S-G,,Stade Raymond Kopa,Amaury Delerue,Match Report,
2021,20,Sun,2021-01-17,13:00 (07:00),Brest,1.6,1–2,1.7,Rennes,,Stade Francis-Le Blé,Ruddy Buquet,Match Report,
2021,20,Sun,2021-01-17,15:00 (09:00),Nice,0.7,0–3,1.9,Bordeaux,,Stade de Nice,Thomas Léonard,Match Report,
2021,20,Sun,2021-01-17,15:00 (09:00),Nantes,1.0,1–1,1.7,Lens,,Stade de la Beaujoire - Louis Fonteneau,Franck Schneider,Match Report,
2021,20,Sun,2021-01-17,15:00 (09:00),Strasbourg,2.3,1–0,1.3,Saint-Étienne,,Stade de la Meinau,Antony Gautier,Match Report,
2021,20,Sun,2021-01-17,17:00 (11:00),Lille,1.7,2–1,0.5,Reims,,Stade Pierre-Mauroy,Benoît Millot,Match Report,
2021,20,Sun,2021-01-17,21:00 (15:00),Lyon,1.4,0–1,1.9,Metz,,Groupama Stadium,Stéphanie Frappart,Match Report,
2021,9,Wed,2021-01-20,21:00 (15:00),Marseille,0.1,0–1,1.7,Lens,,Orange Vélodrome,Jérémie Pignard,Match Report,
2021,21,Fri,2021-01-22,21:00 (15:00),Paris S-G,5.4,4–0,0.6,Montpellier,,Parc des Princes,Willy Delajod,Match Report,
2021,21,Sat,2021-01-23,17:00 (11:00),Lens,1.0,0–1,0.6,Nice,,Stade Bollaert-Delelis,Hakim Ben El Hadj Salem,Match Report,
2021,21,Sat,2021-01-23,21:00 (15:00),Monaco,1.3,3–1,0.5,Marseille,,Stade Louis II.,François Letexier,Match Report,
2021,21,Sun,2021-01-24,13:00 (07:00),Bordeaux,0.8,2–1,1.7,Angers,,Stade Matmut-Atlantique,Florent Batta,Match Report,
2021,21,Sun,2021-01-24,15:00 (09:00),Dijon,0.6,1–1,2.9,Strasbourg,,Stade Gaston Gérard,Jérôme Brisard,Match Report,
2021,21,Sun,2021-01-24,15:00 (09:00),Metz,0.8,2–0,0.2,Nantes,,Stade Saint-Symphorien,Jérôme Miguelgorry,Match Report,
2021,21,Sun,2021-01-24,15:00 (09:00),Reims,1.0,1–0,0.8,Brest,,Stade Auguste-Delaune II,Johan Hamel,Match Report,
2021,21,Sun,2021-01-24,17:00 (11:00),Rennes,0.8,0–1,1.0,Lille,,Roazhon Park,Eric Wattellier,Match Report,
2021,21,Sun,2021-01-24,21:00 (15:00),Saint-Étienne,0.5,0–5,1.7,Lyon,,Stade Geoffroy-Guichard,Benoît Bastien,Match Report,
2021,20,Wed,2021-01-27,21:00 (15:00),Lorient,1.2,3–2,0.9,Dijon,,Stade Yves Allainmat - Le Moustoir,Bastien Dechepy,Match Report,
2021,22,Fri,2021-01-29,21:00 (15:00),Lyon,1.3,2–1,1.1,Bordeaux,,Groupama Stadium,Clément Turpin,Match Report,
2021,22,Sat,2021-01-30,17:00 (11:00),Montpellier,1.4,1–2,0.8,Lens,,Stade de la Mosson,Amaury Delerue,Match Report,
2021,22,Sun,2021-01-31,13:00 (07:00),Nice,0.5,0–1,1.1,Saint-Étienne,,Stade de Nice,Franck Schneider,Match Report,
2021,22,Sun,2021-01-31,15:00 (09:00),Angers,1.5,3–1,1.0,Nîmes,,Stade Raymond Kopa,Ruddy Buquet,Match Report,
2021,22,Sun,2021-01-31,15:00 (09:00),Lorient,1.4,3–2,2.6,Paris S-G,,Stade Yves Allainmat - Le Moustoir,Jeremy Stinat,Match Report,
2021,22,Sun,2021-01-31,15:00 (09:00),Strasbourg,1.2,0–1,1.3,Reims,,Stade de la Meinau,Stéphanie Frappart,Match Report,
2021,22,Sun,2021-01-31,15:00 (09:00),Brest,1.5,2–4,1.6,Metz,,Stade Francis-Le Blé,Benoît Millot,Match Report,
2021,22,Sun,2021-01-31,17:00 (11:00),Lille,1.8,1–0,0.4,Dijon,,Stade Pierre-Mauroy,Jérémie Pignard,Match Report,
2021,22,Sun,2021-01-31,21:00 (15:00),Nantes,0.8,1–2,1.5,Monaco,,Stade de la Beaujoire - Louis Fonteneau,Thomas Léonard,Match Report,
2021,23,Wed,2021-02-03,19:00 (13:00),Rennes,1.5,1–1,0.9,Lorient,,Roazhon Park,Hakim Ben El Hadj Salem,Match Report,
2021,23,Wed,2021-02-03,19:00 (13:00),Metz,0.7,1–1,1.1,Montpellier,,Stade Saint-Symphorien,Bastien Dechepy,Match Report,
2021,23,Wed,2021-02-03,19:00 (13:00),Strasbourg,0.6,2–2,0.9,Brest,,Stade de la Meinau,Florent Batta,Match Report,
2021,23,Wed,2021-02-03,19:00 (13:00),Reims,0.9,0–0,0.3,Angers,,Stade Auguste-Delaune II,Aurélien Petit,Match Report,
2021,23,Wed,2021-02-03,19:00 (13:00),Bordeaux,0.9,0–3,2.1,Lille,,Stade Matmut-Atlantique,Mikael Lesage,Match Report,
2021,23,Wed,2021-02-03,21:00 (15:00),Dijon,1.5,0–1,2.5,Lyon,,Stade Gaston Gérard,Johan Hamel,Match Report,
2021,23,Wed,2021-02-03,21:00 (15:00),Lens,1.5,2–2,1.7,Marseille,,Stade Bollaert-Delelis,Willy Delajod,Match Report,
2021,23,Wed,2021-02-03,21:00 (15:00),Paris S-G,2.0,3–0,1.7,Nîmes,,Parc des Princes,François Letexier,Match Report,
2021,23,Wed,2021-02-03,21:00 (15:00),Monaco,2.2,2–1,0.3,Nice,,Stade Louis II.,Jérôme Brisard,Match Report,
2021,23,Wed,2021-02-03,21:00 (15:00),Saint-Étienne,1.7,1–1,1.7,Nantes,,Stade Geoffroy-Guichard,Eric Wattellier,Match Report,
2021,24,Sat,2021-02-06,17:00 (11:00),Lorient,0.8,1–0,1.0,Reims,,Stade Yves Allainmat - Le Moustoir,Thomas Léonard,Match Report,
2021,24,Sat,2021-02-06,19:00 (13:00),Lyon,1.8,3–0,0.3,Strasbourg,,Groupama Stadium,Amaury Delerue,Match Report,
2021,24,Sat,2021-02-06,21:00 (15:00),Lens,0.9,0–0,0.8,Rennes,,Stade Bollaert-Delelis,Jeremy Stinat,Match Report,
2021,24,Sun,2021-02-07,13:00 (07:00),Brest,2.6,2–1,1.0,Bordeaux,,Stade Francis-Le Blé,Eric Wattellier,Match Report,
2021,24,Sun,2021-02-07,15:00 (09:00),Saint-Étienne,0.7,1–0,0.2,Metz,,Stade Geoffroy-Guichard,Ruddy Buquet,Match Report,
2021,24,Sun,2021-02-07,15:00 (09:00),Montpellier,4.7,4–2,1.2,Dijon,,Stade de la Mosson,Franck Schneider,Match Report,
2021,24,Sun,2021-02-07,15:00 (09:00),Nice,1.3,3–0,0.7,Angers,,Stade de Nice,Jérôme Miguelgorry,Match Report,
2021,24,Sun,2021-02-07,15:00 (09:00),Nîmes,1.3,3–4,1.5,Monaco,,Stade des Costières,Clément Turpin,Match Report,
2021,24,Sun,2021-02-07,17:00 (11:00),Nantes,0.5,0–2,1.8,Lille,,Stade de la Beaujoire - Louis Fonteneau,Stéphanie Frappart,Match Report,
2021,24,Sun,2021-02-07,21:00 (15:00),Marseille,0.5,0–2,1.1,Paris S-G,,Orange Vélodrome,Benoît Bastien,Match Report,
2021,25,Sat,2021-02-13,17:00 (11:00),Paris S-G,2.3,2–1,1.0,Nice,,Parc des Princes,Jérémie Pignard,Match Report,
2021,25,Sat,2021-02-13,19:00 (13:00),Reims,0.6,1–1,3.3,Lens,,Stade Auguste-Delaune II,Eric Wattellier,Match Report,
2021,25,Sat,2021-02-13,21:00 (15:00),Lyon,3.3,1–2,1.6,Montpellier,,Groupama Stadium,Antony Gautier,Match Report,
2021,25,Sun,2021-02-14,13:00 (07:00),Monaco,1.8,2–2,1.3,Lorient,,Stade Louis II.,Benoît Millot,Match Report,
2021,25,Sun,2021-02-14,15:00 (09:00),Angers,1.4,1–3,1.9,Nantes,,Stade Raymond Kopa,François Letexier,Match Report,
2021,25,Sun,2021-02-14,15:00 (09:00),Dijon,0.6,0–2,1.9,Nîmes,,Stade Gaston Gérard,Aurélien Petit,Match Report,
2021,25,Sun,2021-02-14,15:00 (09:00),Metz,0.8,1–2,1.4,Strasbourg,,Stade Saint-Symphorien,Mikael Lesage,Match Report,
2021,25,Sun,2021-02-14,15:00 (09:00),Rennes,1.2,0–2,0.4,Saint-Étienne,,Roazhon Park,Florent Batta,Match Report,
2021,25,Sun,2021-02-14,17:00 (11:00),Lille,0.6,0–0,0.1,Brest,,Stade Pierre-Mauroy,Bastien Dechepy,Match Report,
2021,25,Sun,2021-02-14,21:00 (15:00),Bordeaux,1.3,0–0,0.2,Marseille,,Stade Matmut-Atlantique,Jérôme Brisard,Match Report,
2021,11,Wed,2021-02-17,21:00 (15:00),Marseille,0.6,3–2,0.7,Nice,,Orange Vélodrome,Mikael Lesage,Match Report,
2021,26,Fri,2021-02-19,21:00 (15:00),Brest,1.8,2–3,3.9,Lyon,,Stade Francis-Le Blé,Franck Schneider,Match Report,
2021,26,Sat,2021-02-20,13:00 (07:00),Saint-Étienne,2.1,1–1,0.4,Reims,,Stade Geoffroy-Guichard,Antony Gautier,Match Report,
2021,26,Sat,2021-02-20,17:00 (11:00),Nantes,1.3,1–1,0.5,Marseille,,Stade de la Beaujoire - Louis Fonteneau,Amaury Delerue,Match Report,
2021,26,Sun,2021-02-21,13:00 (07:00),Montpellier,2.5,2–1,1.7,Rennes,,Stade de la Mosson,Clément Turpin,Match Report,
2021,26,Sun,2021-02-21,15:00 (09:00),Nice,1.2,1–2,1.2,Metz,,Stade de Nice,Jeremy Stinat,Match Report,
2021,26,Sun,2021-02-21,15:00 (09:00),Nîmes,0.4,2–0,1.2,Bordeaux,,Stade des Costières,Willy Delajod,Match Report,
2021,26,Sun,2021-02-21,15:00 (09:00),Strasbourg,1.3,0–0,0.3,Angers,,Stade de la Meinau,Hakim Ben El Hadj Salem,Match Report,
2021,26,Sun,2021-02-21,15:00 (09:00),Lens,0.9,2–1,0.7,Dijon,,Stade Bollaert-Delelis,Benoît Bastien,Match Report,
2021,26,Sun,2021-02-21,17:00 (11:00),Lorient,0.3,1–4,1.0,Lille,,Stade Yves Allainmat - Le Moustoir,Johan Hamel,Match Report,
2021,26,Sun,2021-02-21,21:00 (15:00),Paris S-G,0.6,0–2,0.7,Monaco,,Parc des Princes,Ruddy Buquet,Match Report,
2021,21,Wed,2021-02-24,19:00 (13:00),Nîmes,1.2,1–0,0.5,Lorient,,Stade des Costières,Jérôme Miguelgorry,Match Report,
2021,27,Fri,2021-02-26,21:00 (15:00),Rennes,1.2,1–2,2.1,Nice,,Roazhon Park,Johan Hamel,Match Report,
2021,27,Sat,2021-02-27,13:00 (07:00),Bordeaux,0.7,1–2,1.7,Metz,,Stade Matmut-Atlantique,Aurélien Petit,Match Report,
2021,27,Sat,2021-02-27,17:00 (11:00),Dijon,0.3,0–4,1.9,Paris S-G,,Stade Gaston Gérard,Mikael Lesage,Match Report,
2021,27,Sun,2021-02-28,13:00 (07:00),Monaco,2.3,2–0,0.4,Brest,,Stade Louis II.,Jérémie Pignard,Match Report,
2021,27,Sun,2021-02-28,15:00 (09:00),Lorient,0.7,2–1,0.9,Saint-Étienne,,Stade Yves Allainmat - Le Moustoir,Stéphanie Frappart,Match Report,
2021,27,Sun,2021-02-28,15:00 (09:00),Nîmes,0.9,1–1,0.8,Nantes,,Stade des Costières,Florent Batta,Match Report,
2021,27,Sun,2021-02-28,15:00 (09:00),Angers,1.6,2–2,1.6,Lens,,Stade Raymond Kopa,Bastien Dechepy,Match Report,
2021,27,Sun,2021-02-28,15:00 (09:00),Reims,0.6,0–0,0.5,Montpellier,,Stade Auguste-Delaune II,François Letexier,Match Report,
2021,27,Sun,2021-02-28,17:00 (11:00),Lille,0.8,1–1,1.0,Strasbourg,,Stade Pierre-Mauroy,Jérôme Brisard,Match Report,
2021,27,Sun,2021-02-28,21:00 (15:00),Marseille,1.7,1–1,0.5,Lyon,,Orange Vélodrome,Benoît Millot,Match Report,
2021,28,Wed,2021-03-03,19:00 (13:00),Nice,1.6,2–1,1.8,Nîmes,,Stade de Nice,Hakim Ben El Hadj Salem,Match Report,
2021,28,Wed,2021-03-03,19:00 (13:00),Lyon,2.3,1–0,0.8,Rennes,,Groupama Stadium,Ruddy Buquet,Match Report,
2021,28,Wed,2021-03-03,19:00 (13:00),Brest,1.1,3–1,0.5,Dijon,,Stade Francis-Le Blé,Jeremy Stinat,Match Report,
2021,28,Wed,2021-03-03,19:00 (13:00),Metz,0.8,0–1,1.1,Angers,,Stade Saint-Symphorien,Johan Hamel,Match Report,
2021,28,Wed,2021-03-03,19:00 (13:00),Saint-Étienne,1.8,2–3,2.3,Lens,,Stade Geoffroy-Guichard,Amaury Delerue,Match Report,
2021,28,Wed,2021-03-03,21:00 (15:00),Strasbourg,1.0,1–0,0.7,Monaco,,Stade de la Meinau,Eric Wattellier,Match Report,
2021,28,Wed,2021-03-03,21:00 (15:00),Lille,2.1,2–0,0.1,Marseille,,Stade Pierre-Mauroy,Clément Turpin,Match Report,
2021,28,Wed,2021-03-03,21:00 (15:00),Bordeaux,0.6,0–1,0.9,Paris S-G,,Stade Matmut-Atlantique,Franck Schneider,Match Report,
2021,28,Wed,2021-03-03,21:00 (15:00),Montpellier,1.1,1–1,1.8,Lorient,,Stade de la Mosson,Benoît Bastien,Match Report,
2021,28,Wed,2021-03-03,21:00 (15:00),Nantes,1.3,1–2,0.6,Reims,,Stade de la Beaujoire - Louis Fonteneau,Willy Delajod,Match Report,
2021,22,Wed,2021-03-10,19:00 (13:00),Marseille,0.8,1–0,0.5,Rennes,,Orange Vélodrome,Jérémie Pignard,Match Report,
2021,29,Fri,2021-03-12,21:00 (15:00),Reims,0.8,1–1,1.8,Lyon,,Stade Auguste-Delaune II,Jérôme Brisard,Match Report,
2021,29,Sat,2021-03-13,13:00 (07:00),Angers,0.3,0–1,0.7,Saint-Étienne,,Stade Raymond Kopa,Benoît Millot,Match Report,
2021,29,Sat,2021-03-13,17:00 (11:00),Marseille,1.5,3–1,0.3,Brest,,Orange Vélodrome,Jérôme Miguelgorry,Match Report,
2021,29,Sun,2021-03-14,13:00 (08:00),Nîmes,1.5,1–1,0.9,Montpellier,,Stade des Costières,Eric Wattellier,Match Report,
2021,29,Sun,2021-03-14,15:00 (10:00),Dijon,1.2,1–3,1.5,Bordeaux,,Stade Gaston Gérard,Thomas Léonard,Match Report,
2021,29,Sun,2021-03-14,15:00 (10:00),Lorient,2.1,1–1,0.5,Nice,,Stade Yves Allainmat - Le Moustoir,Ruddy Buquet,Match Report,
2021,29,Sun,2021-03-14,15:00 (10:00),Rennes,1.3,1–0,0.7,Strasbourg,,Roazhon Park,Bastien Dechepy,Match Report,
2021,29,Sun,2021-03-14,15:00 (10:00),Lens,2.2,2–2,1.4,Metz,,Stade Bollaert-Delelis,Florent Batta,Match Report,
2021,29,Sun,2021-03-14,17:05 (12:05),Monaco,0.6,0–0,0.2,Lille,,Stade Louis II.,Stéphanie Frappart,Match Report,
2021,29,Sun,2021-03-14,21:00 (16:00),Paris S-G,0.8,1–2,1.3,Nantes,,Parc des Princes,Karim Abed,Match Report,
2021,30,Fri,2021-03-19,21:00 (16:00),Saint-Étienne,0.5,0–4,2.4,Monaco,,Stade Geoffroy-Guichard,Mikael Lesage,Match Report,
2021,30,Sat,2021-03-20,13:00 (08:00),Metz,0.7,1–3,2.1,Rennes,,Stade Saint-Symphorien,Willy Delajod,Match Report,
2021,30,Sat,2021-03-20,17:00 (12:00),Nice,2.5,3–0,0.4,Marseille,,Stade de Nice,François Letexier,Match Report,
2021,30,Sun,2021-03-21,13:00 (08:00),Strasbourg,2.0,1–2,1.8,Lens,,Stade de la Meinau,Jeremy Stinat,Match Report,
2021,30,Sun,2021-03-21,15:00 (10:00),Brest,0.5,0–0,1.0,Angers,,Stade Francis-Le Blé,Aurélien Petit,Match Report,
2021,30,Sun,2021-03-21,15:00 (10:00),Dijon,0.9,0–1,1.1,Reims,,Stade Gaston Gérard,Benoît Bastien,Match Report,
2021,30,Sun,2021-03-21,15:00 (10:00),Nantes,1.4,1–1,1.4,Lorient,,Stade de la Beaujoire - Louis Fonteneau,Antony Gautier,Match Report,
2021,30,Sun,2021-03-21,15:00 (10:00),Montpellier,2.5,3–1,1.4,Bordeaux,,Stade de la Mosson,Hakim Ben El Hadj Salem,Match Report,
2021,30,Sun,2021-03-21,17:05 (12:05),Lille,1.0,1–2,0.6,Nîmes,,Stade Pierre-Mauroy,Franck Schneider,Match Report,
2021,30,Sun,2021-03-21,21:00 (16:00),Lyon,0.7,2–4,2.1,Paris S-G,,Groupama Stadium,Clément Turpin,Match Report,
2021,31,Sat,2021-04-03,13:00 (07:00),Monaco,2.8,4–0,0.4,Metz,,Stade Louis II.,Johan Hamel,Match Report,
2021,31,Sat,2021-04-03,17:00 (11:00),Paris S-G,0.9,0–1,0.4,Lille,,Parc des Princes,Benoît Bastien,Match Report,
2021,31,Sat,2021-04-03,21:00 (15:00),Lens,0.9,1–1,2.2,Lyon,,Stade Bollaert-Delelis,Benoît Millot,Match Report,
2021,31,Sun,2021-04-04,13:00 (07:00),Angers,1.3,1–1,1.7,Montpellier,,Stade Raymond Kopa,Florent Batta,Match Report,
2021,31,Sun,2021-04-04,15:00 (09:00),Reims,1.2,2–2,1.8,Rennes,,Stade Auguste-Delaune II,Karim Abed,Match Report,
2021,31,Sun,2021-04-04,15:00 (09:00),Lorient,1.5,1–0,0.5,Brest,,Stade Yves Allainmat - Le Moustoir,Bastien Dechepy,Match Report,
2021,31,Sun,2021-04-04,15:00 (09:00),Nantes,1.4,1–2,2.1,Nice,,Stade de la Beaujoire - Louis Fonteneau,Stéphanie Frappart,Match Report,
2021,31,Sun,2021-04-04,15:00 (09:00),Bordeaux,2.0,2–3,2.1,Strasbourg,,Stade Matmut-Atlantique,Jérôme Brisard,Match Report,
2021,31,Sun,2021-04-04,17:05 (11:05),Nîmes,1.7,0–2,1.9,Saint-Étienne,,Stade des Costières,Thomas Léonard,Match Report,
2021,31,Sun,2021-04-04,21:00 (15:00),Marseille,1.3,2–0,0.2,Dijon,,Orange Vélodrome,Ruddy Buquet,Match Report,
2021,32,Fri,2021-04-09,21:00 (15:00),Metz,1.8,0–2,0.6,Lille,,Stade Saint-Symphorien,Clément Turpin,Match Report,
2021,32,Sat,2021-04-10,17:00 (11:00),Strasbourg,0.7,1–4,1.7,Paris S-G,,Stade de la Meinau,Jérémie Pignard,Match Report,
2021,32,Sat,2021-04-10,21:00 (15:00),Montpellier,2.1,3–3,1.7,Marseille,,Stade de la Mosson,Jérôme Brisard,Match Report,
2021,32,Sun,2021-04-11,13:00 (07:00),Rennes,0.7,1–0,0.3,Nantes,,Roazhon Park,Amaury Delerue,Match Report,
2021,32,Sun,2021-04-11,15:00 (09:00),Saint-Étienne,2.9,4–1,1.6,Bordeaux,,Stade Geoffroy-Guichard,Franck Schneider,Match Report,
2021,32,Sun,2021-04-11,15:00 (09:00),Brest,2.3,1–1,0.9,Nîmes,,Stade Francis-Le Blé,Willy Delajod,Match Report,
2021,32,Sun,2021-04-11,15:00 (09:00),Lens,3.1,4–1,1.4,Lorient,,Stade Bollaert-Delelis,Eric Wattellier,Match Report,
2021,32,Sun,2021-04-11,15:00 (09:00),Nice,0.6,0–0,0.5,Reims,,Stade de Nice,Jeremy Stinat,Match Report,
2021,32,Sun,2021-04-11,17:05 (11:05),Monaco,3.4,3–0,0.9,Dijon,,Stade Louis II.,Aurélien Petit,Match Report,
2021,32,Sun,2021-04-11,21:00 (15:00),Lyon,3.0,3–0,0.9,Angers,,Groupama Stadium,Mikael Lesage,Match Report,
2021,33,Fri,2021-04-16,21:00 (15:00),Lille,1.2,1–1,0.7,Montpellier,,Stade Pierre-Mauroy,Benoît Millot,Match Report,
2021,33,Sat,2021-04-17,12:45 (06:45),Angers,0.9,0–3,1.5,Rennes,,Stade Raymond Kopa,Thomas Léonard,Match Report,
2021,33,Sat,2021-04-17,17:00 (11:00),Marseille,1.9,3–2,1.8,Lorient,,Orange Vélodrome,Hakim Ben El Hadj Salem,Match Report,
2021,33,Sun,2021-04-18,13:00 (07:00),Paris S-G,2.3,3–2,1.0,Saint-Étienne,,Parc des Princes,Ruddy Buquet,Match Report,
2021,33,Sun,2021-04-18,15:00 (09:00),Nîmes,1.4,1–1,1.2,Strasbourg,,Stade des Costières,Antony Gautier,Match Report,
2021,33,Sun,2021-04-18,15:00 (09:00),Brest,0.3,1–1,1.3,Lens,,Stade Francis-Le Blé,Karim Abed,Match Report,
2021,33,Sun,2021-04-18,15:00 (09:00),Reims,0.9,0–0,0.4,Metz,,Stade Auguste-Delaune II,Jérôme Miguelgorry,Match Report,
2021,33,Sun,2021-04-18,15:00 (09:00),Dijon,1.3,2–0,0.9,Nice,,Stade Gaston Gérard,Johan Hamel,Match Report,
2021,33,Sun,2021-04-18,17:05 (11:05),Bordeaux,1.1,0–3,2.2,Monaco,,Stade Matmut-Atlantique,François Letexier,Match Report,
2021,33,Sun,2021-04-18,21:00 (15:00),Nantes,0.9,1–2,2.3,Lyon,,Stade de la Beaujoire - Louis Fonteneau,Benoît Bastien,Match Report,
2021,34,Fri,2021-04-23,21:00 (15:00),Reims,0.8,1–3,2.2,Marseille,,Stade Auguste-Delaune II,Eric Wattellier,Match Report,
2021,34,Sat,2021-04-24,13:00 (07:00),Saint-Étienne,0.8,1–2,1.5,Brest,,Stade Geoffroy-Guichard,Florent Batta,Match Report,
2021,34,Sat,2021-04-24,17:00 (11:00),Metz,0.5,1–3,2.7,Paris S-G,,Stade Saint-Symphorien,Willy Delajod,Match Report,
2021,34,Sun,2021-04-25,13:00 (07:00),Nice,2.1,3–1,1.4,Montpellier,,Stade de Nice,Bastien Dechepy,Match Report,
2021,34,Sun,2021-04-25,15:00 (09:00),Lens,0.4,2–1,1.4,Nîmes,,Stade Bollaert-Delelis,Aurélien Petit,Match Report,
2021,34,Sun,2021-04-25,15:00 (09:00),Rennes,3.5,5–1,1.1,Dijon,,Roazhon Park,Jeremy Stinat,Match Report,
2021,34,Sun,2021-04-25,15:00 (09:00),Lorient,2.9,4–1,1.0,Bordeaux,,Stade Yves Allainmat - Le Moustoir,Jérémie Pignard,Match Report,
2021,34,Sun,2021-04-25,15:00 (09:00),Strasbourg,1.4,1–2,0.8,Nantes,,Stade de la Meinau,Ruddy Buquet,Match Report,
2021,34,Sun,2021-04-25,17:05 (11:05),Angers,0.1,0–1,1.3,Monaco,,Stade Raymond Kopa,Hakim Ben El Hadj Salem,Match Report,
2021,34,Sun,2021-04-25,21:00 (15:00),Lyon,0.8,2–3,2.1,Lille,,Groupama Stadium,François Letexier,Match Report,
2021,35,Fri,2021-04-30,21:00 (15:00),Marseille,0.8,1–1,0.3,Strasbourg,,Orange Vélodrome,Stéphanie Frappart,Match Report,
2021,35,Sat,2021-05-01,17:00 (11:00),Paris S-G,1.6,2–1,1.2,Lens,,Parc des Princes,Jérôme Brisard,Match Report,
2021,35,Sat,2021-05-01,21:00 (15:00),Lille,1.0,2–0,0.0,Nice,,Stade Pierre-Mauroy,Amaury Delerue,Match Report,
2021,35,Sun,2021-05-02,13:00 (07:00),Bordeaux,0.6,1–0,0.8,Rennes,,Stade Matmut-Atlantique,Antony Gautier,Match Report,
2021,35,Sun,2021-05-02,15:00 (09:00),Dijon,1.0,1–5,1.7,Metz,,Stade Gaston Gérard,Franck Schneider,Match Report,
2021,35,Sun,2021-05-02,15:00 (09:00),Nîmes,2.6,2–2,1.0,Reims,,Stade des Costières,Benoît Millot,Match Report,
2021,35,Sun,2021-05-02,15:00 (09:00),Lorient,1.8,2–0,0.8,Angers,,Stade Yves Allainmat - Le Moustoir,Willy Delajod,Match Report,
2021,35,Sun,2021-05-02,15:00 (09:00),Brest,1.7,1–4,2.2,Nantes,,Stade Francis-Le Blé,Mikael Lesage,Match Report,
2021,35,Sun,2021-05-02,17:05 (11:05),Montpellier,0.9,1–2,3.0,Saint-Étienne,,Stade de la Mosson,Karim Abed,Match Report,
2021,35,Sun,2021-05-02,21:00 (15:00),Monaco,2.5,2–3,1.8,Lyon,,Stade Louis II.,Clément Turpin,Match Report,
2021,36,Fri,2021-05-07,21:00 (15:00),Lens,,,,Lille,,Stade Bollaert-Delelis,,Head-to-Head,
2021,36,Sat,2021-05-08,13:00 (07:00),Nantes,,,,Bordeaux,,Stade de la Beaujoire - Louis Fonteneau,,Head-to-Head,
2021,36,Sat,2021-05-08,17:00 (11:00),Lyon,,,,Lorient,,Groupama Stadium,,Head-to-Head,
2021,36,Sun,2021-05-09,13:00 (07:00),Saint-Étienne,,,,Marseille,,Stade Geoffroy-Guichard,,Head-to-Head,
2021,36,Sun,2021-05-09,15:00 (09:00),Metz,,,,Nîmes,,Stade Saint-Symphorien,,Head-to-Head,
2021,36,Sun,2021-05-09,15:00 (09:00),Nice,,,,Brest,,Stade de Nice,,Head-to-Head,
2021,36,Sun,2021-05-09,15:00 (09:00),Angers,,,,Dijon,,Stade Raymond Kopa,,Head-to-Head,
2021,36,Sun,2021-05-09,15:00 (09:00),Strasbourg,,,,Montpellier,,Stade de la Meinau,,Head-to-Head,
2021,36,Sun,2021-05-09,17:05 (11:05),Reims,,,,Monaco,,Stade Auguste-Delaune II,,Head-to-Head,
2021,36,Sun,2021-05-09,21:00 (15:00),Rennes,,,,Paris S-G,,Roazhon Park,,Head-to-Head,
2021,37,Sun,2021-05-16,21:00 (15:00),Lorient,,,,Metz,,Stade Yves Allainmat - Le Moustoir,,Head-to-Head,
2021,37,Sun,2021-05-16,21:00 (15:00),Montpellier,,,,Brest,,Stade de la Mosson,,Head-to-Head,
2021,37,Sun,2021-05-16,21:00 (15:00),Dijon,,,,Nantes,,Stade Gaston Gérard,,Head-to-Head,
2021,37,Sun,2021-05-16,21:00 (15:00),Lille,,,,Saint-Étienne,,Stade Pierre-Mauroy,,Head-to-Head,
2021,37,Sun,2021-05-16,21:00 (15:00),Paris S-G,,,,Reims,,Parc des Princes,,Head-to-Head,
2021,37,Sun,2021-05-16,21:00 (15:00),Monaco,,,,Rennes,,Stade Louis II.,,Head-to-Head,
2021,37,Sun,2021-05-16,21:00 (15:00),Nice,,,,Strasbourg,,Stade de Nice,,Head-to-Head,
2021,37,Sun,2021-05-16,21:00 (15:00),Nîmes,,,,Lyon,,Stade des Costières,,Head-to-Head,
2021,37,Sun,2021-05-16,21:00 (15:00),Marseille,,,,Angers,,Orange Vélodrome,,Head-to-Head,
2021,37,Sun,2021-05-16,21:00 (15:00),Bordeaux,,,,Lens,,Stade Matmut-Atlantique,,Head-to-Head,
