team,n,rank,w,d,l,gf,ga,gd,pts
Dundee Utd,7633,4,17,7,12,50,43,7,58
Inverness CT,7633,5,15,10,11,51,38,13,55
Queen of S't,7633,6,14,10,12,56,52,4,52
Morton,7633,7,13,12,11,48,38,10,51
Falkirk,7633,8,12,11,13,47,51,-4,47
Dumbarton,7633,9,7,9,20,28,62,-34,30
Brechin,7633,10,0,4,32,19,87,-68,4
St Mirren,7634,1,23,5,8,63,39,24,74
Livingston,7634,2,18,11,7,57,35,22,65
Dunfermline,7634,3,16,11,9,59,35,24,59
Dundee Utd,7634,4,17,7,12,50,43,7,58
Inverness CT,7634,5,15,9,12,51,41,10,54
Morton,7634,6,14,11,11,51,38,13,53
Queen of S't,7634,7,14,10,12,55,52,3,52
Falkirk,7634,8,12,11,13,48,49,-1,47
Dumbarton,7634,9,7,9,20,27,62,-35,30
Brechin,7634,10,0,4,32,19,86,-67,4
St Mirren,7635,1,23,5,8,63,37,26,74
Livingston,7635,2,17,11,8,56,37,19,62
Dundee Utd,7635,3,18,7,11,52,42,10,61
Dunfermline,7635,4,16,11,9,59,35,24,59
Inverness CT,7635,5,15,10,11,51,38,13,55
Queen of S't,7635,6,14,10,12,57,53,4,52
Morton,7635,7,13,12,11,48,38,10,51
Falkirk,7635,8,12,11,13,46,49,-3,47
Dumbarton,7635,9,7,9,20,27,62,-35,30
Brechin,7635,10,0,4,32,20,88,-68,4
St Mirren,7636,1,23,6,7,64,36,28,75
Livingston,7636,2,17,12,7,57,36,21,63
Dundee Utd,7636,3,17,8,11,51,43,8,59
Inverness CT,7636,4,16,9,11,51,37,14,57
Dunfermline,7636,5,15,11,10,57,37,20,56
Queen of S't,7636,6,14,10,12,60,52,8,52
Morton,7636,7,13,11,12,47,38,9,50
Falkirk,7636,8,11,12,13,45,50,-5,45
Dumbarton,7636,9,8,9,19,29,60,-31,33
Brechin,7636,10,0,4,32,19,91,-72,4
St Mirren,7637,1,24,5,7,64,35,29,77
Livingston,7637,2,17,12,7,58,37,21,63
Dunfermline,7637,3,16,11,9,59,35,24,59
Dundee Utd,7637,4,17,8,11,52,44,8,59
Inverness CT,7637,5,16,9,11,51,37,14,57
Queen of S't,7637,6,14,10,12,57,53,4,52
Morton,7637,7,13,11,12,47,38,9,50
Falkirk,7637,8,11,11,14,44,50,-6,44
Dumbarton,7637,9,7,9,20,27,62,-35,30
Brechin,7637,10,0,4,32,20,88,-68,4
St Mirren,7638,1,23,6,7,64,36,28,75
Livingston,7638,2,17,12,7,58,37,21,63
Dunfermline,7638,3,16,11,9,58,35,23,59
Dundee Utd,7638,4,17,8,11,52,44,8,59
Inverness CT,7638,5,16,9,11,52,38,14,57
Queen of S't,7638,6,14,10,12,55,52,3,52
Morton,7638,7,13,11,12,48,39,9,50
Falkirk,7638,8,11,12,13,45,50,-5,45
Dumbarton,7638,9,7,9,20,27,61,-34,30
Brechin,7638,10,0,4,32,19,86,-67,4
St Mirren,7639,1,23,6,7,63,35,28,75
Livingston,7639,2,17,11,8,56,37,19,62
Dundee Utd,7639,3,18,7,11,52,42,10,61
Dunfermline,7639,4,16,11,9,59,35,24,59
Inverness CT,7639,5,15,9,12,50,38,12,54
Morton,7639,6,14,11,11,48,37,11,53
Queen of S't,7639,7,14,10,12,58,54,4,52
Falkirk,7639,8,11,12,13,44,49,-5,45
Dumbarton,7639,9,7,9,20,27,62,-35,30
Brechin,7639,10,0,4,32,21,89,-68,4
St Mirren,7640,1,23,5,8,63,39,24,74
Livingston,7640,2,17,11,8,56,38,18,62
Dundee Utd,7640,3,18,7,11,53,42,11,61
Dunfermline,7640,4,15,12,9,59,38,21,57
Inverness CT,7640,5,15,10,11,51,38,13,55
Queen of S't,7640,6,14,10,12,56,53,3,52
Morton,7640,7,13,12,11,48,38,10,51
Falkirk,7640,8,12,11,13,48,49,-1,47
Dumbarton,7640,9,7,10,19,30,62,-32,31
Brechin,7640,10,0,4,32,20,87,-67,4
St Mirren,7641,1,24,5,7,66,35,31,77
Livingston,7641,2,17,12,7,58,37,21,63
Dunfermline,7641,3,16,11,9,58,35,23,59
Dundee Utd,7641,4,17,8,11,52,44,8,59
Inverness CT,7641,5,15,9,12,50,39,11,54
Morton,7641,6,14,11,11,49,37,12,53
Queen of S't,7641,7,14,10,12,56,53,3,52
Falkirk,7641,8,11,11,14,44,52,-8,44
Dumbarton,7641,9,7,9,20,27,61,-34,30
Brechin,7641,10,0,4,32,20,87,-67,4
St Mirren,7642,1,23,6,7,64,36,28,75
Livingston,7642,2,17,12,7,57,36,21,63
Dundee Utd,7642,3,17,8,11,51,43,8,59
Dunfermline,7642,4,15,11,10,56,36,20,56
Inverness CT,7642,5,15,9,12,50,39,11,54
Morton,7642,6,14,11,11,49,37,12,53
Queen of S't,7642,7,14,10,12,57,54,3,52
Falkirk,7642,8,11,12,13,45,50,-5,45
Dumbarton,7642,9,8,9,19,28,59,-31,33
Brechin,7642,10,0,4,32,21,88,-67,4
St Mirren,7643,1,23,6,7,63,35,28,75
Livingston,7643,2,17,12,7,59,38,21,63
Dunfermline,7643,3,16,11,9,58,36,22,59
Dundee Utd,7643,4,17,8,11,53,45,8,59
Inverness CT,7643,5,15,9,12,52,43,9,54
Morton,7643,6,14,11,11,53,39,14,53
Queen of S't,7643,7,14,10,12,56,53,3,52
Falkirk,7643,8,11,12,13,44,49,-5,45
Dumbarton,7643,9,7,9,20,28,61,-33,30
Brechin,7643,10,0,4,32,20,87,-67,4
St Mirren,7644,1,23,6,7,63,35,28,75
Livingston,7644,2,17,12,7,57,36,21,63
Dunfermline,7644,3,16,11,9,59,35,24,59
Dundee Utd,7644,4,17,8,11,51,43,8,59
Inverness CT,7644,5,15,9,12,51,39,12,54
Morton,7644,6,14,11,11,49,38,11,53
Queen of S't,7644,7,14,10,12,55,52,3,52
Falkirk,7644,8,11,12,13,44,49,-5,45
Dumbarton,7644,9,7,9,20,27,62,-35,30
Brechin,7644,10,0,4,32,19,86,-67,4
St Mirren,7645,1,24,5,7,66,35,31,77
Livingston,7645,2,18,11,7,59,36,23,65
Dundee Utd,7645,3,17,7,12,51,45,6,58
Dunfermline,7645,4,15,12,9,57,36,21,57
Inverness CT,7645,5,15,9,12,52,40,12,54
Morton,7645,6,14,11,11,50,39,11,53
Queen of S't,7645,7,14,10,12,56,53,3,52
Falkirk,7645,8,11,11,14,44,52,-8,44
Dumbarton,7645,9,7,10,19,28,60,-32,31
Brechin,7645,10,0,4,32,20,87,-67,4
St Mirren,7646,1,24,5,7,66,37,29,77
Livingston,7646,2,17,12,7,57,36,21,63
Dundee Utd,7646,3,17,8,11,51,43,8,59
Dunfermline,7646,4,15,12,9,57,36,21,57
Inverness CT,7646,5,16,9,11,51,37,14,57
Queen of S't,7646,6,14,10,12,56,52,4,52
Morton,7646,7,13,11,12,47,38,9,50
Falkirk,7646,8,11,11,14,46,52,-6,44
Dumbarton,7646,9,7,10,19,28,60,-32,31
Brechin,7646,10,0,4,32,19,87,-68,4
St Mirren,7647,1,23,6,7,63,35,28,75
Livingston,7647,2,18,11,7,57,35,22,65
Dunfermline,7647,3,16,11,9,59,36,23,59
Dundee Utd,7647,4,17,7,12,50,43,7,58
Inverness CT,7647,5,15,9,12,51,39,12,54
Morton,7647,6,14,11,11,49,38,11,53
Queen of S't,7647,7,14,10,12,57,53,4,52
Falkirk,7647,8,11,12,13,44,49,-5,45
Dumbarton,7647,9,7,9,20,28,62,-34,30
Brechin,7647,10,0,4,32,20,88,-68,4
St Mirren,7648,1,24,5,7,64,35,29,77
Livingston,7648,2,17,11,8,57,37,20,62
Dundee Utd,7648,3,18,7,11,52,43,9,61
Dunfermline,7648,4,15,11,10,56,36,20,56
Inverness CT,7648,5,15,10,11,50,37,13,55
Queen of S't,7648,6,14,10,12,56,53,3,52
Morton,7648,7,13,12,11,47,37,10,51
Falkirk,7648,8,11,11,14,44,50,-6,44
Dumbarton,7648,9,8,9,19,28,59,-31,33
Brechin,7648,10,0,4,32,20,87,-67,4
St Mirren,7649,1,24,5,7,64,35,29,77
Livingston,7649,2,17,12,7,57,36,21,63
Dunfermline,7649,3,16,11,9,58,36,22,59
Dundee Utd,7649,4,17,8,11,51,43,8,59
Inverness CT,7649,5,15,10,11,52,39,13,55
Morton,7649,6,13,12,11,49,39,10,51
Queen of S't,7649,7,13,11,12,56,54,2,50
Falkirk,7649,8,11,11,14,44,50,-6,44
Dumbarton,7649,9,7,9,20,28,61,-33,30
Brechin,7649,10,0,5,31,21,87,-66,5
St Mirren,7650,1,23,6,7,65,37,28,75
Livingston,7650,2,18,11,7,58,36,22,65
Dunfermline,7650,3,16,11,9,60,35,25,59
Dundee Utd,7650,4,17,7,12,51,44,7,58
Inverness CT,7650,5,16,9,11,52,38,14,57
Queen of S't,7650,6,14,10,12,56,52,4,52
Morton,7650,7,13,11,12,48,39,9,50
Falkirk,7650,8,11,12,13,46,51,-5,45
Dumbarton,7650,9,7,9,20,27,63,-36,30
Brechin,7650,10,0,4,32,19,87,-68,4
St Mirren,7651,1,23,5,8,64,39,25,74
Livingston,7651,2,18,11,7,58,36,22,65
Dunfermline,7651,3,16,11,9,60,36,24,59
Dundee Utd,7651,4,17,7,12,51,44,7,58
Inverness CT,7651,5,16,9,11,53,37,16,57
Morton,7651,6,13,11,12,47,40,7,50
Queen of S't,7651,7,13,11,12,54,52,2,50
Falkirk,7651,8,12,11,13,48,50,-2,47
Dumbarton,7651,9,7,9,20,28,63,-35,30
Brechin,7651,10,0,5,31,19,85,-66,5
St Mirren,7652,1,23,5,8,64,38,26,74
Livingston,7652,2,17,12,7,57,36,21,63
Dunfermline,7652,3,16,11,9,58,36,22,59
Dundee Utd,7652,4,17,8,11,51,43,8,59
Inverness CT,7652,5,15,9,12,50,38,12,54
Morton,7652,6,14,11,11,48,37,11,53
Queen of S't,7652,7,13,11,12,55,53,2,50
Falkirk,7652,8,12,11,13,47,50,-3,47
Dumbarton,7652,9,7,9,20,28,61,-33,30
Brechin,7652,10,0,5,31,20,86,-66,5
St Mirren,7653,1,23,6,7,65,37,28,75
Livingston,7653,2,17,11,8,56,37,19,62
Dundee Utd,7653,3,18,7,11,52,42,10,61
Dunfermline,7653,4,16,11,9,58,36,22,59
Inverness CT,7653,5,15,9,12,50,38,12,54
Morton,7653,6,14,11,11,48,37,11,53
Queen of S't,7653,7,13,11,12,56,54,2,50
Falkirk,7653,8,11,12,13,46,51,-5,45
Dumbarton,7653,9,7,9,20,28,61,-33,30
Brechin,7653,10,0,5,31,21,87,-66,5
St Mirren,7654,1,24,5,7,64,35,29,77
Livingston,7654,2,17,11,8,56,37,19,62
Dundee Utd,7654,3,18,7,11,52,42,10,61
Dunfermline,7654,4,16,11,9,59,37,22,59
Inverness CT,7654,5,15,10,11,51,38,13,55
Queen of S't,7654,6,14,10,12,61,53,8,52
Morton,7654,7,13,12,11,48,38,10,51
Falkirk,7654,8,11,11,14,44,50,-6,44
Dumbarton,7654,9,7,9,20,29,62,-33,30
Brechin,7654,10,0,4,32,20,92,-72,4
St Mirren,7655,1,24,5,7,64,35,29,77
Livingston,7655,2,17,12,7,56,35,21,63
Dunfermline,7655,3,16,11,9,59,36,23,59
Dundee Utd,7655,4,17,8,11,50,42,8,59
Inverness CT,7655,5,16,9,11,54,39,15,57
Queen of S't,7655,6,14,10,12,56,52,4,52
Morton,7655,7,13,11,12,49,41,8,50
Falkirk,7655,8,11,11,14,44,50,-6,44
Dumbarton,7655,9,7,9,20,28,62,-34,30
Brechin,7655,10,0,4,32,19,87,-68,4
St Mirren,7656,1,23,6,7,63,35,28,75
Livingston,7656,2,17,12,7,56,35,21,63
Dunfermline,7656,3,16,11,9,58,36,22,59
Dundee Utd,7656,4,17,8,11,50,42,8,59
Inverness CT,7656,5,15,10,11,50,37,13,55
Morton,7656,6,13,12,11,47,37,10,51
Queen of S't,7656,7,13,10,13,54,53,1,49
Falkirk,7656,8,11,12,13,44,49,-5,45
Dumbarton,7656,9,7,9,20,28,61,-33,30
Brechin,7656,10,1,4,31,20,85,-65,7
St Mirren,7657,1,23,5,8,64,41,23,74
Livingston,7657,2,18,11,7,59,37,22,65
Dundee Utd,7657,3,17,7,12,52,45,7,58
Dunfermline,7657,4,15,12,9,57,36,21,57
Inverness CT,7657,5,15,9,12,50,40,10,54
Morton,7657,6,14,11,11,50,37,13,53
Queen of S't,7657,7,14,10,12,57,53,4,52
Falkirk,7657,8,12,11,13,50,50,0,47
Dumbarton,7657,9,7,10,19,28,60,-32,31
Brechin,7657,10,0,4,32,20,88,-68,4
St Mirren,7658,1,24,5,7,65,36,29,77
Livingston,7658,2,18,11,7,59,35,24,65
Dundee Utd,7658,3,17,7,12,50,45,5,58
Dunfermline,7658,4,15,12,9,56,35,21,57
Inverness CT,7658,5,16,9,11,51,37,14,57
Queen of S't,7658,6,14,10,12,55,52,3,52
Morton,7658,7,13,11,12,47,38,9,50
Falkirk,7658,8,11,11,14,45,51,-6,44
Dumbarton,7658,9,7,10,19,27,59,-32,31
Brechin,7658,10,0,4,32,19,86,-67,4
St Mirren,7659,1,23,5,8,64,38,26,74
Livingston,7659,2,18,11,7,59,37,22,65
Dunfermline,7659,3,16,11,9,57,35,22,59
Dundee Utd,7659,4,17,7,12,52,45,7,58
Inverness CT,7659,5,16,9,11,51,37,14,57
Queen of S't,7659,6,14,10,12,56,53,3,52
Morton,7659,7,13,11,12,47,38,9,50
Falkirk,7659,8,12,11,13,47,50,-3,47
Dumbarton,7659,9,7,9,20,27,60,-33,30
Brechin,7659,10,0,4,32,20,87,-67,4
St Mirren,7660,1,24,5,7,65,36,29,77
Livingston,7660,2,17,11,8,57,38,19,62
Dundee Utd,7660,3,18,7,11,53,43,10,61
Dunfermline,7660,4,15,11,10,57,38,19,56
Inverness CT,7660,5,15,10,11,52,39,13,55
Queen of S't,7660,6,14,10,12,57,54,3,52
Morton,7660,7,13,12,11,49,39,10,51
Falkirk,7660,8,11,11,14,45,51,-6,44
Dumbarton,7660,9,8,9,19,30,60,-30,33
Brechin,7660,10,0,4,32,21,88,-67,4
St Mirren,7661,1,23,5,8,64,37,27,74
Livingston,7661,2,17,11,8,57,37,20,62
Dundee Utd,7661,3,18,7,11,52,43,9,61
Dunfermline,7661,4,16,11,9,59,35,24,59
Inverness CT,7661,5,15,9,12,51,40,11,54
Morton,7661,6,14,11,11,50,38,12,53
Queen of S't,7661,7,14,10,12,56,53,3,52
Falkirk,7661,8,12,11,13,46,50,-4,47
Dumbarton,7661,9,7,9,20,27,62,-35,30
Brechin,7661,10,0,4,32,20,87,-67,4
St Mirren,7662,1,24,5,7,67,38,29,77
Livingston,7662,2,18,11,7,59,36,23,65
Dundee Utd,7662,3,17,7,12,51,45,6,58
Inverness CT,7662,4,16,9,11,51,37,14,57
Dunfermline,7662,5,15,11,10,57,37,20,56
Queen of S't,7662,6,14,10,12,56,53,3,52
Morton,7662,7,13,11,12,47,38,9,50
Falkirk,7662,8,11,11,14,47,53,-6,44
Dumbarton,7662,9,8,9,19,29,60,-31,33
Brechin,7662,10,0,4,32,20,87,-67,4
St Mirren,7663,1,23,5,8,64,38,26,74
Livingston,7663,2,18,11,7,57,35,22,65
Dundee Utd,7663,3,17,7,12,50,43,7,58
Inverness CT,7663,4,16,9,11,52,38,14,57
Dunfermline,7663,5,15,11,10,56,36,20,56
Queen of S't,7663,6,14,10,12,57,54,3,52
Morton,7663,7,13,11,12,48,39,9,50
Falkirk,7663,8,12,11,13,47,50,-3,47
Dumbarton,7663,9,8,9,19,28,59,-31,33
Brechin,7663,10,0,4,32,21,88,-67,4
St Mirren,7664,1,24,5,7,64,35,29,77
Livingston,7664,2,17,12,7,58,37,21,63
Dundee Utd,7664,3,17,8,11,52,44,8,59
Dunfermline,7664,4,15,12,9,57,36,21,57
Inverness CT,7664,5,15,10,11,50,37,13,55
Queen of S't,7664,6,14,10,12,57,52,5,52
Morton,7664,7,13,12,11,47,37,10,51
Falkirk,7664,8,11,11,14,44,50,-6,44
Dumbarton,7664,9,7,10,19,28,60,-32,31
Brechin,7664,10,0,4,32,19,88,-69,4
St Mirren,7665,1,23,5,8,64,37,27,74
Livingston,7665,2,18,11,7,58,35,23,65
Dunfermline,7665,3,16,11,9,58,35,23,59
Dundee Utd,7665,4,17,7,12,50,44,6,58
Inverness CT,7665,5,16,9,11,52,38,14,57
Queen of S't,7665,6,14,10,12,59,52,7,52
Morton,7665,7,13,11,12,48,39,9,50
Falkirk,7665,8,12,11,13,46,50,-4,47
Dumbarton,7665,9,7,9,20,27,61,-34,30
Brechin,7665,10,0,4,32,19,90,-71,4
St Mirren,7666,1,23,5,8,63,38,25,74
Livingston,7666,2,17,11,8,56,36,20,62
Dundee Utd,7666,3,18,7,11,51,42,9,61
Dunfermline,7666,4,16,11,9,60,35,25,59
Inverness CT,7666,5,15,9,12,51,41,10,54
Morton,7666,6,14,11,11,51,38,13,53
Queen of S't,7666,7,14,10,12,56,53,3,52
Falkirk,7666,8,12,11,13,47,49,-2,47
Dumbarton,7666,9,7,9,20,27,63,-36,30
Brechin,7666,10,0,4,32,20,87,-67,4
St Mirren,7667,1,23,5,8,64,38,26,74
Livingston,7667,2,17,11,8,56,37,19,62
Dundee Utd,7667,3,18,7,11,52,42,10,61
Dunfermline,7667,4,16,11,9,59,35,24,59
Inverness CT,7667,5,15,10,11,50,37,13,55
Queen of S't,7667,6,14,10,12,57,52,5,52
Morton,7667,7,13,12,11,47,37,10,51
Falkirk,7667,8,12,11,13,47,50,-3,47
Dumbarton,7667,9,7,9,20,27,62,-35,30
Brechin,7667,10,0,4,32,19,88,-69,4
St Mirren,7668,1,23,5,8,63,36,27,74
Livingston,7668,2,18,11,7,57,35,22,65
Dunfermline,7668,3,16,11,9,59,36,23,59
Dundee Utd,7668,4,17,7,12,50,43,7,58
Inverness CT,7668,5,15,10,11,52,39,13,55
Queen of S't,7668,6,14,10,12,58,52,6,52
Morton,7668,7,13,12,11,49,39,10,51
Falkirk,7668,8,12,11,13,45,49,-4,47
Dumbarton,7668,9,7,9,20,28,62,-34,30
Brechin,7668,10,0,4,32,19,89,-70,4
St Mirren,7669,1,24,5,7,65,35,30,77
Livingston,7669,2,17,12,7,57,36,21,63
Dundee Utd,7669,3,17,8,11,51,43,8,59
Dunfermline,7669,4,15,12,9,59,38,21,57
Inverness CT,7669,5,15,9,12,50,39,11,54
Morton,7669,6,14,11,11,49,37,12,53
Queen of S't,7669,7,13,10,13,54,54,0,49
Falkirk,7669,8,11,11,14,44,51,-7,44
Dumbarton,7669,9,7,10,19,30,62,-32,31
Brechin,7669,10,1,4,31,21,85,-64,7
St Mirren,7670,1,24,5,7,66,35,31,77
Livingston,7670,2,17,12,7,56,35,21,63
Dundee Utd,7670,3,17,8,11,50,42,8,59
Dunfermline,7670,4,15,12,9,57,36,21,57
Inverness CT,7670,5,16,9,11,51,37,14,57
Queen of S't,7670,6,14,10,12,55,52,3,52
Morton,7670,7,13,11,12,47,38,9,50
Falkirk,7670,8,11,11,14,44,52,-8,44
Dumbarton,7670,9,7,10,19,28,60,-32,31
Brechin,7670,10,0,4,32,19,86,-67,4
St Mirren,7671,1,23,5,8,64,37,27,74
Livingston,7671,2,17,11,8,56,36,20,62
Dundee Utd,7671,3,18,7,11,51,42,9,61
Dunfermline,7671,4,15,12,9,59,38,21,57
Inverness CT,7671,5,15,9,12,50,38,12,54
Morton,7671,6,14,11,11,48,37,11,53
Queen of S't,7671,7,14,10,12,59,52,7,52
Falkirk,7671,8,12,11,13,46,50,-4,47
Dumbarton,7671,9,7,10,19,30,62,-32,31
Brechin,7671,10,0,4,32,19,90,-71,4
St Mirren,7672,1,24,5,7,66,37,29,77
Livingston,7672,2,17,12,7,57,36,21,63
Dunfermline,7672,3,16,11,9,58,35,23,59
Dundee Utd,7672,4,17,8,11,51,43,8,59
Inverness CT,7672,5,15,9,12,51,39,12,54
Morton,7672,6,14,11,11,49,38,11,53
Queen of S't,7672,7,13,10,13,54,55,-1,49
Falkirk,7672,8,11,11,14,46,52,-6,44
Dumbarton,7672,9,7,9,20,27,61,-34,30
Brechin,7672,10,1,4,31,22,85,-63,7
St Mirren,7673,1,24,5,7,65,35,30,77
Livingston,7673,2,17,11,8,56,36,20,62
Dundee Utd,7673,3,18,7,11,51,42,9,61
Dunfermline,7673,4,16,11,9,60,37,23,59
Inverness CT,7673,5,15,9,12,51,39,12,54
Morton,7673,6,14,11,11,49,38,11,53
Queen of S't,7673,7,14,10,12,56,53,3,52
Falkirk,7673,8,11,11,14,44,51,-7,44
Dumbarton,7673,9,7,9,20,29,63,-34,30
Brechin,7673,10,0,4,32,20,87,-67,4
St Mirren,7674,1,23,5,8,64,37,27,74
Livingston,7674,2,17,11,8,56,36,20,62
Dundee Utd,7674,3,18,7,11,51,42,9,61
Dunfermline,7674,4,16,11,9,58,35,23,59
Inverness CT,7674,5,15,10,11,51,38,13,55
Queen of S't,7674,6,14,10,12,56,53,3,52
Morton,7674,7,13,12,11,48,38,10,51
Falkirk,7674,8,12,11,13,46,50,-4,47
Dumbarton,7674,9,7,9,20,27,61,-34,30
Brechin,7674,10,0,4,32,20,87,-67,4
St Mirren,7675,1,24,5,7,65,35,30,77
Livingston,7675,2,18,11,7,57,35,22,65
Dunfermline,7675,3,16,11,9,59,35,24,59
Dundee Utd,7675,4,17,7,12,50,43,7,58
Inverness CT,7675,5,15,9,12,52,46,6,54
Morton,7675,6,14,11,11,56,39,17,53
Queen of S't,7675,7,13,10,13,55,54,1,49
Falkirk,7675,8,11,11,14,44,51,-7,44
Dumbarton,7675,9,7,9,20,27,62,-35,30
Brechin,7675,10,1,4,31,21,86,-65,7
St Mirren,7676,1,23,5,8,64,38,26,74
Livingston,7676,2,18,11,7,58,36,22,65
Dunfermline,7676,3,16,11,9,59,35,24,59
Dundee Utd,7676,4,17,7,12,51,44,7,58
Inverness CT,7676,5,15,9,12,51,40,11,54
Morton,7676,6,14,11,11,50,38,12,53
Queen of S't,7676,7,14,10,12,57,53,4,52
Falkirk,7676,8,12,11,13,47,50,-3,47
Dumbarton,7676,9,7,9,20,27,62,-35,30
Brechin,7676,10,0,4,32,20,88,-68,4
St Mirren,7677,1,23,6,7,65,37,28,75
Livingston,7677,2,17,12,7,57,36,21,63
Dunfermline,7677,3,16,11,9,57,35,22,59
Dundee Utd,7677,4,17,8,11,51,43,8,59
Inverness CT,7677,5,15,10,11,51,38,13,55
Queen of S't,7677,6,14,10,12,55,52,3,52
Morton,7677,7,13,12,11,48,38,10,51
Falkirk,7677,8,11,12,13,46,51,-5,45
Dumbarton,7677,9,7,9,20,27,60,-33,30
Brechin,7677,10,0,4,32,19,86,-67,4
St Mirren,7678,1,24,5,7,66,37,29,77
Livingston,7678,2,17,11,8,56,37,19,62
Dundee Utd,7678,3,18,7,11,52,42,10,61
Dunfermline,7678,4,16,11,9,57,35,22,59
Inverness CT,7678,5,15,10,11,50,37,13,55
Morton,7678,6,13,12,11,47,37,10,51
Queen of S't,7678,7,13,10,13,55,55,0,49
Falkirk,7678,8,11,11,14,46,52,-6,44
Dumbarton,7678,9,7,9,20,27,60,-33,30
Brechin,7678,10,1,4,31,22,86,-64,7
St Mirren,7679,1,24,5,7,66,35,31,77
Livingston,7679,2,17,11,8,56,36,20,62
Dundee Utd,7679,3,18,7,11,51,42,9,61
Inverness CT,7679,4,16,9,11,52,38,14,57
Dunfermline,7679,5,15,11,10,57,37,20,56
Queen of S't,7679,6,14,10,12,58,52,6,52
Morton,7679,7,13,11,12,48,39,9,50
Falkirk,7679,8,11,11,14,44,52,-8,44
Dumbarton,7679,9,8,9,19,29,60,-31,33
Brechin,7679,10,0,4,32,19,89,-70,4
St Mirren,7680,1,24,5,7,64,35,29,77
Livingston,7680,2,17,12,7,58,37,21,63
Dunfermline,7680,3,16,11,9,60,36,24,59
Dundee Utd,7680,4,17,8,11,52,44,8,59
Inverness CT,7680,5,16,9,11,52,38,14,57
Queen of S't,7680,6,14,10,12,57,53,4,52
Morton,7680,7,13,11,12,48,39,9,50
Falkirk,7680,8,11,11,14,44,50,-6,44
Dumbarton,7680,9,7,9,20,28,63,-35,30
Brechin,7680,10,0,4,32,20,88,-68,4
St Mirren,7681,1,24,5,7,65,36,29,77
Livingston,7681,2,18,11,7,59,36,23,65
Dundee Utd,7681,3,17,7,12,51,45,6,58
Dunfermline,7681,4,15,11,10,56,37,19,56
Inverness CT,7681,5,15,9,12,50,40,10,54
Morton,7681,6,14,11,11,50,37,13,53
Queen of S't,7681,7,13,11,12,55,53,2,50
Falkirk,7681,8,11,11,14,45,51,-6,44
Dumbarton,7681,9,8,9,19,29,59,-30,33
Brechin,7681,10,0,5,31,20,86,-66,5
St Mirren,7682,1,24,5,7,66,35,31,77
Livingston,7682,2,18,11,7,59,36,23,65
Dunfermline,7682,3,16,11,9,60,35,25,59
Dundee Utd,7682,4,17,7,12,51,45,6,58
Inverness CT,7682,5,15,9,12,51,40,11,54
Morton,7682,6,14,11,11,50,38,12,53
Queen of S't,7682,7,14,10,12,55,52,3,52
Falkirk,7682,8,11,11,14,44,52,-8,44
Dumbarton,7682,9,7,9,20,27,63,-36,30
Brechin,7682,10,0,4,32,19,86,-67,4
St Mirren,7683,1,23,6,7,66,38,28,75
Livingston,7683,2,17,11,8,56,38,18,62
Dundee Utd,7683,3,18,7,11,53,42,11,61
Dunfermline,7683,4,16,11,9,59,36,23,59
Inverness CT,7683,5,15,10,11,50,37,13,55
Queen of S't,7683,6,14,10,12,57,52,5,52
Morton,7683,7,13,12,11,47,37,10,51
Falkirk,7683,8,11,12,13,47,52,-5,45
Dumbarton,7683,9,7,9,20,28,62,-34,30
Brechin,7683,10,0,4,32,19,88,-69,4
St Mirren,7684,1,24,5,7,64,35,29,77
Livingston,7684,2,17,11,8,57,37,20,62
Dundee Utd,7684,3,18,7,11,52,43,9,61
Dunfermline,7684,4,16,11,9,57,35,22,59
Inverness CT,7684,5,15,9,12,50,38,12,54
Morton,7684,6,14,11,11,48,37,11,53
Queen of S't,7684,7,14,10,12,57,52,5,52
Falkirk,7684,8,11,11,14,44,50,-6,44
Dumbarton,7684,9,7,9,20,27,60,-33,30
Brechin,7684,10,0,4,32,19,88,-69,4
St Mirren,7685,1,23,5,8,64,38,26,74
Livingston,7685,2,17,12,7,58,37,21,63
Dunfermline,7685,3,16,11,9,59,35,24,59
Dundee Utd,7685,4,17,8,11,52,44,8,59
Inverness CT,7685,5,15,10,11,51,38,13,55
Queen of S't,7685,6,14,10,12,56,53,3,52
Morton,7685,7,13,12,11,48,38,10,51
Falkirk,7685,8,12,11,13,47,50,-3,47
Dumbarton,7685,9,7,9,20,27,62,-35,30
Brechin,7685,10,0,4,32,20,87,-67,4
St Mirren,7686,1,24,5,7,64,35,29,77
Livingston,7686,2,18,11,7,57,35,22,65
Dundee Utd,7686,3,17,7,12,50,43,7,58
Inverness CT,7686,4,16,9,11,52,37,15,57
Dunfermline,7686,5,15,11,10,56,36,20,56
Queen of S't,7686,6,14,10,12,58,52,6,52
Morton,7686,7,13,11,12,47,39,8,50
Falkirk,7686,8,11,11,14,44,50,-6,44
Dumbarton,7686,9,8,9,19,28,59,-31,33
Brechin,7686,10,0,4,32,19,89,-70,4
St Mirren,7687,1,24,5,7,67,35,32,77
Livingston,7687,2,17,12,7,56,35,21,63
Dunfermline,7687,3,16,11,9,57,35,22,59
Dundee Utd,7687,4,17,8,11,50,42,8,59
Inverness CT,7687,5,15,10,11,51,38,13,55
Morton,7687,6,13,12,11,48,38,10,51
Queen of S't,7687,7,13,11,12,54,52,2,50
Falkirk,7687,8,11,11,14,44,53,-9,44
Dumbarton,7687,9,7,9,20,27,60,-33,30
Brechin,7687,10,0,5,31,19,85,-66,5
St Mirren,7688,1,23,6,7,66,38,28,75
