team,n,rank,w,d,l,gf,ga,gd,pts
Admira Wacke,5074,7,13,4,19,34,54,-20,43
St. Pölten,5074,8,11,8,17,43,63,-20,41
Mattersburg,5074,9,10,8,18,36,52,-16,38
SV Josko Rie,5074,10,7,4,25,23,56,-33,25
FC Salzburg,5075,1,24,5,7,69,26,43,77
SC Rheindorf,5075,2,19,8,9,57,43,14,65
SK Sturm Gra,5075,3,18,5,13,57,43,14,59
Vienna,5075,4,18,4,14,58,53,5,58
RZ Pellets W,5075,5,15,9,12,48,50,-2,54
Rapid Vienna,5075,6,12,12,12,46,36,10,48
Admira Wacke,5075,7,12,7,17,37,53,-16,43
SV Josko Rie,5075,8,12,5,19,35,54,-19,41
St. Pölten,5075,9,7,9,20,37,64,-27,30
Mattersburg,5075,10,7,8,21,36,58,-22,29
FC Salzburg,5076,1,21,8,7,66,26,40,71
SK Sturm Gra,5076,2,20,5,11,66,41,25,65
SC Rheindorf,5076,3,20,4,12,58,53,5,64
Rapid Vienna,5076,4,15,11,10,58,41,17,56
Vienna,5076,5,15,6,15,61,62,-1,51
RZ Pellets W,5076,6,12,9,15,45,54,-9,45
St. Pölten,5076,7,11,9,16,49,64,-15,42
Admira Wacke,5076,8,11,8,17,41,59,-18,41
Mattersburg,5076,9,10,6,20,40,58,-18,36
SV Josko Rie,5076,10,9,6,21,32,58,-26,33
FC Salzburg,5077,1,26,4,6,69,27,42,82
SC Rheindorf,5077,2,21,6,9,56,42,14,69
SK Sturm Gra,5077,3,18,7,11,56,38,18,61
Vienna,5077,4,18,4,14,68,54,14,58
Rapid Vienna,5077,5,14,10,12,51,34,17,52
St. Pölten,5077,6,11,10,15,48,58,-10,43
RZ Pellets W,5077,7,12,6,18,44,58,-14,42
Admira Wacke,5077,8,11,6,19,31,56,-25,39
SV Josko Rie,5077,9,11,3,22,34,57,-23,36
Mattersburg,5077,10,6,8,22,29,62,-33,26
FC Salzburg,5078,1,22,7,7,68,29,39,73
SK Sturm Gra,5078,2,20,5,11,65,42,23,65
Vienna,5078,3,18,3,15,62,55,7,57
SC Rheindorf,5078,4,17,6,13,54,50,4,57
Rapid Vienna,5078,5,13,11,12,49,37,12,50
RZ Pellets W,5078,6,13,7,16,56,62,-6,46
Admira Wacke,5078,7,13,7,16,37,54,-17,46
Mattersburg,5078,8,11,8,17,34,51,-17,41
St. Pölten,5078,9,10,7,19,45,61,-16,37
SV Josko Rie,5078,10,9,7,20,31,60,-29,34
FC Salzburg,5079,1,23,8,5,75,27,48,77
SC Rheindorf,5079,2,20,7,9,61,46,15,67
Vienna,5079,3,18,6,12,67,56,11,60
SK Sturm Gra,5079,4,15,6,15,54,45,9,51
Admira Wacke,5079,5,13,8,15,38,52,-14,47
Rapid Vienna,5079,6,11,13,12,51,46,5,46
St. Pölten,5079,7,11,10,15,48,63,-15,43
Mattersburg,5079,8,10,9,17,46,62,-16,39
RZ Pellets W,5079,9,11,6,19,42,58,-16,39
SV Josko Rie,5079,10,9,5,22,34,61,-27,32
FC Salzburg,5080,1,22,8,6,63,26,37,74
SC Rheindorf,5080,2,19,8,9,60,41,19,65
Vienna,5080,3,19,4,13,68,54,14,61
SK Sturm Gra,5080,4,17,7,12,51,37,14,58
RZ Pellets W,5080,5,14,6,16,49,56,-7,48
Rapid Vienna,5080,6,11,13,12,47,35,12,46
Mattersburg,5080,7,10,9,17,39,51,-12,39
St. Pölten,5080,8,9,11,16,38,59,-21,38
SV Josko Rie,5080,9,10,6,20,34,62,-28,36
Admira Wacke,5080,10,10,6,20,31,59,-28,36
FC Salzburg,5081,1,23,8,5,73,26,47,77
SC Rheindorf,5081,2,21,8,7,58,40,18,71
Vienna,5081,3,20,4,12,71,54,17,64
SK Sturm Gra,5081,4,19,6,11,61,37,24,63
Rapid Vienna,5081,5,12,12,12,54,40,14,48
RZ Pellets W,5081,6,14,6,16,49,58,-9,48
Admira Wacke,5081,7,10,7,19,30,58,-28,37
Mattersburg,5081,8,7,13,16,36,55,-19,34
St. Pölten,5081,9,7,9,20,41,72,-31,30
SV Josko Rie,5081,10,8,5,23,33,66,-33,29
FC Salzburg,5082,1,20,7,9,67,30,37,67
SC Rheindorf,5082,2,20,7,9,52,37,15,67
Vienna,5082,3,18,6,12,62,52,10,60
SK Sturm Gra,5082,4,16,9,11,51,37,14,57
RZ Pellets W,5082,5,15,6,15,51,55,-4,51
Rapid Vienna,5082,6,12,11,13,52,38,14,47
Admira Wacke,5082,7,13,6,17,32,54,-22,45
SV Josko Rie,5082,8,11,5,20,37,58,-21,38
Mattersburg,5082,9,9,9,18,40,56,-16,36
St. Pölten,5082,10,10,6,20,38,65,-27,36
FC Salzburg,5083,1,23,6,7,70,33,37,75
Vienna,5083,2,22,5,9,70,43,27,71
SC Rheindorf,5083,3,20,6,10,54,42,12,66
Rapid Vienna,5083,4,16,11,9,64,36,28,59
SK Sturm Gra,5083,5,17,5,14,53,40,13,56
RZ Pellets W,5083,6,13,5,18,45,56,-11,44
SV Josko Rie,5083,7,11,6,19,36,57,-21,39
Admira Wacke,5083,8,10,6,20,34,62,-28,36
St. Pölten,5083,9,7,11,18,41,65,-24,32
Mattersburg,5083,10,7,7,22,31,64,-33,28
FC Salzburg,5084,1,22,6,8,74,34,40,72
SC Rheindorf,5084,2,20,8,8,61,44,17,68
Vienna,5084,3,18,6,12,66,52,14,60
SK Sturm Gra,5084,4,16,10,10,54,36,18,58
Rapid Vienna,5084,5,13,13,10,54,38,16,52
Admira Wacke,5084,6,13,7,16,37,59,-22,46
RZ Pellets W,5084,7,10,10,16,40,54,-14,40
St. Pölten,5084,8,8,12,16,44,63,-19,36
Mattersburg,5084,9,8,11,17,38,53,-15,35
SV Josko Rie,5084,10,7,7,22,29,64,-35,28
FC Salzburg,5085,1,21,5,10,70,40,30,68
SK Sturm Gra,5085,2,19,5,12,64,41,23,62
SC Rheindorf,5085,3,18,7,11,53,43,10,61
Vienna,5085,4,18,4,14,64,58,6,58
Admira Wacke,5085,5,16,5,15,45,57,-12,53
RZ Pellets W,5085,6,14,4,18,49,61,-12,46
St. Pölten,5085,7,13,7,16,43,57,-14,46
Rapid Vienna,5085,8,11,10,15,55,48,7,43
SV Josko Rie,5085,9,12,3,21,39,56,-17,39
Mattersburg,5085,10,9,8,19,37,58,-21,35
FC Salzburg,5086,1,26,5,5,84,26,58,83
SC Rheindorf,5086,2,21,5,10,55,45,10,68
SK Sturm Gra,5086,3,20,5,11,60,38,22,65
Rapid Vienna,5086,4,15,10,11,66,41,25,55
Vienna,5086,5,17,3,16,63,55,8,54
St. Pölten,5086,6,12,9,15,51,63,-12,45
Admira Wacke,5086,7,11,6,19,37,67,-30,39
RZ Pellets W,5086,8,9,9,18,40,62,-22,36
SV Josko Rie,5086,9,11,2,23,28,59,-31,35
Mattersburg,5086,10,7,8,21,33,61,-28,29
FC Salzburg,5087,1,19,9,8,65,34,31,66
Vienna,5087,2,19,7,10,74,50,24,64
SC Rheindorf,5087,3,19,7,10,54,44,10,64
SK Sturm Gra,5087,4,14,10,12,45,37,8,52
Rapid Vienna,5087,5,12,12,12,54,40,14,48
RZ Pellets W,5087,6,14,6,16,51,55,-4,48
SV Josko Rie,5087,7,12,6,18,43,61,-18,42
St. Pölten,5087,8,10,9,17,45,69,-24,39
Admira Wacke,5087,9,10,9,17,30,55,-25,39
Mattersburg,5087,10,9,9,18,38,54,-16,36
SC Rheindorf,5088,1,24,6,6,64,34,30,78
FC Salzburg,5088,2,21,7,8,63,33,30,70
SK Sturm Gra,5088,3,20,4,12,61,35,26,64
Vienna,5088,4,18,3,15,66,52,14,57
Rapid Vienna,5088,5,11,12,13,49,39,10,45
RZ Pellets W,5088,6,11,10,15,48,58,-10,43
St. Pölten,5088,7,11,9,16,44,61,-17,42
SV Josko Rie,5088,8,11,6,19,35,53,-18,39
Admira Wacke,5088,9,10,9,17,35,65,-30,39
Mattersburg,5088,10,6,8,22,29,64,-35,26
FC Salzburg,5089,1,25,5,6,74,28,46,80
Vienna,5089,2,20,3,13,71,50,21,63
SK Sturm Gra,5089,3,19,5,12,55,40,15,62
SC Rheindorf,5089,4,17,8,11,55,50,5,59
RZ Pellets W,5089,5,15,7,14,52,51,1,52
Rapid Vienna,5089,6,11,11,14,52,49,3,44
SV Josko Rie,5089,7,12,3,21,36,55,-19,39
Admira Wacke,5089,8,10,8,18,36,64,-28,38
St. Pölten,5089,9,10,7,19,41,63,-22,37
Mattersburg,5089,10,8,9,19,35,57,-22,33
FC Salzburg,5090,1,22,7,7,81,37,44,73
Vienna,5090,2,19,7,10,62,45,17,64
SC Rheindorf,5090,3,16,10,10,49,43,6,58
SK Sturm Gra,5090,4,16,7,13,56,43,13,55
RZ Pellets W,5090,5,15,7,14,49,52,-3,52
Rapid Vienna,5090,6,13,12,11,53,46,7,51
St. Pölten,5090,7,10,9,17,48,60,-12,39
SV Josko Rie,5090,8,12,3,21,37,57,-20,39
Admira Wacke,5090,9,10,8,18,36,63,-27,38
Mattersburg,5090,10,6,12,18,34,59,-25,30
FC Salzburg,5091,1,23,5,8,70,34,36,74
Vienna,5091,2,20,4,12,70,51,19,64
SC Rheindorf,5091,3,18,9,9,57,44,13,63
SK Sturm Gra,5091,4,17,6,13,54,42,12,57
RZ Pellets W,5091,5,13,9,14,45,50,-5,48
St. Pölten,5091,6,13,8,15,49,58,-9,47
Admira Wacke,5091,7,14,4,18,42,59,-17,46
Rapid Vienna,5091,8,10,12,14,50,43,7,42
SV Josko Rie,5091,9,10,5,21,30,56,-26,35
Mattersburg,5091,10,7,8,21,33,63,-30,29
FC Salzburg,5092,1,22,6,8,71,31,40,72
SC Rheindorf,5092,2,20,7,9,54,45,9,67
Vienna,5092,3,18,5,13,66,53,13,59
SK Sturm Gra,5092,4,16,7,13,54,44,10,55
Rapid Vienna,5092,5,12,11,13,52,44,8,47
RZ Pellets W,5092,6,13,6,17,45,58,-13,45
Admira Wacke,5092,7,13,6,17,35,53,-18,45
SV Josko Rie,5092,8,11,5,20,41,56,-15,38
St. Pölten,5092,9,9,11,16,42,58,-16,38
Mattersburg,5092,10,10,8,18,35,53,-18,38
FC Salzburg,5093,1,26,5,5,83,29,54,83
SK Sturm Gra,5093,2,19,7,10,56,41,15,64
SC Rheindorf,5093,3,19,6,11,57,41,16,63
Vienna,5093,4,17,5,14,65,55,10,56
Rapid Vienna,5093,5,15,9,12,57,40,17,54
RZ Pellets W,5093,6,14,5,17,47,57,-10,47
St. Pölten,5093,7,9,10,17,40,62,-22,37
SV Josko Rie,5093,8,10,5,21,34,65,-31,35
Mattersburg,5093,9,8,10,18,34,53,-19,34
Admira Wacke,5093,10,9,6,21,29,59,-30,33
SC Rheindorf,5094,1,22,6,8,66,44,22,72
Vienna,5094,2,18,7,11,69,52,17,61
FC Salzburg,5094,3,17,8,11,59,35,24,59
SK Sturm Gra,5094,4,17,6,13,56,41,15,57
Rapid Vienna,5094,5,14,13,9,47,33,14,55
RZ Pellets W,5094,6,13,9,14,51,53,-2,48
St. Pölten,5094,7,11,8,17,44,63,-19,41
Admira Wacke,5094,8,10,8,18,36,61,-25,38
SV Josko Rie,5094,9,11,5,20,36,63,-27,38
Mattersburg,5094,10,7,10,19,35,54,-19,31
SC Rheindorf,5095,1,21,7,8,60,40,20,70
FC Salzburg,5095,2,18,8,10,62,32,30,62
Vienna,5095,3,17,8,11,63,48,15,59
SK Sturm Gra,5095,4,16,8,12,55,39,16,56
RZ Pellets W,5095,5,14,6,16,47,56,-9,48
Rapid Vienna,5095,6,11,13,12,48,41,7,46
Admira Wacke,5095,7,13,6,17,35,53,-18,45
St. Pölten,5095,8,11,9,16,46,65,-19,42
SV Josko Rie,5095,9,11,4,21,35,55,-20,37
Mattersburg,5095,10,9,9,18,33,55,-22,36
FC Salzburg,5096,1,24,6,6,72,27,45,78
SC Rheindorf,5096,2,20,8,8,64,44,20,68
Vienna,5096,3,19,5,12,69,59,10,62
SK Sturm Gra,5096,4,17,9,10,61,42,19,60
Rapid Vienna,5096,5,14,11,11,57,42,15,53
Admira Wacke,5096,6,13,7,16,46,56,-10,46
Mattersburg,5096,7,11,6,19,37,55,-18,39
RZ Pellets W,5096,8,9,9,18,43,62,-19,36
SV Josko Rie,5096,9,9,5,22,32,65,-33,32
St. Pölten,5096,10,6,10,20,32,61,-29,28
FC Salzburg,5097,1,25,5,6,75,24,51,80
SC Rheindorf,5097,2,19,7,10,58,46,12,64
SK Sturm Gra,5097,3,17,5,14,54,44,10,56
Vienna,5097,4,17,5,14,59,51,8,56
Rapid Vienna,5097,5,13,13,10,54,35,19,52
RZ Pellets W,5097,6,13,7,16,49,58,-9,46
Admira Wacke,5097,7,13,7,16,41,56,-15,46
St. Pölten,5097,8,11,7,18,50,71,-21,40
SV Josko Rie,5097,9,9,6,21,27,56,-29,33
Mattersburg,5097,10,7,10,19,37,63,-26,31
Vienna,5098,1,22,3,11,68,46,22,69
FC Salzburg,5098,2,20,8,8,71,34,37,68
SC Rheindorf,5098,3,20,7,9,59,45,14,67
SK Sturm Gra,5098,4,19,5,12,60,41,19,62
Rapid Vienna,5098,5,15,10,11,58,43,15,55
RZ Pellets W,5098,6,11,7,18,40,53,-13,40
St. Pölten,5098,7,8,12,16,43,67,-24,36
SV Josko Rie,5098,8,10,5,21,36,59,-23,35
Admira Wacke,5098,9,8,11,17,31,57,-26,35
Mattersburg,5098,10,8,10,18,35,56,-21,34
FC Salzburg,5099,1,20,8,8,70,32,38,68
SK Sturm Gra,5099,2,20,6,10,58,34,24,66
Vienna,5099,3,21,3,12,62,45,17,66
SC Rheindorf,5099,4,19,7,10,51,46,5,64
Rapid Vienna,5099,5,13,11,12,52,39,13,50
RZ Pellets W,5099,6,12,7,17,42,52,-10,43
Admira Wacke,5099,7,10,7,19,36,56,-20,37
St. Pölten,5099,8,9,10,17,43,69,-26,37
Mattersburg,5099,9,9,9,18,42,55,-13,36
SV Josko Rie,5099,10,10,6,20,32,60,-28,36
FC Salzburg,5100,1,20,9,7,72,30,42,69
SC Rheindorf,5100,2,20,5,11,56,45,11,65
Vienna,5100,3,19,7,10,69,55,14,64
SK Sturm Gra,5100,4,17,7,12,54,37,17,58
Rapid Vienna,5100,5,13,12,11,50,36,14,51
RZ Pellets W,5100,6,12,9,15,48,61,-13,45
Mattersburg,5100,7,11,9,16,40,52,-12,42
St. Pölten,5100,8,11,9,16,46,63,-17,42
Admira Wacke,5100,9,9,7,20,33,57,-24,34
SV Josko Rie,5100,10,9,4,23,32,64,-32,31
FC Salzburg,5101,1,22,5,9,68,32,36,71
SC Rheindorf,5101,2,18,9,9,54,44,10,63
SK Sturm Gra,5101,3,18,6,12,55,35,20,60
Vienna,5101,4,18,6,12,63,48,15,60
Rapid Vienna,5101,5,13,11,12,56,50,6,50
Admira Wacke,5101,6,12,7,17,41,59,-18,43
Mattersburg,5101,7,12,6,18,47,60,-13,42
St. Pölten,5101,8,10,10,16,44,62,-18,40
RZ Pellets W,5101,9,10,9,17,43,55,-12,39
SV Josko Rie,5101,10,11,3,22,35,61,-26,36
FC Salzburg,5102,1,22,7,7,73,32,41,73
SK Sturm Gra,5102,2,22,4,10,74,35,39,70
SC Rheindorf,5102,3,18,9,9,50,43,7,63
Vienna,5102,4,18,6,12,63,55,8,60
Rapid Vienna,5102,5,10,12,14,49,41,8,42
Admira Wacke,5102,6,12,6,18,37,60,-23,42
Mattersburg,5102,7,11,8,17,37,53,-16,41
St. Pölten,5102,8,11,8,17,44,64,-20,41
RZ Pellets W,5102,9,11,6,19,41,60,-19,39
SV Josko Rie,5102,10,9,6,21,31,56,-25,33
FC Salzburg,5103,1,23,6,7,75,32,43,75
SK Sturm Gra,5103,2,21,5,10,65,42,23,68
Vienna,5103,3,20,5,11,64,46,18,65
SC Rheindorf,5103,4,18,6,12,53,47,6,60
RZ Pellets W,5103,5,16,4,16,50,53,-3,52
Rapid Vienna,5103,6,9,15,12,52,46,6,42
Admira Wacke,5103,7,11,6,19,38,62,-24,39
SV Josko Rie,5103,8,11,4,21,35,61,-26,37
Mattersburg,5103,9,9,7,20,41,61,-20,34
St. Pölten,5103,10,8,10,18,42,65,-23,34
SC Rheindorf,5104,1,22,7,7,63,41,22,73
Vienna,5104,2,22,4,10,72,49,23,70
FC Salzburg,5104,3,20,5,11,61,35,26,65
SK Sturm Gra,5104,4,17,6,13,57,43,14,57
SV Josko Rie,5104,5,14,4,18,39,55,-16,46
Rapid Vienna,5104,6,11,12,13,54,46,8,45
RZ Pellets W,5104,7,10,10,16,47,60,-13,40
St. Pölten,5104,8,10,9,17,51,65,-14,39
Admira Wacke,5104,9,10,7,19,33,63,-30,37
Mattersburg,5104,10,8,8,20,34,54,-20,32
FC Salzburg,5105,1,23,4,9,75,32,43,73
Vienna,5105,2,18,8,10,72,54,18,62
SK Sturm Gra,5105,3,17,9,10,54,39,15,60
SC Rheindorf,5105,4,17,7,12,48,47,1,58
Rapid Vienna,5105,5,13,12,11,49,35,14,51
Admira Wacke,5105,6,12,8,16,36,57,-21,44
Mattersburg,5105,7,11,9,16,46,58,-12,42
RZ Pellets W,5105,8,11,7,18,49,62,-13,40
St. Pölten,5105,9,9,11,16,43,62,-19,38
SV Josko Rie,5105,10,8,7,21,41,67,-26,31
FC Salzburg,5106,1,22,6,8,71,30,41,72
SC Rheindorf,5106,2,21,6,9,59,46,13,69
SK Sturm Gra,5106,3,18,7,11,61,39,22,61
Vienna,5106,4,17,6,13,63,60,3,57
Rapid Vienna,5106,5,12,11,13,53,46,7,47
Admira Wacke,5106,6,13,5,18,42,59,-17,44
RZ Pellets W,5106,7,12,7,17,49,62,-13,43
Mattersburg,5106,8,10,9,17,43,54,-11,39
SV Josko Rie,5106,9,11,6,19,37,57,-20,39
St. Pölten,5106,10,9,7,20,44,69,-25,34
FC Salzburg,5107,1,23,8,5,65,27,38,77
Vienna,5107,2,20,6,10,73,52,21,66
SC Rheindorf,5107,3,18,7,11,50,40,10,61
SK Sturm Gra,5107,4,18,6,12,60,39,21,60
Rapid Vienna,5107,5,12,13,11,58,40,18,49
St. Pölten,5107,6,13,9,14,52,62,-10,48
RZ Pellets W,5107,7,12,4,20,47,67,-20,40
Admira Wacke,5107,8,11,6,19,30,56,-26,39
SV Josko Rie,5107,9,9,7,20,35,60,-25,34
Mattersburg,5107,10,8,6,22,35,62,-27,30
FC Salzburg,5108,1,23,7,6,71,27,44,76
SC Rheindorf,5108,2,20,5,11,57,44,13,65
SK Sturm Gra,5108,3,19,6,11,55,31,24,63
Vienna,5108,4,18,4,14,63,56,7,58
Rapid Vienna,5108,5,14,10,12,52,37,15,52
RZ Pellets W,5108,6,11,7,18,46,59,-13,40
St. Pölten,5108,7,10,10,16,40,60,-20,40
Admira Wacke,5108,8,11,7,18,34,60,-26,40
Mattersburg,5108,9,9,10,17,37,55,-18,37
SV Josko Rie,5108,10,10,4,22,31,57,-26,34
FC Salzburg,5109,1,22,7,7,75,31,44,73
Vienna,5109,2,20,4,12,69,55,14,64
SC Rheindorf,5109,3,18,8,10,54,46,8,62
SK Sturm Gra,5109,4,18,6,12,58,38,20,60
Admira Wacke,5109,5,13,7,16,34,51,-17,46
St. Pölten,5109,6,11,10,15,52,65,-13,43
Rapid Vienna,5109,7,9,15,12,52,48,4,42
RZ Pellets W,5109,8,11,9,16,45,56,-11,42
SV Josko Rie,5109,9,10,5,21,34,57,-23,35
Mattersburg,5109,10,8,9,19,32,58,-26,33
SC Rheindorf,5110,1,23,4,9,55,36,19,73
SK Sturm Gra,5110,2,21,5,10,60,36,24,68
FC Salzburg,5110,3,20,7,9,64,33,31,67
Vienna,5110,4,18,6,12,61,50,11,60
Rapid Vienna,5110,5,13,13,10,55,35,20,52
St. Pölten,5110,6,11,10,15,39,56,-17,43
RZ Pellets W,5110,7,12,6,18,39,57,-18,42
SV Josko Rie,5110,8,10,8,18,32,50,-18,38
Admira Wacke,5110,9,8,8,20,29,57,-28,32
Mattersburg,5110,10,7,7,22,35,59,-24,28
FC Salzburg,5111,1,25,4,7,76,33,43,79
SC Rheindorf,5111,2,22,5,9,61,44,17,71
SK Sturm Gra,5111,3,19,4,13,60,42,18,61
Vienna,5111,4,17,4,15,64,62,2,55
Rapid Vienna,5111,5,13,10,13,52,43,9,49
Admira Wacke,5111,6,12,7,17,43,57,-14,43
SV Josko Rie,5111,7,12,5,19,35,54,-19,41
Mattersburg,5111,8,10,7,19,37,53,-16,37
RZ Pellets W,5111,9,10,7,19,46,64,-18,37
St. Pölten,5111,10,9,9,18,42,64,-22,36
Vienna,5112,1,22,5,9,72,40,32,71
SC Rheindorf,5112,2,20,8,8,63,41,22,68
FC Salzburg,5112,3,20,6,10,59,32,27,66
SK Sturm Gra,5112,4,20,4,12,58,41,17,64
Rapid Vienna,5112,5,13,12,11,52,35,17,51
Admira Wacke,5112,6,14,5,17,35,56,-21,47
RZ Pellets W,5112,7,10,8,18,35,49,-14,38
St. Pölten,5112,8,9,9,18,41,62,-21,36
SV Josko Rie,5112,9,10,4,22,33,63,-30,34
Mattersburg,5112,10,8,7,21,31,60,-29,31
SC Rheindorf,5113,1,24,5,7,69,37,32,77
FC Salzburg,5113,2,19,5,12,66,34,32,62
SK Sturm Gra,5113,3,18,4,14,54,44,10,58
Vienna,5113,4,18,2,16,65,66,-1,56
Admira Wacke,5113,5,16,5,15,43,55,-12,53
Rapid Vienna,5113,6,14,9,13,55,43,12,51
Mattersburg,5113,7,12,6,18,45,54,-9,42
SV Josko Rie,5113,8,12,4,20,33,56,-23,40
RZ Pellets W,5113,9,10,9,17,48,62,-14,39
St. Pölten,5113,10,8,9,19,44,71,-27,33
FC Salzburg,5114,1,21,6,9,67,30,37,69
SC Rheindorf,5114,2,20,8,8,58,37,21,68
SK Sturm Gra,5114,3,20,6,10,57,37,20,66
Vienna,5114,4,16,4,16,59,56,3,52
Rapid Vienna,5114,5,13,11,12,54,39,15,50
RZ Pellets W,5114,6,13,5,18,46,58,-12,44
Admira Wacke,5114,7,12,7,17,34,53,-19,43
Mattersburg,5114,8,11,9,16,37,47,-10,42
St. Pölten,5114,9,10,7,19,34,64,-30,37
SV Josko Rie,5114,10,11,3,22,34,59,-25,36
FC Salzburg,5115,1,19,8,9,66,37,29,65
Vienna,5115,2,20,4,12,71,49,22,64
SK Sturm Gra,5115,3,20,4,12,57,35,22,64
SC Rheindorf,5115,4,19,6,11,53,45,8,63
Rapid Vienna,5115,5,12,13,11,52,41,11,49
RZ Pellets W,5115,6,14,6,16,43,52,-9,48
Admira Wacke,5115,7,12,6,18,37,59,-22,42
SV Josko Rie,5115,8,10,7,19,37,62,-25,37
Mattersburg,5115,9,9,9,18,42,56,-14,36
St. Pölten,5115,10,9,9,18,39,61,-22,36
FC Salzburg,5116,1,22,8,6,69,27,42,74
SC Rheindorf,5116,2,18,8,10,51,43,8,62
Vienna,5116,3,18,6,12,66,51,15,60
SK Sturm Gra,5116,4,17,6,13,52,37,15,57
Rapid Vienna,5116,5,13,10,13,53,41,12,49
RZ Pellets W,5116,6,13,8,15,47,53,-6,47
Admira Wacke,5116,7,14,5,17,40,56,-16,47
SV Josko Rie,5116,8,10,8,18,36,56,-20,38
Mattersburg,5116,9,9,8,19,34,60,-26,35
St. Pölten,5116,10,8,9,19,38,62,-24,33
FC Salzburg,5117,1,23,7,6,78,31,47,76
SC Rheindorf,5117,2,20,7,9,56,47,9,67
Vienna,5117,3,19,3,14,67,55,12,60
SK Sturm Gra,5117,4,15,8,13,52,41,11,53
Rapid Vienna,5117,5,11,12,13,51,47,4,45
RZ Pellets W,5117,6,12,8,16,51,61,-10,44
Admira Wacke,5117,7,12,8,16,41,51,-10,44
St. Pölten,5117,8,11,8,17,48,66,-18,41
SV Josko Rie,5117,9,11,8,17,36,57,-21,41
Mattersburg,5117,10,7,9,20,37,61,-24,30
FC Salzburg,5118,1,21,9,6,76,29,47,72
SC Rheindorf,5118,2,21,8,7,58,38,20,71
Vienna,5118,3,20,5,11,73,58,15,65
RZ Pellets W,5118,4,17,6,13,48,46,2,57
SK Sturm Gra,5118,5,16,5,15,51,41,10,53
Rapid Vienna,5118,6,9,14,13,47,47,0,41
St. Pölten,5118,7,10,9,17,47,62,-15,39
Admira Wacke,5118,8,11,6,19,37,63,-26,39
SV Josko Rie,5118,9,10,4,22,32,59,-27,34
Mattersburg,5118,10,8,8,20,39,65,-26,32
FC Salzburg,5119,1,23,5,8,67,32,35,74
SK Sturm Gra,5119,2,21,5,10,61,34,27,68
SC Rheindorf,5119,3,19,7,10,55,42,13,64
Vienna,5119,4,19,3,14,68,53,15,60
Rapid Vienna,5119,5,14,10,12,56,37,19,52
RZ Pellets W,5119,6,13,6,17,48,61,-13,45
Admira Wacke,5119,7,11,9,16,34,54,-20,42
Mattersburg,5119,8,9,10,17,35,49,-14,37
St. Pölten,5119,9,7,11,18,38,65,-27,32
SV Josko Rie,5119,10,8,6,22,32,67,-35,30
FC Salzburg,5120,1,22,5,9,70,31,39,71
SC Rheindorf,5120,2,21,5,10,60,42,18,68
SK Sturm Gra,5120,3,21,4,11,63,37,26,67
Vienna,5120,4,20,2,14,72,58,14,62
Rapid Vienna,5120,5,13,8,15,46,42,4,47
Admira Wacke,5120,6,12,6,18,37,66,-29,42
SV Josko Rie,5120,7,13,2,21,42,57,-15,41
RZ Pellets W,5120,8,11,7,18,50,63,-13,40
Mattersburg,5120,9,11,6,19,35,55,-20,39
St. Pölten,5120,10,10,7,19,46,70,-24,37
FC Salzburg,5121,1,22,7,7,68,29,39,73
SK Sturm Gra,5121,2,20,5,11,62,33,29,65
Vienna,5121,3,20,4,12,62,48,14,64
SC Rheindorf,5121,4,18,6,12,53,47,6,60
Rapid Vienna,5121,5,14,10,12,61,43,18,52
Admira Wacke,5121,6,13,6,17,34,57,-23,45
RZ Pellets W,5121,7,12,7,17,44,54,-10,43
Mattersburg,5121,8,9,8,19,40,62,-22,35
SV Josko Rie,5121,9,9,7,20,33,57,-24,34
St. Pölten,5121,10,7,12,17,38,65,-27,33
SC Rheindorf,5122,1,22,6,8,63,43,20,72
FC Salzburg,5122,2,21,6,9,64,35,29,69
Vienna,5122,3,21,5,10,68,47,21,68
SK Sturm Gra,5122,4,16,3,17,54,49,5,51
Rapid Vienna,5122,5,12,12,12,54,41,13,48
Admira Wacke,5122,6,14,6,16,41,54,-13,48
RZ Pellets W,5122,7,12,7,17,43,56,-13,43
St. Pölten,5122,8,10,11,15,43,59,-16,41
Mattersburg,5122,9,10,8,18,41,55,-14,38
SV Josko Rie,5122,10,7,6,23,35,67,-32,27
FC Salzburg,5123,1,26,5,5,78,29,49,83
SC Rheindorf,5123,2,17,8,11,56,47,9,59
SK Sturm Gra,5123,3,17,6,13,54,42,12,57
Vienna,5123,4,18,2,16,67,54,13,56
RZ Pellets W,5123,5,14,8,14,54,56,-2,50
St. Pölten,5123,6,13,7,16,51,62,-11,46
Rapid Vienna,5123,7,11,11,14,52,52,0,44
Admira Wacke,5123,8,11,8,17,34,54,-20,41
Mattersburg,5123,9,10,6,20,36,61,-25,36
SV Josko Rie,5123,10,10,5,21,36,61,-25,35
FC Salzburg,5124,1,20,9,7,67,26,41,69
SC Rheindorf,5124,2,21,6,9,57,37,20,69
Vienna,5124,3,20,5,11,64,52,12,65
SK Sturm Gra,5124,4,16,10,10,55,35,20,58
Admira Wacke,5124,5,15,7,14,38,50,-12,52
Rapid Vienna,5124,6,13,11,12,53,41,12,50
St. Pölten,5124,7,11,10,15,42,55,-13,43
RZ Pellets W,5124,8,11,6,19,41,59,-18,39
Mattersburg,5124,9,7,10,19,33,56,-23,31
SV Josko Rie,5124,10,6,6,24,27,66,-39,24
FC Salzburg,5125,1,24,6,6,81,31,50,78
SC Rheindorf,5125,2,20,6,10,53,46,7,66
