team,n,rank,w,d,l,gf,ga,gd,pts
CSKA Moscow,50,3,11,3,6,27,19,8,36
Krasnodar,50,4,9,5,6,29,24,5,32
Zenit,50,5,7,8,5,23,18,5,29
Terek Grozny,50,6,8,5,7,23,27,-4,29
FK Rubin,50,7,6,5,9,23,20,3,23
Din Moscow,50,8,5,6,9,18,24,-6,21
Amkar,50,9,5,4,11,12,24,-12,19
Rostov,50,10,4,6,10,12,20,-8,18
Anzhi,50,11,3,5,12,18,41,-23,14
Loko Moscow,51,1,12,5,3,30,12,18,41
CSKA Moscow,51,2,11,3,6,28,19,9,36
Krasnodar,51,3,10,4,6,29,24,5,34
Spart Moscow,51,4,9,6,5,39,30,9,33
Zenit,51,5,8,8,4,22,14,8,32
Terek Grozny,51,6,8,6,6,25,25,0,30
Din Moscow,51,7,7,6,7,21,23,-2,27
FK Rubin,51,8,5,5,10,21,19,2,20
Rostov,51,9,4,6,10,11,20,-9,18
Amkar,51,10,4,5,11,11,26,-15,17
Anzhi,51,11,2,6,12,17,42,-25,12
Loko Moscow,52,1,11,7,2,29,11,18,40
CSKA Moscow,52,2,11,3,6,29,19,10,36
Zenit,52,3,8,9,3,23,13,10,33
Spart Moscow,52,4,9,5,6,38,29,9,32
Krasnodar,52,5,9,5,6,30,26,4,32
Terek Grozny,52,6,8,5,7,22,24,-2,29
Din Moscow,52,7,7,6,7,22,24,-2,27
FK Rubin,52,8,5,5,10,24,22,2,20
Amkar,52,9,5,4,11,11,24,-13,19
Rostov,52,10,4,6,10,10,20,-10,18
Anzhi,52,11,3,5,12,15,41,-26,14
Loko Moscow,53,1,12,5,3,34,15,19,41
CSKA Moscow,53,2,11,4,5,28,17,11,37
Spart Moscow,53,3,9,6,5,38,28,10,33
Zenit,53,4,8,9,3,23,14,9,33
Krasnodar,53,5,9,4,7,31,29,2,31
Terek Grozny,53,6,7,6,7,21,25,-4,27
Din Moscow,53,7,6,7,7,19,22,-3,25
Amkar,53,8,6,4,10,14,24,-10,22
FK Rubin,53,9,5,5,10,22,20,2,20
Rostov,53,10,4,6,10,10,20,-10,18
Anzhi,53,11,2,6,12,14,40,-26,12
Loko Moscow,54,1,11,5,4,30,15,15,38
CSKA Moscow,54,2,11,4,5,28,18,10,37
Spart Moscow,54,3,9,7,4,40,29,11,34
Krasnodar,54,4,10,4,6,30,24,6,34
Zenit,54,5,8,9,3,24,14,10,33
Terek Grozny,54,6,7,6,7,22,25,-3,27
FK Rubin,54,7,6,5,9,24,19,5,23
Din Moscow,54,8,5,7,8,19,26,-7,22
Rostov,54,9,4,7,9,11,18,-7,19
Amkar,54,10,5,4,11,12,27,-15,19
Anzhi,54,11,2,6,12,16,41,-25,12
Loko Moscow,55,1,12,5,3,30,12,18,41
CSKA Moscow,55,2,11,4,5,29,20,9,37
Krasnodar,55,3,10,4,6,30,24,6,34
Spart Moscow,55,4,9,6,5,37,33,4,33
Zenit,55,5,7,9,4,22,15,7,30
Terek Grozny,55,6,8,5,7,22,24,-2,29
Din Moscow,55,7,5,8,7,20,24,-4,23
FK Rubin,55,8,5,6,9,22,20,2,21
Amkar,55,9,5,4,11,14,23,-9,19
Rostov,55,10,4,6,10,11,19,-8,18
Anzhi,55,11,3,5,12,18,41,-23,14
Loko Moscow,56,1,11,7,2,30,12,18,40
CSKA Moscow,56,2,11,4,5,31,22,9,37
Krasnodar,56,3,9,5,6,31,25,6,32
Zenit,56,4,7,10,3,23,15,8,31
Spart Moscow,56,5,8,5,7,36,31,5,29
Terek Grozny,56,6,7,7,6,21,23,-2,28
Din Moscow,56,7,7,6,7,21,23,-2,27
Rostov,56,8,5,6,9,11,17,-6,21
FK Rubin,56,9,5,5,10,22,22,0,20
Amkar,56,10,5,5,10,12,24,-12,20
Anzhi,56,11,2,6,12,18,42,-24,12
Loko Moscow,57,1,12,5,3,31,15,16,41
CSKA Moscow,57,2,12,3,5,28,17,11,39
Krasnodar,57,3,10,4,6,32,24,8,34
Spart Moscow,57,4,9,6,5,36,28,8,33
Zenit,57,5,7,8,5,22,16,6,29
Terek Grozny,57,6,8,5,7,22,25,-3,29
FK Rubin,57,7,6,5,9,23,20,3,23
Din Moscow,57,8,5,7,8,19,24,-5,22
Amkar,57,9,6,4,10,13,22,-9,22
Rostov,57,10,4,6,10,10,19,-9,18
Anzhi,57,11,2,5,13,15,41,-26,11
Loko Moscow,58,1,13,5,2,33,13,20,44
CSKA Moscow,58,2,11,4,5,27,17,10,37
Spart Moscow,58,3,9,5,6,37,29,8,32
Krasnodar,58,4,9,4,7,29,25,4,31
Zenit,58,5,7,9,4,23,16,7,30
Terek Grozny,58,6,8,5,7,24,25,-1,29
Din Moscow,58,7,7,6,7,20,22,-2,27
FK Rubin,58,8,5,5,10,21,20,1,20
Amkar,58,9,5,4,11,12,26,-14,19
Rostov,58,10,4,6,10,10,19,-9,18
Anzhi,58,11,3,5,12,16,40,-24,14
Loko Moscow,59,1,12,5,3,31,13,18,41
CSKA Moscow,59,2,10,5,5,27,19,8,35
Spart Moscow,59,3,9,7,4,43,31,12,34
Krasnodar,59,4,10,4,6,32,26,6,34
Zenit,59,5,7,9,4,22,15,7,30
Terek Grozny,59,6,8,6,6,23,23,0,30
FK Rubin,59,7,6,5,9,24,21,3,23
Din Moscow,59,8,5,7,8,22,27,-5,22
Rostov,59,9,4,7,9,12,19,-7,19
Amkar,59,10,4,4,12,10,29,-19,16
Anzhi,59,11,2,7,11,15,38,-23,13
Loko Moscow,60,1,12,6,2,32,13,19,42
CSKA Moscow,60,2,11,3,6,28,20,8,36
Zenit,60,3,8,8,4,25,15,10,32
Spart Moscow,60,4,8,7,5,36,29,7,31
Krasnodar,60,5,8,6,6,28,25,3,30
Terek Grozny,60,6,8,6,6,24,24,0,30
FK Rubin,60,7,6,6,8,22,17,5,24
Din Moscow,60,8,5,7,8,18,23,-5,22
Rostov,60,9,5,6,9,12,18,-6,21
Amkar,60,10,4,6,10,11,24,-13,18
Anzhi,60,11,2,5,13,15,43,-28,11
Loko Moscow,61,1,12,5,3,33,12,21,41
CSKA Moscow,61,2,11,3,6,32,20,12,36
Krasnodar,61,3,10,4,6,30,25,5,34
Spart Moscow,61,4,9,5,6,37,30,7,32
Zenit,61,5,8,8,4,23,18,5,32
Din Moscow,61,6,7,6,7,20,22,-2,27
Terek Grozny,61,7,7,6,7,23,26,-3,27
FK Rubin,61,8,5,5,10,22,20,2,20
Amkar,61,9,5,5,10,13,25,-12,20
Rostov,61,10,4,6,10,10,18,-8,18
Anzhi,61,11,3,5,12,18,45,-27,14
Loko Moscow,62,1,13,5,2,36,14,22,44
CSKA Moscow,62,2,12,3,5,30,18,12,39
Spart Moscow,62,3,11,5,4,42,27,15,38
Zenit,62,4,7,8,5,23,20,3,29
Terek Grozny,62,5,8,5,7,24,27,-3,29
Krasnodar,62,6,8,4,8,29,30,-1,28
FK Rubin,62,7,7,5,8,27,18,9,26
Din Moscow,62,8,5,6,9,18,26,-8,21
Amkar,62,9,5,4,11,14,27,-13,19
Rostov,62,10,4,6,10,11,21,-10,18
Anzhi,62,11,2,5,13,15,41,-26,11
Loko Moscow,63,1,12,6,2,32,13,19,42
CSKA Moscow,63,2,11,3,6,27,19,8,36
Spart Moscow,63,3,9,7,4,37,28,9,34
Zenit,63,4,8,9,3,23,13,10,33
Krasnodar,63,5,9,4,7,30,27,3,31
Terek Grozny,63,6,8,5,7,22,24,-2,29
Din Moscow,63,7,6,6,8,19,22,-3,24
FK Rubin,63,8,5,5,10,21,20,1,20
Amkar,63,9,5,5,10,12,23,-11,20
Rostov,63,10,4,7,9,12,19,-7,19
Anzhi,63,11,2,5,13,14,41,-27,11
Loko Moscow,64,1,12,6,2,31,12,19,42
CSKA Moscow,64,2,11,4,5,29,18,11,37
Spart Moscow,64,3,9,5,6,38,31,7,32
Zenit,64,4,7,9,4,22,15,7,30
Krasnodar,64,5,8,5,7,28,26,2,29
Terek Grozny,64,6,8,5,7,23,23,0,29
FK Rubin,64,7,6,6,8,22,17,5,24
Din Moscow,64,8,5,7,8,18,23,-5,22
Rostov,64,9,5,6,9,13,19,-6,21
Amkar,64,10,5,4,11,11,26,-15,19
Anzhi,64,11,3,5,12,15,40,-25,14
Loko Moscow,65,1,12,5,3,32,13,19,41
CSKA Moscow,65,2,11,4,5,27,18,9,37
Spart Moscow,65,3,9,6,5,36,27,9,33
Terek Grozny,65,4,9,5,6,26,24,2,32
Krasnodar,65,5,9,4,7,29,27,2,31
Zenit,65,6,7,8,5,21,16,5,29
FK Rubin,65,7,7,5,8,25,18,7,26
Din Moscow,65,8,5,7,8,19,24,-5,22
Amkar,65,9,5,4,11,10,23,-13,19
Rostov,65,10,4,6,10,10,19,-9,18
Anzhi,65,11,2,6,12,17,43,-26,12
Loko Moscow,66,1,12,6,2,30,11,19,42
Spart Moscow,66,2,9,7,4,38,29,9,34
CSKA Moscow,66,3,10,4,6,26,21,5,34
Krasnodar,66,4,9,5,6,29,25,4,32
Zenit,66,5,7,9,4,22,15,7,30
Terek Grozny,66,6,8,6,6,21,22,-1,30
Din Moscow,66,7,6,6,8,21,24,-3,24
FK Rubin,66,8,5,5,10,23,22,1,20
Rostov,66,9,4,7,9,12,19,-7,19
Amkar,66,10,4,5,11,10,24,-14,17
Anzhi,66,11,3,6,11,17,37,-20,15
Loko Moscow,67,1,12,5,3,32,13,19,41
CSKA Moscow,67,2,11,3,6,28,20,8,36
Zenit,67,3,9,8,3,25,14,11,35
Spart Moscow,67,4,8,7,5,34,27,7,31
Krasnodar,67,5,8,5,7,29,29,0,29
Terek Grozny,67,6,7,6,7,20,23,-3,27
Din Moscow,67,7,6,7,7,19,22,-3,25
FK Rubin,67,8,5,7,8,23,19,4,22
Rostov,67,9,4,7,9,10,17,-7,19
Amkar,67,10,4,6,10,9,22,-13,18
Anzhi,67,11,3,5,12,16,39,-23,14
Loko Moscow,68,1,13,5,2,32,11,21,44
Spart Moscow,68,2,10,6,4,37,26,11,36
CSKA Moscow,68,3,11,3,6,27,21,6,36
Terek Grozny,68,4,8,6,6,24,25,-1,30
Zenit,68,5,7,8,5,22,17,5,29
Krasnodar,68,6,8,5,7,28,26,2,29
Din Moscow,68,7,6,6,8,19,24,-5,24
FK Rubin,68,8,5,6,9,23,20,3,21
Rostov,68,9,4,6,10,10,18,-8,18
Amkar,68,10,4,5,11,10,24,-14,17
Anzhi,68,11,3,6,11,20,40,-20,15
Loko Moscow,69,1,11,5,4,30,14,16,38
CSKA Moscow,69,2,11,4,5,29,18,11,37
Krasnodar,69,3,10,4,6,29,24,5,34
Spart Moscow,69,4,9,5,6,38,29,9,32
Zenit,69,5,8,8,4,23,17,6,32
Terek Grozny,69,6,8,5,7,21,24,-3,29
Din Moscow,69,7,6,6,8,18,25,-7,24
Rostov,69,8,5,6,9,12,18,-6,21
FK Rubin,69,9,5,5,10,21,19,2,20
Amkar,69,10,5,4,11,11,23,-12,19
Anzhi,69,11,3,6,11,17,38,-21,15
Loko Moscow,70,1,12,5,3,31,13,18,41
CSKA Moscow,70,2,11,4,5,27,18,9,37
Krasnodar,70,3,10,4,6,31,25,6,34
Zenit,70,4,7,9,4,22,15,7,30
Spart Moscow,70,5,8,5,7,34,31,3,29
Terek Grozny,70,6,8,5,7,22,24,-2,29
Din Moscow,70,7,7,6,7,23,22,1,27
Rostov,70,8,5,6,9,11,17,-6,21
FK Rubin,70,9,5,5,10,22,23,-1,20
Amkar,70,10,5,4,11,12,24,-12,19
Anzhi,70,11,3,5,12,16,39,-23,14
Loko Moscow,71,1,12,5,3,31,15,16,41
CSKA Moscow,71,2,11,4,5,28,19,9,37
Zenit,71,3,8,8,4,25,14,11,32
Spart Moscow,71,4,9,5,6,36,29,7,32
Terek Grozny,71,5,9,5,6,25,23,2,32
Krasnodar,71,6,8,5,7,27,26,1,29
Din Moscow,71,7,7,6,7,22,24,-2,27
FK Rubin,71,8,5,6,9,24,21,3,21
Amkar,71,9,5,4,11,12,23,-11,19
Rostov,71,10,4,6,10,10,20,-10,18
Anzhi,71,11,2,6,12,17,43,-26,12
Loko Moscow,72,1,12,5,3,33,15,18,41
CSKA Moscow,72,2,11,3,6,27,19,8,36
Spart Moscow,72,3,9,5,6,35,31,4,32
Krasnodar,72,4,9,5,6,30,26,4,32
Zenit,72,5,7,8,5,22,16,6,29
Terek Grozny,72,6,7,6,7,21,24,-3,27
FK Rubin,72,7,6,6,8,22,17,5,24
Rostov,72,8,5,6,9,13,18,-5,21
Din Moscow,72,9,5,6,9,17,23,-6,21
Amkar,72,10,5,5,10,13,23,-10,20
Anzhi,72,11,4,5,11,17,38,-21,17
Loko Moscow,73,1,11,6,3,31,15,16,39
CSKA Moscow,73,2,11,4,5,29,18,11,37
Zenit,73,3,8,9,3,25,15,10,33
Krasnodar,73,4,9,5,6,30,26,4,32
Spart Moscow,73,5,8,6,6,35,31,4,30
Terek Grozny,73,6,8,6,6,24,25,-1,30
Din Moscow,73,7,7,6,7,21,23,-2,27
Rostov,73,8,5,6,9,13,17,-4,21
FK Rubin,73,9,5,5,10,23,21,2,20
Amkar,73,10,4,5,11,11,25,-14,17
Anzhi,73,11,2,6,12,16,42,-26,12
Loko Moscow,74,1,12,5,3,32,12,20,41
CSKA Moscow,74,2,11,3,6,36,18,18,36
Krasnodar,74,3,10,4,6,31,25,6,34
Spart Moscow,74,4,9,6,5,39,30,9,33
Zenit,74,5,8,8,4,22,16,6,32
Terek Grozny,74,6,7,6,7,21,24,-3,27
FK Rubin,74,7,6,5,9,24,20,4,23
Din Moscow,74,8,5,6,9,18,27,-9,21
Amkar,74,9,5,5,10,12,23,-11,20
Rostov,74,10,4,7,9,12,19,-7,19
Anzhi,74,11,3,5,12,15,48,-33,14
Loko Moscow,75,1,11,6,3,30,15,15,39
Spart Moscow,75,2,11,5,4,42,28,14,38
CSKA Moscow,75,3,11,4,5,30,21,9,37
Krasnodar,75,4,9,4,7,30,26,4,31
Zenit,75,5,7,9,4,24,17,7,30
Terek Grozny,75,6,8,6,6,23,24,-1,30
FK Rubin,75,7,6,6,8,25,19,6,24
Din Moscow,75,8,5,7,8,21,27,-6,22
Rostov,75,9,4,6,10,10,18,-8,18
Amkar,75,10,4,4,12,11,28,-17,16
Anzhi,75,11,2,7,11,17,40,-23,13
Loko Moscow,76,1,12,5,3,32,13,19,41
CSKA Moscow,76,2,11,3,6,29,21,8,36
Zenit,76,3,8,8,4,24,17,7,32
Spart Moscow,76,4,8,5,7,34,31,3,29
Krasnodar,76,5,8,5,7,30,29,1,29
Din Moscow,76,6,7,6,7,20,21,-1,27
Terek Grozny,76,7,7,6,7,20,23,-3,27
Amkar,76,8,6,4,10,13,23,-10,22
FK Rubin,76,9,5,6,9,23,21,2,21
Rostov,76,10,5,6,9,12,17,-5,21
Anzhi,76,11,3,6,11,16,37,-21,15
Loko Moscow,77,1,11,5,4,29,13,16,38
CSKA Moscow,77,2,11,4,5,27,18,9,37
Spart Moscow,77,3,9,7,4,39,30,9,34
Krasnodar,77,4,10,4,6,30,24,6,34
Zenit,77,5,8,9,3,23,14,9,33
Terek Grozny,77,6,8,5,7,23,25,-2,29
Din Moscow,77,7,6,6,8,20,24,-4,24
FK Rubin,77,8,5,5,10,21,20,1,20
Rostov,77,9,4,7,9,11,18,-7,19
Amkar,77,10,4,5,11,11,25,-14,17
Anzhi,77,11,3,5,12,17,40,-23,14
Loko Moscow,78,1,11,7,2,29,11,18,40
CSKA Moscow,78,2,12,3,5,29,17,12,39
Spart Moscow,78,3,9,6,5,37,28,9,33
Krasnodar,78,4,9,5,6,29,24,5,32
Zenit,78,5,7,9,4,21,14,7,30
Terek Grozny,78,6,8,6,6,22,22,0,30
FK Rubin,78,7,6,5,9,22,19,3,23
Rostov,78,8,5,6,9,11,17,-6,21
Din Moscow,78,9,5,6,9,17,24,-7,21
Amkar,78,10,4,6,10,11,24,-13,18
Anzhi,78,11,2,5,13,14,42,-28,11
Loko Moscow,79,1,11,6,3,30,15,15,39
Spart Moscow,79,2,11,5,4,41,26,15,38
CSKA Moscow,79,3,11,4,5,29,18,11,37
Krasnodar,79,4,9,5,6,30,24,6,32
Terek Grozny,79,5,9,5,6,25,25,0,32
Zenit,79,6,7,10,3,23,15,8,31
Din Moscow,79,7,6,6,8,19,23,-4,24
FK Rubin,79,8,5,6,9,21,19,2,21
Rostov,79,9,4,6,10,11,22,-11,18
Amkar,79,10,4,4,12,11,26,-15,16
Anzhi,79,11,2,5,13,15,42,-27,11
Loko Moscow,80,1,12,5,3,31,14,17,41
CSKA Moscow,80,2,11,3,6,27,19,8,36
Spart Moscow,80,3,10,5,5,38,29,9,35
Krasnodar,80,4,10,4,6,32,25,7,34
Zenit,80,5,8,8,4,23,15,8,32
Terek Grozny,80,6,8,5,7,22,24,-2,29
Din Moscow,80,7,6,6,8,21,25,-4,24
FK Rubin,80,8,6,5,9,24,20,4,23
Amkar,80,9,5,4,11,12,25,-13,19
Rostov,80,10,4,6,10,10,18,-8,18
Anzhi,80,11,2,5,13,14,40,-26,11
Loko Moscow,81,1,13,5,2,32,11,21,44
CSKA Moscow,81,2,11,4,5,27,18,9,37
Spart Moscow,81,3,9,5,6,37,30,7,32
Krasnodar,81,4,9,4,7,29,26,3,31
Zenit,81,5,7,8,5,21,15,6,29
Terek Grozny,81,6,8,5,7,21,23,-2,29
Din Moscow,81,7,5,7,8,19,24,-5,22
FK Rubin,81,8,5,6,9,21,19,2,21
Rostov,81,9,5,6,9,12,18,-6,21
Amkar,81,10,5,4,11,10,23,-13,19
Anzhi,81,11,3,6,11,16,38,-22,15
Loko Moscow,82,1,11,6,3,31,17,14,39
Spart Moscow,82,2,10,6,4,38,27,11,36
CSKA Moscow,82,3,11,3,6,26,18,8,36
Zenit,82,4,8,9,3,24,15,9,33
Krasnodar,82,5,9,4,7,31,25,6,31
Terek Grozny,82,6,8,5,7,21,23,-2,29
FK Rubin,82,7,7,5,8,24,18,6,26
Din Moscow,82,8,5,6,9,19,25,-6,21
Rostov,82,9,4,7,9,10,17,-7,19
Amkar,82,10,4,4,12,10,26,-16,16
Anzhi,82,11,3,5,12,15,38,-23,14
Loko Moscow,83,1,12,5,3,32,13,19,41
Spart Moscow,83,2,11,5,4,40,27,13,38
CSKA Moscow,83,3,10,4,6,26,19,7,34
Zenit,83,4,8,9,3,24,14,10,33
Terek Grozny,83,5,9,5,6,24,24,0,32
Krasnodar,83,6,8,4,8,27,28,-1,28
Din Moscow,83,7,6,6,8,19,23,-4,24
FK Rubin,83,8,6,5,9,23,19,4,23
Rostov,83,9,4,6,10,11,19,-8,18
Amkar,83,10,4,4,12,10,27,-17,16
Anzhi,83,11,3,5,12,17,40,-23,14
Loko Moscow,84,1,11,5,4,31,15,16,38
Spart Moscow,84,2,11,5,4,41,26,15,38
CSKA Moscow,84,3,11,3,6,32,20,12,36
Zenit,84,4,9,8,3,25,14,11,35
Terek Grozny,84,5,9,5,6,24,23,1,32
Krasnodar,84,6,9,4,7,30,28,2,31
Din Moscow,84,7,6,6,8,18,23,-5,24
FK Rubin,84,8,6,5,9,24,19,5,23
Rostov,84,9,4,6,10,10,18,-8,18
Amkar,84,10,4,4,12,11,29,-18,16
Anzhi,84,11,2,5,13,15,46,-31,11
Loko Moscow,85,1,11,6,3,30,14,16,39
Spart Moscow,85,2,9,7,4,40,29,11,34
CSKA Moscow,85,3,10,4,6,25,18,7,34
Zenit,85,4,8,9,3,22,13,9,33
Krasnodar,85,5,9,4,7,31,29,2,31
Terek Grozny,85,6,7,5,8,20,24,-4,26
FK Rubin,85,7,6,6,8,26,19,7,24
Din Moscow,85,8,5,7,8,19,26,-7,22
Amkar,85,9,5,5,10,12,24,-12,20
Rostov,85,10,4,7,9,11,18,-7,19
Anzhi,85,11,3,6,11,15,37,-22,15
Loko Moscow,86,1,12,5,3,32,14,18,41
CSKA Moscow,86,2,11,3,6,26,18,8,36
Spart Moscow,86,3,9,6,5,37,29,8,33
Zenit,86,4,8,8,4,23,16,7,32
Krasnodar,86,5,9,5,6,30,25,5,32
Terek Grozny,86,6,7,6,7,22,26,-4,27
FK Rubin,86,7,6,6,8,23,18,5,24
Din Moscow,86,8,6,6,8,20,22,-2,24
Rostov,86,9,4,7,9,11,18,-7,19
Amkar,86,10,4,5,11,10,26,-16,17
Anzhi,86,11,3,5,12,17,39,-22,14
Loko Moscow,87,1,13,5,2,35,12,23,44
CSKA Moscow,87,2,11,3,6,30,21,9,36
Krasnodar,87,3,9,4,7,29,29,0,31
Spart Moscow,87,4,8,6,6,33,27,6,30
Zenit,87,5,7,8,5,21,16,5,29
Terek Grozny,87,6,7,6,7,21,24,-3,27
Din Moscow,87,7,6,6,8,19,23,-4,24
FK Rubin,87,8,6,5,9,23,19,4,23
Amkar,87,9,5,5,10,10,22,-12,20
Rostov,87,10,4,7,9,10,17,-7,19
Anzhi,87,11,4,5,11,20,41,-21,17
Loko Moscow,88,1,11,6,3,31,14,17,39
CSKA Moscow,88,2,12,3,5,30,17,13,39
Spart Moscow,88,3,10,5,5,38,27,11,35
Krasnodar,88,4,10,4,6,30,25,5,34
Terek Grozny,88,5,9,5,6,25,23,2,32
Zenit,88,6,7,9,4,22,16,6,30
Din Moscow,88,7,6,6,8,19,23,-4,24
FK Rubin,88,8,5,5,10,21,19,2,20
Amkar,88,9,5,4,11,10,24,-14,19
Rostov,88,10,4,6,10,10,20,-10,18
Anzhi,88,11,2,5,13,15,43,-28,11
Loko Moscow,89,1,11,6,3,29,13,16,39
CSKA Moscow,89,2,12,3,5,29,17,12,39
Spart Moscow,89,3,10,5,5,40,28,12,35
Krasnodar,89,4,9,4,7,29,26,3,31
Zenit,89,5,7,9,4,21,15,6,30
Terek Grozny,89,6,8,5,7,21,26,-5,29
FK Rubin,89,7,6,6,8,23,17,6,24
Din Moscow,89,8,5,7,8,17,25,-8,22
Rostov,89,9,5,6,9,12,18,-6,21
Amkar,89,10,5,4,11,14,24,-10,19
Anzhi,89,11,2,5,13,14,40,-26,11
Loko Moscow,90,1,11,6,3,30,13,17,39
Spart Moscow,90,2,10,6,4,38,26,12,36
CSKA Moscow,90,3,11,3,6,30,20,10,36
Krasnodar,90,4,10,4,6,31,25,6,34
Zenit,90,5,8,9,3,25,15,10,33
Terek Grozny,90,6,8,5,7,22,24,-2,29
Din Moscow,90,7,5,8,7,19,23,-4,23
FK Rubin,90,8,5,6,9,23,21,2,21
Amkar,90,9,5,4,11,10,23,-13,19
Rostov,90,10,4,6,10,10,20,-10,18
Anzhi,90,11,2,5,13,15,43,-28,11
Loko Moscow,91,1,11,7,2,33,15,18,40
CSKA Moscow,91,2,12,3,5,31,20,11,39
Spart Moscow,91,3,9,6,5,39,31,8,33
Krasnodar,91,4,9,5,6,33,27,6,32
Zenit,91,5,7,9,4,24,17,7,30
Terek Grozny,91,6,7,6,7,24,27,-3,27
Din Moscow,91,7,6,6,8,19,24,-5,24
Rostov,91,8,5,6,9,13,18,-5,21
FK Rubin,91,9,5,5,10,21,21,0,20
Amkar,91,10,5,5,10,14,26,-12,20
Anzhi,91,11,2,6,12,17,42,-25,12
Loko Moscow,92,1,11,6,3,29,14,15,39
CSKA Moscow,92,2,11,3,6,27,19,8,36
Spart Moscow,92,3,9,7,4,36,27,9,34
Zenit,92,4,8,9,3,23,13,10,33
Krasnodar,92,5,9,5,6,30,24,6,32
Terek Grozny,92,6,7,5,8,23,27,-4,26
FK Rubin,92,7,6,6,8,23,17,6,24
Din Moscow,92,8,5,7,8,17,23,-6,22
Rostov,92,9,4,7,9,11,18,-7,19
Amkar,92,10,5,4,11,12,25,-13,19
Anzhi,92,11,3,5,12,17,41,-24,14
Loko Moscow,93,1,12,6,2,30,11,19,42
CSKA Moscow,93,2,11,3,6,29,20,9,36
Zenit,93,3,8,8,4,24,16,8,32
Spart Moscow,93,4,9,5,6,38,31,7,32
Krasnodar,93,5,8,6,6,28,25,3,30
Terek Grozny,93,6,8,5,7,24,25,-1,29
Din Moscow,93,7,7,6,7,19,21,-2,27
Amkar,93,8,6,4,10,14,22,-8,22
FK Rubin,93,9,5,6,9,22,19,3,21
Rostov,93,10,4,6,10,12,22,-10,18
Anzhi,93,11,2,5,13,15,43,-28,11
Loko Moscow,94,1,12,6,2,32,13,19,42
CSKA Moscow,94,2,11,3,6,28,19,9,36
Spart Moscow,94,3,10,5,5,38,28,10,35
Zenit,94,4,8,9,3,24,15,9,33
Krasnodar,94,5,8,5,7,29,27,2,29
Terek Grozny,94,6,8,5,7,21,23,-2,29
FK Rubin,94,7,5,7,8,24,20,4,22
Din Moscow,94,8,5,7,8,20,26,-6,22
Rostov,94,9,5,6,9,11,17,-6,21
Amkar,94,10,5,4,11,11,24,-13,19
Anzhi,94,11,2,5,13,14,40,-26,11
Loko Moscow,95,1,13,5,2,31,11,20,44
CSKA Moscow,95,2,11,4,5,30,18,12,37
Spart Moscow,95,3,9,6,5,38,31,7,33
Krasnodar,95,4,9,4,7,30,25,5,31
Zenit,95,5,7,9,4,22,15,7,30
Terek Grozny,95,6,8,5,7,21,23,-2,29
Din Moscow,95,7,7,6,7,21,21,0,27
FK Rubin,95,8,5,5,10,21,22,-1,20
Rostov,95,9,4,7,9,12,19,-7,19
Amkar,95,10,5,4,11,12,25,-13,19
Anzhi,95,11,2,5,13,14,42,-28,11
Loko Moscow,96,1,12,6,2,32,13,19,42
CSKA Moscow,96,2,11,4,5,27,18,9,37
Spart Moscow,96,3,10,6,4,41,29,12,36
Zenit,96,4,7,9,4,23,16,7,30
Krasnodar,96,5,8,5,7,29,28,1,29
Terek Grozny,96,6,7,6,7,23,26,-3,27
FK Rubin,96,7,7,5,8,27,20,7,26
Din Moscow,96,8,5,7,8,21,26,-5,22
Amkar,96,9,5,4,11,12,25,-13,19
Rostov,96,10,4,6,10,11,21,-10,18
Anzhi,96,11,2,6,12,16,40,-24,12
Loko Moscow,97,1,13,5,2,33,13,20,44
CSKA Moscow,97,2,12,3,5,28,17,11,39
Spart Moscow,97,3,10,5,5,37,26,11,35
Terek Grozny,97,4,8,6,6,21,22,-1,30
Zenit,97,5,7,8,5,21,15,6,29
Krasnodar,97,6,8,5,7,31,29,2,29
Din Moscow,97,7,6,6,8,18,24,-6,24
FK Rubin,97,8,5,6,9,23,20,3,21
Rostov,97,9,5,6,9,11,17,-6,21
Amkar,97,10,4,5,11,9,23,-14,17
Anzhi,97,11,2,5,13,14,40,-26,11
Loko Moscow,98,1,12,5,3,31,15,16,41
CSKA Moscow,98,2,11,4,5,31,18,13,37
Spart Moscow,98,3,10,5,5,38,30,8,35
Krasnodar,98,4,9,5,6,31,25,6,32
Zenit,98,5,7,9,4,23,16,7,30
Terek Grozny,98,6,7,5,8,21,27,-6,26
FK Rubin,98,7,5,7,8,22,18,4,22
Din Moscow,98,8,5,7,8,18,24,-6,22
Amkar,98,9,6,4,10,15,23,-8,22
Rostov,98,10,4,6,10,11,19,-8,18
Anzhi,98,11,3,5,12,16,42,-26,14
CSKA Moscow,99,1,12,3,5,32,19,13,39
Loko Moscow,99,2,11,5,4,29,14,15,38
Spart Moscow,99,3,10,5,5,37,27,10,35
Krasnodar,99,4,10,4,6,31,25,6,34
Zenit,99,5,8,8,4,22,16,6,32
Terek Grozny,99,6,8,5,7,21,23,-2,29
Din Moscow,99,7,7,6,7,22,23,-1,27
FK Rubin,99,8,5,5,10,23,22,1,20
Amkar,99,9,5,4,11,10,23,-13,19
Rostov,99,10,4,6,10,10,19,-9,18
Anzhi,99,11,2,5,13,16,42,-26,11
Loko Moscow,100,1,11,6,3,30,13,17,39
CSKA Moscow,100,2,11,3,6,27,18,9,36
Zenit,100,3,8,9,3,22,13,9,33
Spart Moscow,100,4,9,6,5,35,27,8,33
Krasnodar,100,5,9,5,6,30,26,4,32
