rk,team,str,ofs,dfs,sos
57,Haiti,1.40,0.48,-0.92,0.60
58,Slovenia,1.37,0.92,-0.46,2.47
59,Northern Ireland,1.29,0.23,-1.06,2.81
60,Ethiopia,1.28,0.32,-0.96,1.86
61,Turkey,1.26,0.84,-0.42,2.04
62,Myanmar,1.25,0.67,-0.59,0.46
63,Algeria,1.24,0.76,-0.49,1.48
64,Chinese Taipei,1.22,0.47,-0.75,1.41
65,Belarus,1.09,0.62,-0.47,2.15
66,Tanzania,1.06,0.92,-0.13,1.36
67,Israel,1.06,0.49,-0.57,2.62
68,Gabon,0.99,0.89,-0.10,2.44
69,Kazakhstan,0.91,0.41,-0.50,2.29
70,Tunisia,0.87,0.68,-0.19,1.09
71,Zambia,0.87,0.61,-0.26,1.44
72,Congo DR,0.82,0.36,-0.45,1.29
73,Uruguay,0.79,0.51,-0.29,2.72
74,Egypt,0.76,0.40,-0.36,0.13
75,Guyana,0.75,0.38,-0.37,-0.29
76,Guatemala,0.74,0.65,-0.09,1.10
77,Namibia,0.73,0.63,-0.10,1.42
78,El Salvador,0.73,0.67,-0.06,0.12
79,Angola,0.66,0.14,-0.52,0.66
80,Greece,0.57,0.35,-0.22,1.84
81,Senegal,0.54,-0.38,-0.92,1.61
82,Mali,0.54,0.35,-0.19,1.98
83,Montenegro,0.53,0.85,0.32,1.34
84,Bolivia,0.50,0.78,0.28,2.19
85,Puerto Rico,0.39,0.56,0.17,0.27
86,Estonia,0.39,0.40,0.01,0.93
87,Panama,0.32,0.60,0.28,0.27
88,Faroe Islands,0.24,0.23,-0.01,0.94
89,Guinea,0.22,0.62,0.40,1.21
90,Peru,0.21,-0.13,-0.35,1.81
91,Cuba,0.20,0.15,-0.05,0.10
92,Morocco,0.20,-0.81,-1.01,1.19
93,Malawi,0.11,0.70,0.59,0.77
94,Eritrea,0.08,0.76,0.69,1.06
95,Albania,0.06,0.07,0.00,1.22
96,Jordan,-0.03,-0.10,-0.07,-0.91
97,Moldova,-0.05,-0.34,-0.29,-1.37
98,Sierra Leone,-0.07,-0.78,-0.71,-0.76
99,Armenia,-0.08,-0.11,-0.03,1.86
100,Uzbekistan,-0.10,-0.03,0.07,-1.57
101,Botswana,-0.11,0.06,0.17,1.08
102,Honduras,-0.13,0.29,0.42,0.58
103,Martinique,-0.15,0.00,0.15,-0.73
104,Bulgaria,-0.15,0.07,0.22,1.87
105,Georgia,-0.17,0.03,0.20,0.46
106,Philippines,-0.20,0.19,0.40,0.02
107,Rwanda,-0.25,-0.05,0.20,1.36
108,Nicaragua,-0.30,-0.30,-0.01,1.05
109,Dominican Republic,-0.36,-0.05,0.32,0.63
110,Azerbaijan,-0.40,-0.37,0.02,1.40
111,Lesotho,-0.41,0.45,0.86,0.78
112,Kenya,-0.45,-0.26,0.19,0.22
113,Iran,-0.61,-0.09,0.52,-0.61
114,Madagascar,-0.66,-0.36,0.30,-0.11
115,FYR Macedonia,-0.67,0.02,0.68,1.42
116,Uganda,-0.67,-0.26,0.42,0.79
117,Bermuda,-0.68,0.10,0.78,-0.62
118,Malta,-0.77,-0.46,0.31,0.94
119,Cyprus,-0.79,-0.22,0.57,-0.73
120,Swaziland,-0.91,-0.01,0.90,-0.03
121,Congo,-0.92,-0.94,-0.03,2.11
122,Mozambique,-0.97,-0.53,0.44,0.80
123,Papua New Guinea,-1.05,-0.48,0.57,-1.10
124,Lithuania,-1.13,-0.49,0.64,-0.48
125,India,-1.13,-0.42,0.72,-3.06
126,St. Kitts and Nevis,-1.14,-0.10,1.03,-1.54
127,Latvia,-1.35,-0.65,0.70,-0.44
128,New Caledonia,-1.51,-0.79,0.72,-3.06
129,Malaysia,-1.53,-0.61,0.93,0.12
130,Laos,-1.57,-0.39,1.18,0.02
131,Luxembourg,-1.64,-0.56,1.09,-0.14
132,Barbados,-1.85,-0.95,0.90,-1.04
133,Hong Kong,-2.07,-1.43,0.64,0.72
134,Antigua and Barbuda,-2.11,-1.44,0.67,-2.28
135,Cayman Islands,-2.12,-0.73,1.39,-2.49
136,Dominica,-2.18,-1.27,0.91,-0.55
137,Tahiti,-2.19,-1.45,0.74,-2.36
138,United Arab Emirates,-2.30,-1.03,1.27,-3.22
139,Nepal,-2.36,-1.06,1.30,-4.43
140,Cook Islands,-2.38,-1.49,0.89,-0.93
141,Anguilla,-2.44,-1.03,1.41,-3.39
142,Grenada,-2.44,-1.03,1.41,-2.05
143,Andorra,-2.49,-0.61,1.88,-0.59
144,St. Lucia,-2.61,-0.74,1.88,-0.59
145,Palestine,-2.62,-0.77,1.85,-1.72
146,Belize,-2.66,-1.19,1.47,0.67
147,Bahrain,-2.70,-1.23,1.47,-2.42
148,Liberia,-2.73,-2.86,-0.13,1.65
149,Tonga,-2.76,-1.20,1.56,-1.97
150,Indonesia,-2.83,-1.47,1.35,-0.49
151,Solomon Islands,-2.93,-1.72,1.21,-1.95
152,Syria,-3.02,-1.07,1.95,-2.27
153,Fiji,-3.05,-1.62,1.43,-2.65
154,Singapore,-3.07,-1.64,1.42,0.41
155,Suriname,-3.14,-2.18,0.96,-0.85
156,Burkina Faso,-3.15,-2.92,0.23,2.52
157,Guam,-3.36,-1.88,1.48,-1.19
158,Vanuatu,-3.56,-1.22,2.34,-1.72
159,Samoa,-3.71,-1.41,2.29,-2.84
160,Kyrgyzstan,-3.82,-2.00,1.82,-1.49
161,Bangladesh,-4.05,-2.19,1.85,-3.06
162,Lebanon,-4.05,-1.99,2.06,-1.57
163,Comoros,-4.42,-2.66,1.76,2.33
164,US Virgin Islands,-4.64,-2.76,1.88,-4.37
165,Sri Lanka,-4.73,-2.27,2.46,-3.44
166,St. Vincent / Grenadines,-4.76,-3.60,1.16,-3.62
167,Afghanistan,-5.40,-2.27,3.12,-4.08
168,Pakistan,-5.45,-2.49,2.96,-3.62
169,Turks and Caicos Islands,-5.65,-3.92,1.73,-0.58
170,Maldives,-5.68,-3.02,2.66,-3.48
171,Qatar,-5.88,-2.84,3.04,-3.54
172,British Virgin Islands,-6.09,-2.84,3.26,-4.64
173,Iraq,-6.27,-3.46,2.81,-1.66
174,Kuwait,-6.87,-3.33,3.54,-3.19
175,Bhutan,-7.18,-3.75,3.42,-3.64
176,American Samoa,-7.36,-4.43,2.93,-1.92
177,Macau,-8.86,-4.72,4.15,-3.36
178,Aruba,-8.98,-6.21,2.77,-2.17
